ensemblid	counts
ENSMUSG00000001034	29
ENSMUSG00000001036	252
ENSMUSG00000001039	45
ENSMUSG00000001052	1067
ENSMUSG00000001053	7
ENSMUSG00000001054	225
ENSMUSG00000001056	506
ENSMUSG00000001062	250
ENSMUSG00000001065	61
ENSMUSG00000001076	0
ENSMUSG00000001082	30
ENSMUSG00000001089	789
ENSMUSG00000001095	480
ENSMUSG00000001098	71
ENSMUSG00000001100	2905
ENSMUSG00000001103	9
ENSMUSG00000001105	524
ENSMUSG00000001119	26
ENSMUSG00000001120	559
ENSMUSG00000001123	50
ENSMUSG00000001127	1552
ENSMUSG00000001128	40
ENSMUSG00000001131	0
ENSMUSG00000001134	104
ENSMUSG00000001138	458
ENSMUSG00000001143	583
ENSMUSG00000001150	256
ENSMUSG00000001151	412
ENSMUSG00000001155	682
ENSMUSG00000001156	118
ENSMUSG00000001157	471
ENSMUSG00000001158	221
ENSMUSG00000001166	10
ENSMUSG00000001168	11
ENSMUSG00000001173	643
ENSMUSG00000001175	6303
ENSMUSG00000001211	3928
ENSMUSG00000001225	28
ENSMUSG00000001227	28
ENSMUSG00000001228	12
ENSMUSG00000001229	222
ENSMUSG00000001240	136
ENSMUSG00000001247	132
ENSMUSG00000001248	179
ENSMUSG00000001249	1795
ENSMUSG00000001260	1
ENSMUSG00000001270	502
ENSMUSG00000001280	2460
ENSMUSG00000001281	3
ENSMUSG00000001285	137
ENSMUSG00000001288	54
ENSMUSG00000001289	538
ENSMUSG00000001300	248
ENSMUSG00000001305	48
ENSMUSG00000001313	39
ENSMUSG00000001323	1318
ENSMUSG00000001333	3
ENSMUSG00000001334	20
ENSMUSG00000001348	832
ENSMUSG00000001349	13
ENSMUSG00000001366	604
ENSMUSG00000001376	1101
ENSMUSG00000001379	102
ENSMUSG00000001380	255
ENSMUSG00000001383	276
ENSMUSG00000001403	47
ENSMUSG00000001415	409
ENSMUSG00000001416	550
ENSMUSG00000001417	192
ENSMUSG00000001418	2371
ENSMUSG00000001419	3121
ENSMUSG00000001420	4
ENSMUSG00000001424	392
ENSMUSG00000001435	995
ENSMUSG00000001436	705
ENSMUSG00000001440	1146
ENSMUSG00000001441	1197
ENSMUSG00000001444	0
ENSMUSG00000001445	492
ENSMUSG00000001467	2565
ENSMUSG00000001472	1358
ENSMUSG00000001473	140
ENSMUSG00000001482	970
ENSMUSG00000001493	37
ENSMUSG00000001494	1
ENSMUSG00000001496	7
ENSMUSG00000001497	114
ENSMUSG00000001504	0
ENSMUSG00000001506	154
ENSMUSG00000001507	398
ENSMUSG00000001508	1
ENSMUSG00000001510	0
ENSMUSG00000001517	8
ENSMUSG00000001518	133
ENSMUSG00000001520	98
ENSMUSG00000001521	695
ENSMUSG00000001524	17
ENSMUSG00000001525	477
ENSMUSG00000001542	1566
ENSMUSG00000001552	1578
ENSMUSG00000001555	115
ENSMUSG00000001558	0
ENSMUSG00000001566	0
ENSMUSG00000001569	212
ENSMUSG00000001576	1207
ENSMUSG00000001583	34
ENSMUSG00000001588	20
ENSMUSG00000001604	224
ENSMUSG00000001622	19
ENSMUSG00000001627	291
ENSMUSG00000001630	428
ENSMUSG00000001632	358
ENSMUSG00000001642	732
ENSMUSG00000001655	0
ENSMUSG00000001656	0
ENSMUSG00000001657	76
ENSMUSG00000001661	135
ENSMUSG00000001663	583
ENSMUSG00000001665	469
ENSMUSG00000001666	392
ENSMUSG00000001670	0
ENSMUSG00000001672	85
ENSMUSG00000001674	371
ENSMUSG00000001687	1656
ENSMUSG00000001700	313
ENSMUSG00000001707	184
ENSMUSG00000001729	880
ENSMUSG00000001739	293
ENSMUSG00000001741	66
ENSMUSG00000001750	258
ENSMUSG00000001751	245
ENSMUSG00000001755	2706
ENSMUSG00000001761	793
ENSMUSG00000001763	226
ENSMUSG00000001767	448
ENSMUSG00000001768	1029
ENSMUSG00000001773	2523
ENSMUSG00000001774	1352
ENSMUSG00000001783	443
ENSMUSG00000001785	134
ENSMUSG00000001786	1271
ENSMUSG00000001794	3092
ENSMUSG00000001802	42
ENSMUSG00000001804	0
ENSMUSG00000001815	0
ENSMUSG00000001819	0
ENSMUSG00000001823	0
ENSMUSG00000001827	4019
ENSMUSG00000001829	582
ENSMUSG00000001833	1225
ENSMUSG00000001844	171
ENSMUSG00000001847	12387
ENSMUSG00000001855	1050
ENSMUSG00000001864	1085
ENSMUSG00000001865	1
ENSMUSG00000001870	266
ENSMUSG00000001891	3031
ENSMUSG00000001901	23
ENSMUSG00000001909	76
ENSMUSG00000001910	756
ENSMUSG00000001911	211
ENSMUSG00000001918	259
ENSMUSG00000001924	2660
ENSMUSG00000001930	84
ENSMUSG00000001942	382
ENSMUSG00000001943	89
ENSMUSG00000001946	169
ENSMUSG00000001948	43
ENSMUSG00000001962	290
ENSMUSG00000001964	313
ENSMUSG00000001983	219
ENSMUSG00000001985	15
ENSMUSG00000001986	828
ENSMUSG00000001988	0
ENSMUSG00000001995	117
ENSMUSG00000001998	460
ENSMUSG00000001999	577
ENSMUSG00000002006	11
ENSMUSG00000002007	32
ENSMUSG00000002010	3104
ENSMUSG00000002012	0
ENSMUSG00000002014	256
ENSMUSG00000002015	930
ENSMUSG00000002017	664
ENSMUSG00000002020	41
ENSMUSG00000002028	2514
ENSMUSG00000002031	758
ENSMUSG00000002032	867
ENSMUSG00000002033	38
ENSMUSG00000002043	61
ENSMUSG00000002052	900
ENSMUSG00000002055	97
ENSMUSG00000002057	1
ENSMUSG00000002058	17
ENSMUSG00000002059	301
ENSMUSG00000002064	267
ENSMUSG00000002068	19
ENSMUSG00000002076	115
ENSMUSG00000002083	0
ENSMUSG00000002100	19
ENSMUSG00000002102	1530
ENSMUSG00000002103	764
ENSMUSG00000002104	38
ENSMUSG00000002105	861
ENSMUSG00000002107	242
ENSMUSG00000002108	262
ENSMUSG00000002109	32
ENSMUSG00000002111	1
ENSMUSG00000002129	407
ENSMUSG00000002147	688
ENSMUSG00000002190	2
ENSMUSG00000002204	12221
ENSMUSG00000002205	635
ENSMUSG00000002210	133
ENSMUSG00000002221	668
ENSMUSG00000002222	1520
ENSMUSG00000002227	361
ENSMUSG00000002228	15
ENSMUSG00000002233	241
ENSMUSG00000002240	0
ENSMUSG00000002249	37
ENSMUSG00000002250	841
ENSMUSG00000002257	22
ENSMUSG00000002265	556
ENSMUSG00000002266	48
ENSMUSG00000002274	0
ENSMUSG00000002279	575
ENSMUSG00000002280	277
ENSMUSG00000002289	1074
ENSMUSG00000002290	20
ENSMUSG00000002297	72
ENSMUSG00000002307	52
ENSMUSG00000002308	103
ENSMUSG00000002319	504
ENSMUSG00000002320	218
ENSMUSG00000002324	0
ENSMUSG00000002325	219
ENSMUSG00000002326	66
ENSMUSG00000002329	222
ENSMUSG00000002332	2163
ENSMUSG00000002341	4
ENSMUSG00000002342	361
ENSMUSG00000002343	34
ENSMUSG00000002345	525
ENSMUSG00000002346	7677
ENSMUSG00000002365	1284
ENSMUSG00000002372	183
ENSMUSG00000002379	1178
ENSMUSG00000002384	17
ENSMUSG00000002393	107
ENSMUSG00000002395	491
ENSMUSG00000002396	202
ENSMUSG00000002409	363
ENSMUSG00000002413	3095
ENSMUSG00000002416	289
ENSMUSG00000002428	526
ENSMUSG00000002455	366
ENSMUSG00000002458	58
ENSMUSG00000002459	13
ENSMUSG00000002475	897
ENSMUSG00000002477	118
ENSMUSG00000002486	89
ENSMUSG00000002489	33
ENSMUSG00000002496	1125
ENSMUSG00000002500	18
ENSMUSG00000002504	641
ENSMUSG00000002524	328
ENSMUSG00000002546	263
ENSMUSG00000002550	316
ENSMUSG00000002565	570
ENSMUSG00000002578	65
ENSMUSG00000002580	297
ENSMUSG00000002588	3
ENSMUSG00000002602	548
ENSMUSG00000002603	26
ENSMUSG00000002608	817
ENSMUSG00000002617	314
ENSMUSG00000002625	210
ENSMUSG00000002633	10
ENSMUSG00000002635	66
ENSMUSG00000002658	98
ENSMUSG00000002660	273
ENSMUSG00000002661	106
ENSMUSG00000002664	0
ENSMUSG00000002668	84
ENSMUSG00000002679	235
ENSMUSG00000002688	110
ENSMUSG00000002699	44
ENSMUSG00000002718	2718
ENSMUSG00000002728	365
ENSMUSG00000002731	142
ENSMUSG00000002732	30
ENSMUSG00000002733	720
ENSMUSG00000002741	316
ENSMUSG00000002748	974
ENSMUSG00000002763	471
ENSMUSG00000002767	248
ENSMUSG00000002768	176
ENSMUSG00000002769	87
ENSMUSG00000002771	1
ENSMUSG00000002778	1029
ENSMUSG00000002781	138
ENSMUSG00000002791	14
ENSMUSG00000002797	557
ENSMUSG00000002799	37
ENSMUSG00000002803	116
ENSMUSG00000002804	162
ENSMUSG00000002808	73
ENSMUSG00000002812	567
ENSMUSG00000002814	24
ENSMUSG00000002820	78
ENSMUSG00000002825	85
ENSMUSG00000002831	50
ENSMUSG00000002833	133
ENSMUSG00000002835	5
ENSMUSG00000002844	72
ENSMUSG00000002845	822
ENSMUSG00000002846	120
ENSMUSG00000002847	150
ENSMUSG00000002870	146
ENSMUSG00000002871	359
ENSMUSG00000002881	675
ENSMUSG00000002885	288
ENSMUSG00000002897	451
ENSMUSG00000002900	1743
ENSMUSG00000002908	22
ENSMUSG00000002910	21
ENSMUSG00000002930	2
ENSMUSG00000002944	9233
ENSMUSG00000002948	357
ENSMUSG00000002949	655
ENSMUSG00000002957	2423
ENSMUSG00000002963	86
ENSMUSG00000002968	388
ENSMUSG00000002980	764
ENSMUSG00000002981	2346
ENSMUSG00000002983	94
ENSMUSG00000002984	213
ENSMUSG00000002985	441
ENSMUSG00000002992	0
ENSMUSG00000002996	1622
ENSMUSG00000002997	132
ENSMUSG00000003031	866
ENSMUSG00000003032	23
ENSMUSG00000003033	350
ENSMUSG00000003037	670
ENSMUSG00000003038	6490
ENSMUSG00000003039	414
ENSMUSG00000003051	46
ENSMUSG00000003053	38
ENSMUSG00000003062	304
ENSMUSG00000003068	176
ENSMUSG00000003070	1
ENSMUSG00000003072	3924
ENSMUSG00000003099	616
ENSMUSG00000003119	1499
ENSMUSG00000003123	187
ENSMUSG00000003131	906
ENSMUSG00000003134	51
ENSMUSG00000003135	469
ENSMUSG00000003153	35
ENSMUSG00000003154	422
ENSMUSG00000003161	1198
ENSMUSG00000003166	294
ENSMUSG00000003178	188
ENSMUSG00000003184	230
ENSMUSG00000003190	7
ENSMUSG00000003198	72
ENSMUSG00000003199	108
ENSMUSG00000003200	252
ENSMUSG00000003206	0
ENSMUSG00000003208	14
ENSMUSG00000003226	3061
ENSMUSG00000003227	1
ENSMUSG00000003228	125
ENSMUSG00000003233	940
ENSMUSG00000003234	265
ENSMUSG00000003235	270
ENSMUSG00000003269	109
ENSMUSG00000003271	29
ENSMUSG00000003273	3
ENSMUSG00000003279	42
ENSMUSG00000003282	39
ENSMUSG00000003283	0
ENSMUSG00000003299	874
ENSMUSG00000003308	61
ENSMUSG00000003309	91
ENSMUSG00000003316	3850
ENSMUSG00000003341	0
ENSMUSG00000003344	388
ENSMUSG00000003345	245
ENSMUSG00000003346	153
ENSMUSG00000003348	12
ENSMUSG00000003352	45
ENSMUSG00000003354	1
ENSMUSG00000003355	38
ENSMUSG00000003360	135
ENSMUSG00000003363	588
ENSMUSG00000003378	37
ENSMUSG00000003379	0
ENSMUSG00000003380	367
ENSMUSG00000003382	140
ENSMUSG00000003402	641
ENSMUSG00000003410	20
ENSMUSG00000003411	15
ENSMUSG00000003418	3186
ENSMUSG00000003420	962
ENSMUSG00000003421	227
ENSMUSG00000003423	311
ENSMUSG00000003429	1032
ENSMUSG00000003435	512
ENSMUSG00000003436	2
ENSMUSG00000003437	129
ENSMUSG00000003438	328
ENSMUSG00000003444	56
ENSMUSG00000003452	742
ENSMUSG00000003458	738
ENSMUSG00000003464	1106
ENSMUSG00000003469	8
ENSMUSG00000003476	0
ENSMUSG00000003477	4420
ENSMUSG00000003484	0
ENSMUSG00000003500	43
ENSMUSG00000003505	0
ENSMUSG00000003518	601
ENSMUSG00000003526	1523
ENSMUSG00000003527	69
ENSMUSG00000003528	535
ENSMUSG00000003531	167
ENSMUSG00000003534	2624
ENSMUSG00000003541	67
ENSMUSG00000003545	1
ENSMUSG00000003546	239
ENSMUSG00000003549	53
ENSMUSG00000003555	2
ENSMUSG00000003559	410
ENSMUSG00000003573	11
ENSMUSG00000003575	341
ENSMUSG00000003581	43
ENSMUSG00000003585	53
ENSMUSG00000003604	108
ENSMUSG00000003617	539
ENSMUSG00000003623	8679
ENSMUSG00000003644	543
ENSMUSG00000003657	0
ENSMUSG00000003660	1602
ENSMUSG00000003662	485
ENSMUSG00000003665	19
ENSMUSG00000003680	55
ENSMUSG00000003721	420
ENSMUSG00000003731	1438
ENSMUSG00000003746	5790
ENSMUSG00000003752	139
ENSMUSG00000003762	47
ENSMUSG00000003778	643
ENSMUSG00000003779	181
ENSMUSG00000003808	195
ENSMUSG00000003809	2337
ENSMUSG00000003810	900
ENSMUSG00000003812	29
ENSMUSG00000003813	626
ENSMUSG00000003814	6940
ENSMUSG00000003824	27
ENSMUSG00000003847	5091
ENSMUSG00000003848	86
ENSMUSG00000003849	235
ENSMUSG00000003863	0
ENSMUSG00000003865	199
ENSMUSG00000003868	152
ENSMUSG00000003872	0
ENSMUSG00000003873	155
ENSMUSG00000003882	1
ENSMUSG00000003923	462
ENSMUSG00000003929	305
ENSMUSG00000003934	1
ENSMUSG00000003948	246
ENSMUSG00000003949	2219
ENSMUSG00000003955	347
ENSMUSG00000003970	865
ENSMUSG00000003974	0
ENSMUSG00000003992	921
ENSMUSG00000004018	58
ENSMUSG00000004031	15
ENSMUSG00000004032	1209
ENSMUSG00000004035	70
ENSMUSG00000004038	0
ENSMUSG00000004040	760
ENSMUSG00000004043	173
ENSMUSG00000004044	62
ENSMUSG00000004054	266
ENSMUSG00000004056	426
ENSMUSG00000004069	665
ENSMUSG00000004070	233
ENSMUSG00000004071	601
ENSMUSG00000004085	539
ENSMUSG00000004096	331
ENSMUSG00000004098	46
ENSMUSG00000004099	226
ENSMUSG00000004100	42
ENSMUSG00000004105	257
ENSMUSG00000004110	91
ENSMUSG00000004113	13
ENSMUSG00000004127	343
ENSMUSG00000004151	1955
ENSMUSG00000004187	64
ENSMUSG00000004207	4925
ENSMUSG00000004221	352
ENSMUSG00000004231	528
ENSMUSG00000004233	325
ENSMUSG00000004263	1197
ENSMUSG00000004264	702
ENSMUSG00000004266	139
ENSMUSG00000004267	19
ENSMUSG00000004268	206
ENSMUSG00000004270	2832
ENSMUSG00000004285	786
ENSMUSG00000004296	0
ENSMUSG00000004317	3969
ENSMUSG00000004319	3036
ENSMUSG00000004328	92
ENSMUSG00000004341	410
ENSMUSG00000004344	0
ENSMUSG00000004347	72
ENSMUSG00000004356	1113
ENSMUSG00000004359	122
ENSMUSG00000004360	23
ENSMUSG00000004364	4096
ENSMUSG00000004366	0
ENSMUSG00000004371	25
ENSMUSG00000004383	278
ENSMUSG00000004393	174
ENSMUSG00000004394	1306
ENSMUSG00000004415	25
ENSMUSG00000004446	582
ENSMUSG00000004451	361
ENSMUSG00000004455	1513
ENSMUSG00000004460	1031
ENSMUSG00000004462	140
ENSMUSG00000004473	8
ENSMUSG00000004500	46
ENSMUSG00000004508	285
ENSMUSG00000004530	791
ENSMUSG00000004535	5089
ENSMUSG00000004540	0
ENSMUSG00000004542	0
ENSMUSG00000004552	51
ENSMUSG00000004558	970
ENSMUSG00000004561	148
ENSMUSG00000004562	125
ENSMUSG00000004565	743
ENSMUSG00000004567	374
ENSMUSG00000004568	509
ENSMUSG00000004591	2929
ENSMUSG00000004609	22
ENSMUSG00000004610	1954
ENSMUSG00000004612	2
ENSMUSG00000004613	0
ENSMUSG00000004626	518
ENSMUSG00000004630	4
ENSMUSG00000004631	32
ENSMUSG00000004633	406
ENSMUSG00000004637	113
ENSMUSG00000004642	334
ENSMUSG00000004651	112
ENSMUSG00000004654	0
ENSMUSG00000004655	3550
ENSMUSG00000004661	85
ENSMUSG00000004665	109
ENSMUSG00000004667	177
ENSMUSG00000004668	15172
ENSMUSG00000004677	280
ENSMUSG00000004698	33
ENSMUSG00000004707	3
ENSMUSG00000004709	0
ENSMUSG00000004730	31
ENSMUSG00000004748	65
ENSMUSG00000004768	303
ENSMUSG00000004771	942
ENSMUSG00000004788	378
ENSMUSG00000004789	5980
ENSMUSG00000004791	0
ENSMUSG00000004798	1483
ENSMUSG00000004814	2
ENSMUSG00000004815	454
ENSMUSG00000004821	0
ENSMUSG00000004837	152
ENSMUSG00000004842	20
ENSMUSG00000004843	533
ENSMUSG00000004846	229
ENSMUSG00000004849	209
ENSMUSG00000004864	23
ENSMUSG00000004865	2492
ENSMUSG00000004872	31
ENSMUSG00000004880	198
ENSMUSG00000004885	0
ENSMUSG00000004891	323
ENSMUSG00000004892	1
ENSMUSG00000004894	0
ENSMUSG00000004895	249
ENSMUSG00000004896	205
ENSMUSG00000004897	1439
ENSMUSG00000004902	2
ENSMUSG00000004929	43
ENSMUSG00000004931	188
ENSMUSG00000004933	28
ENSMUSG00000004934	331
ENSMUSG00000004936	476
ENSMUSG00000004937	300
ENSMUSG00000004939	28
ENSMUSG00000004945	141
ENSMUSG00000004947	98
ENSMUSG00000004948	0
ENSMUSG00000004951	175
ENSMUSG00000004952	69
ENSMUSG00000004961	1
ENSMUSG00000004980	5913
ENSMUSG00000004988	735
ENSMUSG00000004994	59
ENSMUSG00000004996	72
ENSMUSG00000005034	998
ENSMUSG00000005043	92
ENSMUSG00000005045	1
ENSMUSG00000005054	809
ENSMUSG00000005057	0
ENSMUSG00000005069	366
ENSMUSG00000005078	174
ENSMUSG00000005087	25
ENSMUSG00000005089	574
ENSMUSG00000005102	301
ENSMUSG00000005103	780
ENSMUSG00000005107	123
ENSMUSG00000005124	206
ENSMUSG00000005125	26113
ENSMUSG00000005131	32
ENSMUSG00000005142	1687
ENSMUSG00000005148	24
ENSMUSG00000005150	40
ENSMUSG00000005161	627
ENSMUSG00000005198	2505
ENSMUSG00000005202	0
ENSMUSG00000005204	226
ENSMUSG00000005220	27
ENSMUSG00000005225	637
ENSMUSG00000005232	0
ENSMUSG00000005233	66
ENSMUSG00000005237	25
ENSMUSG00000005251	104
ENSMUSG00000005262	385
ENSMUSG00000005267	58
ENSMUSG00000005268	1049
ENSMUSG00000005299	923
ENSMUSG00000005312	2221
ENSMUSG00000005320	537
ENSMUSG00000005338	4
ENSMUSG00000005339	0
ENSMUSG00000005354	1827
ENSMUSG00000005355	0
ENSMUSG00000005357	0
ENSMUSG00000005360	174
ENSMUSG00000005362	591
ENSMUSG00000005364	158
ENSMUSG00000005370	255
ENSMUSG00000005371	930
ENSMUSG00000005373	4112
ENSMUSG00000005374	118
ENSMUSG00000005378	145
ENSMUSG00000005397	911
ENSMUSG00000005410	42
ENSMUSG00000005413	300
ENSMUSG00000005417	2049
ENSMUSG00000005442	922
ENSMUSG00000005447	29
ENSMUSG00000005465	16
ENSMUSG00000005469	1174
ENSMUSG00000005470	16
ENSMUSG00000005474	0
ENSMUSG00000005481	156
ENSMUSG00000005483	224
ENSMUSG00000005493	66
ENSMUSG00000005501	588
ENSMUSG00000005503	0
ENSMUSG00000005505	315
ENSMUSG00000005506	3122
ENSMUSG00000005510	804
ENSMUSG00000005514	1744
ENSMUSG00000005533	1742
ENSMUSG00000005534	3116
ENSMUSG00000005540	14
ENSMUSG00000005547	502
ENSMUSG00000005553	9
ENSMUSG00000005566	709
ENSMUSG00000005575	308
ENSMUSG00000005580	164
ENSMUSG00000005583	395
ENSMUSG00000005609	412
ENSMUSG00000005610	26627
ENSMUSG00000005611	219
ENSMUSG00000005615	926
ENSMUSG00000005621	1440
ENSMUSG00000005625	422
ENSMUSG00000005628	8
ENSMUSG00000005640	328
ENSMUSG00000005649	0
ENSMUSG00000005656	493
ENSMUSG00000005667	1
ENSMUSG00000005672	295
ENSMUSG00000005674	0
ENSMUSG00000005677	0
ENSMUSG00000005681	1
ENSMUSG00000005682	286
ENSMUSG00000005683	3841
ENSMUSG00000005686	869
ENSMUSG00000005687	361
ENSMUSG00000005696	1
ENSMUSG00000005698	679
ENSMUSG00000005699	21
ENSMUSG00000005705	1
ENSMUSG00000005716	444
ENSMUSG00000005718	40
ENSMUSG00000005732	136
ENSMUSG00000005763	1
ENSMUSG00000005774	144
ENSMUSG00000005779	1033
ENSMUSG00000005800	0
ENSMUSG00000005802	736
ENSMUSG00000005803	603
ENSMUSG00000005804	380
ENSMUSG00000005813	409
ENSMUSG00000005823	248
ENSMUSG00000005824	0
ENSMUSG00000005836	2
ENSMUSG00000005846	642
ENSMUSG00000005864	0
ENSMUSG00000005871	2776
ENSMUSG00000005873	1316
ENSMUSG00000005881	791
ENSMUSG00000005882	321
ENSMUSG00000005883	4
ENSMUSG00000005886	2472
ENSMUSG00000005891	0
ENSMUSG00000005892	0
ENSMUSG00000005893	677
ENSMUSG00000005897	242
ENSMUSG00000005899	426
ENSMUSG00000005907	1011
ENSMUSG00000005917	236
ENSMUSG00000005936	324
ENSMUSG00000005947	63
ENSMUSG00000005949	1638
ENSMUSG00000005950	65
ENSMUSG00000005951	201
ENSMUSG00000005952	0
ENSMUSG00000005958	30
ENSMUSG00000005968	490
ENSMUSG00000005973	351
ENSMUSG00000005980	12514
ENSMUSG00000005981	2135
ENSMUSG00000005982	352
ENSMUSG00000005983	37
ENSMUSG00000005986	8
ENSMUSG00000005994	0
ENSMUSG00000006005	3892
ENSMUSG00000006007	0
ENSMUSG00000006010	844
ENSMUSG00000006014	8
ENSMUSG00000006019	1021
ENSMUSG00000006021	46
ENSMUSG00000006024	502
ENSMUSG00000006050	553
ENSMUSG00000006056	1
ENSMUSG00000006057	3044
ENSMUSG00000006058	468
ENSMUSG00000006095	245
ENSMUSG00000006127	387
ENSMUSG00000006134	533
ENSMUSG00000006143	0
ENSMUSG00000006154	24
ENSMUSG00000006169	2647
ENSMUSG00000006179	0
ENSMUSG00000006191	451
ENSMUSG00000006200	0
ENSMUSG00000006204	0
ENSMUSG00000006205	1061
ENSMUSG00000006215	21
ENSMUSG00000006216	387
ENSMUSG00000006218	5
ENSMUSG00000006219	109
ENSMUSG00000006221	31
ENSMUSG00000006235	14
ENSMUSG00000006241	16
ENSMUSG00000006262	4407
ENSMUSG00000006269	243
ENSMUSG00000006270	0
ENSMUSG00000006273	3976
ENSMUSG00000006276	505
ENSMUSG00000006281	616
ENSMUSG00000006288	129
ENSMUSG00000006289	240
ENSMUSG00000006299	403
ENSMUSG00000006301	638
ENSMUSG00000006304	1620
ENSMUSG00000006307	478
ENSMUSG00000006310	47
ENSMUSG00000006311	0
ENSMUSG00000006313	22
ENSMUSG00000006315	458
ENSMUSG00000006333	1100
ENSMUSG00000006335	41
