ensemblid	counts
ENSMUSG00000001240	92
ENSMUSG00000001247	124
ENSMUSG00000001248	62
ENSMUSG00000001249	605
ENSMUSG00000001260	9
ENSMUSG00000001270	85
ENSMUSG00000001280	1001
ENSMUSG00000001281	18
ENSMUSG00000001285	64
ENSMUSG00000001288	55
ENSMUSG00000001289	289
ENSMUSG00000001300	232
ENSMUSG00000001305	19
ENSMUSG00000001313	20
ENSMUSG00000001323	482
ENSMUSG00000001333	3
ENSMUSG00000001334	5
ENSMUSG00000001348	79
ENSMUSG00000001349	3
ENSMUSG00000001366	283
ENSMUSG00000001376	620
ENSMUSG00000001379	22
ENSMUSG00000001380	142
ENSMUSG00000001383	132
ENSMUSG00000001403	35
ENSMUSG00000001415	238
ENSMUSG00000001416	298
ENSMUSG00000001417	90
ENSMUSG00000001418	1497
ENSMUSG00000001419	412
ENSMUSG00000001420	0
ENSMUSG00000001424	391
ENSMUSG00000001435	697
ENSMUSG00000001436	313
ENSMUSG00000001440	1268
ENSMUSG00000001441	478
ENSMUSG00000001444	1
ENSMUSG00000001445	257
ENSMUSG00000001467	822
ENSMUSG00000001472	997
ENSMUSG00000001473	41
ENSMUSG00000001482	305
ENSMUSG00000001493	18
ENSMUSG00000001494	0
ENSMUSG00000001496	2
ENSMUSG00000001497	39
ENSMUSG00000001504	0
ENSMUSG00000001506	568
ENSMUSG00000001507	249
ENSMUSG00000001508	0
ENSMUSG00000001510	0
ENSMUSG00000001517	63
ENSMUSG00000001518	78
ENSMUSG00000001520	56
ENSMUSG00000001521	398
ENSMUSG00000001524	24
ENSMUSG00000001525	370
ENSMUSG00000001542	732
ENSMUSG00000001552	1340
ENSMUSG00000001555	10
ENSMUSG00000001558	23
ENSMUSG00000001566	0
ENSMUSG00000001569	153
ENSMUSG00000001576	573
ENSMUSG00000001583	23
ENSMUSG00000001588	8
ENSMUSG00000001604	126
ENSMUSG00000001622	9
ENSMUSG00000001627	179
ENSMUSG00000001630	140
ENSMUSG00000001632	236
ENSMUSG00000001642	471
ENSMUSG00000001655	0
ENSMUSG00000001656	1
ENSMUSG00000001657	180
ENSMUSG00000001661	116
ENSMUSG00000001663	375
ENSMUSG00000001665	257
ENSMUSG00000001666	269
ENSMUSG00000001670	0
ENSMUSG00000001672	110
ENSMUSG00000001674	118
ENSMUSG00000001687	976
ENSMUSG00000001700	215
ENSMUSG00000001707	91
ENSMUSG00000001729	131
ENSMUSG00000001739	39
ENSMUSG00000001741	47
ENSMUSG00000001750	207
ENSMUSG00000001751	138
ENSMUSG00000001755	1195
ENSMUSG00000001761	376
ENSMUSG00000001763	88
ENSMUSG00000001767	160
ENSMUSG00000001768	868
ENSMUSG00000001773	663
ENSMUSG00000001774	862
ENSMUSG00000001783	155
ENSMUSG00000001785	40
ENSMUSG00000001786	535
ENSMUSG00000001794	1452
ENSMUSG00000001802	42
ENSMUSG00000001804	0
ENSMUSG00000001815	0
ENSMUSG00000001819	0
ENSMUSG00000001823	0
ENSMUSG00000001827	1090
ENSMUSG00000001829	194
ENSMUSG00000001833	670
ENSMUSG00000001844	70
ENSMUSG00000001847	5812
ENSMUSG00000001855	271
ENSMUSG00000001864	879
ENSMUSG00000001865	0
ENSMUSG00000001870	121
ENSMUSG00000001891	1294
ENSMUSG00000001901	8
ENSMUSG00000001909	53
ENSMUSG00000001910	340
ENSMUSG00000001911	148
ENSMUSG00000001918	400
ENSMUSG00000001924	1225
ENSMUSG00000001930	72
ENSMUSG00000001942	267
ENSMUSG00000001943	37
ENSMUSG00000001946	50
ENSMUSG00000001948	11
ENSMUSG00000001962	133
ENSMUSG00000001964	164
ENSMUSG00000001983	37
ENSMUSG00000001985	81
ENSMUSG00000001986	443
ENSMUSG00000001988	0
ENSMUSG00000001995	102
ENSMUSG00000001998	388
ENSMUSG00000001999	175
ENSMUSG00000002006	197
ENSMUSG00000002007	51
ENSMUSG00000002010	1195
ENSMUSG00000002012	1
ENSMUSG00000002014	145
ENSMUSG00000002015	520
ENSMUSG00000002017	221
ENSMUSG00000002020	105
ENSMUSG00000002028	1522
ENSMUSG00000002031	151
ENSMUSG00000002032	303
ENSMUSG00000002033	3
ENSMUSG00000002043	38
ENSMUSG00000002052	1180
ENSMUSG00000002055	21
ENSMUSG00000002057	0
ENSMUSG00000002058	16
ENSMUSG00000002059	190
ENSMUSG00000002064	105
ENSMUSG00000002068	1
ENSMUSG00000002076	76
ENSMUSG00000002083	7
ENSMUSG00000002100	3
ENSMUSG00000002102	228
ENSMUSG00000002103	419
ENSMUSG00000002104	129
ENSMUSG00000002105	234
ENSMUSG00000002107	329
ENSMUSG00000002108	126
ENSMUSG00000002109	44
ENSMUSG00000002111	11
ENSMUSG00000002129	634
ENSMUSG00000002147	786
ENSMUSG00000002190	7
ENSMUSG00000002204	4949
ENSMUSG00000002205	142
ENSMUSG00000002210	61
ENSMUSG00000002221	343
ENSMUSG00000002222	901
ENSMUSG00000002227	2657
ENSMUSG00000002228	0
ENSMUSG00000002233	109
ENSMUSG00000002240	0
ENSMUSG00000002249	18
ENSMUSG00000002250	100
ENSMUSG00000002257	9
ENSMUSG00000002265	343
ENSMUSG00000002266	9
ENSMUSG00000002274	3
ENSMUSG00000002279	201
ENSMUSG00000002280	53
ENSMUSG00000002289	941
ENSMUSG00000002290	2
ENSMUSG00000002297	25
ENSMUSG00000002307	126
ENSMUSG00000002308	56
ENSMUSG00000002319	215
ENSMUSG00000002320	98
ENSMUSG00000002324	0
ENSMUSG00000002325	118
ENSMUSG00000002326	110
ENSMUSG00000002329	68
ENSMUSG00000002332	786
ENSMUSG00000002341	4
ENSMUSG00000002342	128
ENSMUSG00000002343	5
ENSMUSG00000002345	227
ENSMUSG00000002346	3303
ENSMUSG00000002365	404
ENSMUSG00000002372	100
ENSMUSG00000002379	372
ENSMUSG00000002384	13
ENSMUSG00000002393	42
ENSMUSG00000002395	110
ENSMUSG00000002396	133
ENSMUSG00000002409	193
ENSMUSG00000002413	1448
ENSMUSG00000002416	114
ENSMUSG00000002428	225
ENSMUSG00000002455	221
ENSMUSG00000002458	51
ENSMUSG00000002459	9
ENSMUSG00000002475	291
ENSMUSG00000002477	124
ENSMUSG00000002486	66
ENSMUSG00000002489	48
ENSMUSG00000002496	457
ENSMUSG00000002500	6
ENSMUSG00000002504	380
ENSMUSG00000002524	99
ENSMUSG00000002546	207
ENSMUSG00000002550	82
ENSMUSG00000002565	556
ENSMUSG00000002578	31
ENSMUSG00000002580	143
ENSMUSG00000002588	0
ENSMUSG00000002602	325
ENSMUSG00000002603	9
ENSMUSG00000002608	190
ENSMUSG00000002617	133
ENSMUSG00000002625	77
ENSMUSG00000002633	0
ENSMUSG00000002635	12
ENSMUSG00000002658	133
ENSMUSG00000002660	138
ENSMUSG00000002661	37
ENSMUSG00000002664	0
ENSMUSG00000002668	25
ENSMUSG00000002679	76
ENSMUSG00000002688	39
ENSMUSG00000002699	163
ENSMUSG00000002718	790
ENSMUSG00000002728	140
ENSMUSG00000002731	76
ENSMUSG00000002732	25
ENSMUSG00000002733	288
ENSMUSG00000002741	274
ENSMUSG00000002748	703
ENSMUSG00000002763	179
ENSMUSG00000002767	91
ENSMUSG00000002768	96
ENSMUSG00000002769	52
ENSMUSG00000002771	10
ENSMUSG00000002778	414
ENSMUSG00000002781	122
ENSMUSG00000002791	7
ENSMUSG00000002797	50
ENSMUSG00000002799	8
ENSMUSG00000002803	29
ENSMUSG00000002804	19
ENSMUSG00000002808	82
ENSMUSG00000002812	236
ENSMUSG00000002814	36
ENSMUSG00000002820	14
ENSMUSG00000002825	13
ENSMUSG00000002831	77
ENSMUSG00000002833	19
ENSMUSG00000002835	1
ENSMUSG00000002844	43
ENSMUSG00000002845	1840
ENSMUSG00000002846	157
ENSMUSG00000002847	114
ENSMUSG00000002870	38
ENSMUSG00000002871	125
ENSMUSG00000002881	1129
ENSMUSG00000002885	82
ENSMUSG00000002897	181
ENSMUSG00000002900	1895
ENSMUSG00000002908	21
ENSMUSG00000002910	6
ENSMUSG00000002930	1
ENSMUSG00000002944	3258
ENSMUSG00000002948	176
ENSMUSG00000002949	158
ENSMUSG00000002957	1061
ENSMUSG00000002963	47
ENSMUSG00000002968	173
ENSMUSG00000002980	349
ENSMUSG00000002981	997
ENSMUSG00000002983	49
ENSMUSG00000002984	78
ENSMUSG00000002985	528
ENSMUSG00000002992	0
ENSMUSG00000002996	1140
ENSMUSG00000002997	109
ENSMUSG00000003031	603
ENSMUSG00000003032	51
ENSMUSG00000003033	160
ENSMUSG00000003037	300
ENSMUSG00000003038	88
ENSMUSG00000003039	179
ENSMUSG00000003051	26
ENSMUSG00000003053	14
ENSMUSG00000003062	152
ENSMUSG00000003068	76
ENSMUSG00000003070	0
ENSMUSG00000003072	1263
ENSMUSG00000003099	171
ENSMUSG00000003119	1316
ENSMUSG00000003123	187
ENSMUSG00000003131	439
ENSMUSG00000003134	61
ENSMUSG00000003135	190
ENSMUSG00000003153	36
ENSMUSG00000003154	172
ENSMUSG00000003161	444
ENSMUSG00000003166	166
ENSMUSG00000003178	106
ENSMUSG00000003184	815
ENSMUSG00000003190	6
ENSMUSG00000003198	20
ENSMUSG00000003199	53
ENSMUSG00000003200	123
ENSMUSG00000003206	3
ENSMUSG00000003208	1
ENSMUSG00000003226	1880
ENSMUSG00000003227	1
ENSMUSG00000003228	101
ENSMUSG00000003233	227
ENSMUSG00000003234	118
ENSMUSG00000003235	175
ENSMUSG00000003269	76
ENSMUSG00000003271	4
ENSMUSG00000003273	9
ENSMUSG00000003279	12
ENSMUSG00000003282	105
ENSMUSG00000003283	3
ENSMUSG00000003299	198
ENSMUSG00000003308	49
ENSMUSG00000003309	50
ENSMUSG00000003316	2580
ENSMUSG00000003341	0
ENSMUSG00000003344	126
ENSMUSG00000003345	106
ENSMUSG00000003346	82
ENSMUSG00000003348	3
ENSMUSG00000003352	77
ENSMUSG00000003354	0
ENSMUSG00000003355	10
ENSMUSG00000003360	51
ENSMUSG00000003363	446
ENSMUSG00000003378	37
ENSMUSG00000003379	0
ENSMUSG00000003380	196
ENSMUSG00000003382	148
ENSMUSG00000003402	166
ENSMUSG00000003410	2
ENSMUSG00000003411	12
ENSMUSG00000003418	1136
ENSMUSG00000003420	307
ENSMUSG00000003421	45
ENSMUSG00000003423	91
ENSMUSG00000003429	660
ENSMUSG00000003435	243
ENSMUSG00000003436	9
ENSMUSG00000003437	137
ENSMUSG00000003438	133
ENSMUSG00000003444	405
ENSMUSG00000003452	354
ENSMUSG00000003458	422
ENSMUSG00000003464	345
ENSMUSG00000003469	44
ENSMUSG00000003476	0
ENSMUSG00000003477	1973
ENSMUSG00000003484	0
ENSMUSG00000003500	9
ENSMUSG00000003505	0
ENSMUSG00000003518	315
ENSMUSG00000003526	651
ENSMUSG00000003527	78
ENSMUSG00000003528	236
ENSMUSG00000003531	96
ENSMUSG00000003534	321
ENSMUSG00000003541	156
ENSMUSG00000003545	0
ENSMUSG00000003546	247
ENSMUSG00000003549	32
ENSMUSG00000003555	0
ENSMUSG00000003559	325
ENSMUSG00000003573	4
ENSMUSG00000003575	82
ENSMUSG00000003581	261
ENSMUSG00000003585	16
ENSMUSG00000003604	60
ENSMUSG00000003617	1927
ENSMUSG00000003623	3085
ENSMUSG00000003644	188
ENSMUSG00000003657	0
ENSMUSG00000003660	783
ENSMUSG00000003662	240
ENSMUSG00000003665	2
ENSMUSG00000003680	23
ENSMUSG00000003721	197
ENSMUSG00000003731	683
ENSMUSG00000003746	2087
ENSMUSG00000003752	59
ENSMUSG00000003762	75
ENSMUSG00000003778	333
ENSMUSG00000003779	81
ENSMUSG00000003808	493
ENSMUSG00000003809	1232
ENSMUSG00000003810	601
ENSMUSG00000003812	31
ENSMUSG00000003813	224
ENSMUSG00000003814	1949
ENSMUSG00000003824	115
ENSMUSG00000003847	3025
ENSMUSG00000003848	48
ENSMUSG00000003849	154
ENSMUSG00000003863	0
ENSMUSG00000003865	246
ENSMUSG00000003868	49
ENSMUSG00000003872	0
ENSMUSG00000003873	127
ENSMUSG00000003882	27
ENSMUSG00000003923	291
ENSMUSG00000003929	461
ENSMUSG00000003934	22
ENSMUSG00000003948	403
ENSMUSG00000003949	2734
ENSMUSG00000003955	129
ENSMUSG00000003970	407
ENSMUSG00000003974	0
ENSMUSG00000003992	775
ENSMUSG00000004018	48
ENSMUSG00000004031	2
ENSMUSG00000004032	519
ENSMUSG00000004035	19
ENSMUSG00000004038	0
ENSMUSG00000004040	653
ENSMUSG00000004043	55
ENSMUSG00000004044	185
ENSMUSG00000004054	177
ENSMUSG00000004056	233
ENSMUSG00000004069	383
ENSMUSG00000004070	62
ENSMUSG00000004071	190
ENSMUSG00000004085	260
ENSMUSG00000004096	306
ENSMUSG00000004098	27
ENSMUSG00000004099	124
ENSMUSG00000004100	30
ENSMUSG00000004105	281
ENSMUSG00000004110	17
ENSMUSG00000004113	3
ENSMUSG00000004127	124
ENSMUSG00000004151	577
ENSMUSG00000004187	45
ENSMUSG00000004207	2868
ENSMUSG00000004221	167
ENSMUSG00000004231	277
ENSMUSG00000004233	1497
ENSMUSG00000004263	362
ENSMUSG00000004264	318
ENSMUSG00000004266	70
ENSMUSG00000004267	33
ENSMUSG00000004268	128
ENSMUSG00000004270	468
ENSMUSG00000004285	331
ENSMUSG00000004296	0
ENSMUSG00000004317	1602
ENSMUSG00000004319	2368
ENSMUSG00000004328	118
ENSMUSG00000004341	284
ENSMUSG00000004344	0
ENSMUSG00000004347	20
ENSMUSG00000004356	1540
ENSMUSG00000004359	76
ENSMUSG00000004360	11
ENSMUSG00000004364	1868
ENSMUSG00000004366	0
ENSMUSG00000004371	9
ENSMUSG00000004383	332
ENSMUSG00000004393	112
ENSMUSG00000004394	534
ENSMUSG00000004415	23
ENSMUSG00000004446	134
ENSMUSG00000004451	258
ENSMUSG00000004455	415
ENSMUSG00000004460	365
ENSMUSG00000004462	78
ENSMUSG00000004473	22
ENSMUSG00000004500	138
ENSMUSG00000004508	89
ENSMUSG00000004530	364
ENSMUSG00000004535	2531
ENSMUSG00000004540	0
ENSMUSG00000004542	0
ENSMUSG00000004552	10
ENSMUSG00000004558	552
ENSMUSG00000004561	114
ENSMUSG00000004562	64
ENSMUSG00000004565	245
ENSMUSG00000004567	241
ENSMUSG00000004568	274
ENSMUSG00000004591	1586
ENSMUSG00000004609	81
ENSMUSG00000004610	977
ENSMUSG00000004612	7
ENSMUSG00000004613	0
ENSMUSG00000004626	612
ENSMUSG00000004630	6
ENSMUSG00000004631	24
ENSMUSG00000004633	109
ENSMUSG00000004637	198
ENSMUSG00000004642	166
ENSMUSG00000004651	73
ENSMUSG00000004654	0
ENSMUSG00000004655	2018
ENSMUSG00000004661	31
ENSMUSG00000004665	140
ENSMUSG00000004667	153
ENSMUSG00000004668	10349
ENSMUSG00000004677	150
ENSMUSG00000004698	3
ENSMUSG00000004707	0
ENSMUSG00000004709	5
ENSMUSG00000004730	173
ENSMUSG00000004748	46
ENSMUSG00000004768	242
ENSMUSG00000004771	925
ENSMUSG00000004788	144
ENSMUSG00000004789	1462
ENSMUSG00000004791	11
ENSMUSG00000004798	597
ENSMUSG00000004814	4
ENSMUSG00000004815	143
ENSMUSG00000004821	0
ENSMUSG00000004837	20
ENSMUSG00000004842	20
ENSMUSG00000004843	326
ENSMUSG00000004846	99
ENSMUSG00000004849	52
ENSMUSG00000004864	16
ENSMUSG00000004865	1794
ENSMUSG00000004872	9
ENSMUSG00000004880	263
ENSMUSG00000004885	0
ENSMUSG00000004891	126
ENSMUSG00000004892	0
ENSMUSG00000004894	0
ENSMUSG00000004895	241
ENSMUSG00000004896	165
ENSMUSG00000004897	996
ENSMUSG00000004902	13
ENSMUSG00000004929	106
ENSMUSG00000004931	91
ENSMUSG00000004933	6
ENSMUSG00000004934	248
ENSMUSG00000004936	287
ENSMUSG00000004937	123
ENSMUSG00000004939	34
ENSMUSG00000004945	75
ENSMUSG00000004947	46
ENSMUSG00000004948	0
ENSMUSG00000004951	141
ENSMUSG00000004952	53
ENSMUSG00000004961	0
ENSMUSG00000004980	4733
ENSMUSG00000004988	861
ENSMUSG00000004994	33
ENSMUSG00000004996	54
ENSMUSG00000005034	698
ENSMUSG00000005043	69
ENSMUSG00000005045	0
ENSMUSG00000005054	507
ENSMUSG00000005057	6
ENSMUSG00000005069	189
ENSMUSG00000005078	91
ENSMUSG00000005087	286
ENSMUSG00000005089	416
ENSMUSG00000005102	185
ENSMUSG00000005103	683
ENSMUSG00000005107	73
ENSMUSG00000005124	159
ENSMUSG00000005125	4419
ENSMUSG00000005131	13
ENSMUSG00000005142	827
ENSMUSG00000005148	13
ENSMUSG00000005150	1
ENSMUSG00000005161	318
ENSMUSG00000005198	879
ENSMUSG00000005202	0
ENSMUSG00000005204	208
ENSMUSG00000005220	19
ENSMUSG00000005225	317
ENSMUSG00000005232	0
ENSMUSG00000005233	36
ENSMUSG00000005237	5
ENSMUSG00000005251	97
ENSMUSG00000005262	185
ENSMUSG00000005267	37
ENSMUSG00000005268	699
ENSMUSG00000005299	487
ENSMUSG00000005312	569
ENSMUSG00000005320	347
ENSMUSG00000005338	2
ENSMUSG00000005339	0
ENSMUSG00000005354	455
ENSMUSG00000005355	0
ENSMUSG00000005357	0
ENSMUSG00000005360	43
ENSMUSG00000005362	612
ENSMUSG00000005364	84
ENSMUSG00000005370	246
ENSMUSG00000005371	600
ENSMUSG00000005373	3208
ENSMUSG00000005374	87
ENSMUSG00000005378	78
ENSMUSG00000005397	1359
ENSMUSG00000005410	24
ENSMUSG00000005413	367
ENSMUSG00000005417	716
ENSMUSG00000005442	428
ENSMUSG00000005447	23
ENSMUSG00000005465	7
ENSMUSG00000005469	640
ENSMUSG00000005470	2
ENSMUSG00000005474	0
ENSMUSG00000005481	89
ENSMUSG00000005483	145
ENSMUSG00000005493	36
ENSMUSG00000005501	548
ENSMUSG00000005503	0
ENSMUSG00000005505	109
ENSMUSG00000005506	867
ENSMUSG00000005510	686
ENSMUSG00000005514	1220
ENSMUSG00000005533	1040
ENSMUSG00000005534	1428
ENSMUSG00000005540	5
ENSMUSG00000005547	707
ENSMUSG00000005553	7
ENSMUSG00000005566	311
ENSMUSG00000005575	192
ENSMUSG00000005580	121
ENSMUSG00000005583	253
ENSMUSG00000005609	373
ENSMUSG00000005610	13053
ENSMUSG00000005611	260
ENSMUSG00000005615	1658
ENSMUSG00000005621	718
ENSMUSG00000005625	298
ENSMUSG00000005628	31
ENSMUSG00000005640	223
ENSMUSG00000005649	0
ENSMUSG00000005656	320
ENSMUSG00000005667	3
ENSMUSG00000005672	240
ENSMUSG00000005674	18
ENSMUSG00000005677	0
ENSMUSG00000005681	0
ENSMUSG00000005682	230
ENSMUSG00000005683	2197
ENSMUSG00000005686	197
ENSMUSG00000005687	200
ENSMUSG00000005696	3
ENSMUSG00000005698	323
ENSMUSG00000005699	5
ENSMUSG00000005705	1
ENSMUSG00000005716	176
ENSMUSG00000005718	22
ENSMUSG00000005732	180
ENSMUSG00000005763	19
ENSMUSG00000005774	148
ENSMUSG00000005779	329
ENSMUSG00000005800	0
ENSMUSG00000005802	400
ENSMUSG00000005803	285
ENSMUSG00000005804	289
ENSMUSG00000005813	1009
ENSMUSG00000005823	262
ENSMUSG00000005824	3
ENSMUSG00000005836	15
ENSMUSG00000005846	396
ENSMUSG00000005864	0
ENSMUSG00000005871	1970
ENSMUSG00000005873	494
ENSMUSG00000005881	482
ENSMUSG00000005882	275
ENSMUSG00000005883	0
ENSMUSG00000005886	2291
ENSMUSG00000005891	0
ENSMUSG00000005892	0
ENSMUSG00000005893	337
ENSMUSG00000005897	96
ENSMUSG00000005899	248
ENSMUSG00000005907	381
ENSMUSG00000005917	165
ENSMUSG00000005936	138
ENSMUSG00000005947	14
ENSMUSG00000005949	140
ENSMUSG00000005950	13
ENSMUSG00000005951	33
ENSMUSG00000005952	0
ENSMUSG00000005958	26
ENSMUSG00000005968	108
ENSMUSG00000005973	498
ENSMUSG00000005980	6874
ENSMUSG00000005981	1149
ENSMUSG00000005982	177
ENSMUSG00000005983	22
ENSMUSG00000005986	15
ENSMUSG00000005994	0
ENSMUSG00000006005	1602
ENSMUSG00000006007	0
ENSMUSG00000006010	400
ENSMUSG00000006014	116
ENSMUSG00000006019	57
ENSMUSG00000006021	40
ENSMUSG00000006024	2212
ENSMUSG00000006050	351
ENSMUSG00000006056	0
ENSMUSG00000006057	1563
ENSMUSG00000006058	287
ENSMUSG00000006095	110
ENSMUSG00000006127	367
ENSMUSG00000006134	165
ENSMUSG00000006143	0
ENSMUSG00000006154	34
ENSMUSG00000006169	3753
ENSMUSG00000006179	0
ENSMUSG00000006191	222
ENSMUSG00000006200	1
ENSMUSG00000006204	0
ENSMUSG00000006205	167
ENSMUSG00000006215	90
ENSMUSG00000006216	578
ENSMUSG00000006218	3
ENSMUSG00000006219	72
ENSMUSG00000006221	30
ENSMUSG00000006235	5
ENSMUSG00000006241	4
ENSMUSG00000006262	1578
ENSMUSG00000006269	252
ENSMUSG00000006270	0
ENSMUSG00000006273	2568
ENSMUSG00000006276	220
ENSMUSG00000006281	480
ENSMUSG00000006288	60
ENSMUSG00000006289	124
ENSMUSG00000006299	242
ENSMUSG00000006301	279
ENSMUSG00000006304	896
ENSMUSG00000006307	693
ENSMUSG00000006310	20
ENSMUSG00000006311	0
ENSMUSG00000006313	11
ENSMUSG00000006315	285
ENSMUSG00000006333	849
ENSMUSG00000006335	30
ENSMUSG00000006342	1899
ENSMUSG00000006344	60
ENSMUSG00000006345	3178
ENSMUSG00000006356	189
ENSMUSG00000006360	223
