ensemblid	counts
ENSMUSG00000004071	269
ENSMUSG00000004085	225
ENSMUSG00000004096	211
ENSMUSG00000004098	18
ENSMUSG00000004099	132
ENSMUSG00000004100	29
ENSMUSG00000004105	238
ENSMUSG00000004110	27
ENSMUSG00000004113	6
ENSMUSG00000004127	105
ENSMUSG00000004151	476
ENSMUSG00000004187	49
ENSMUSG00000004207	2970
ENSMUSG00000004221	160
ENSMUSG00000004231	221
ENSMUSG00000004233	138
ENSMUSG00000004263	492
ENSMUSG00000004264	252
ENSMUSG00000004266	39
ENSMUSG00000004267	68
ENSMUSG00000004268	303
ENSMUSG00000004270	823
ENSMUSG00000004285	523
ENSMUSG00000004296	1
ENSMUSG00000004317	1954
ENSMUSG00000004319	1648
ENSMUSG00000004328	43
ENSMUSG00000004341	295
ENSMUSG00000004344	0
ENSMUSG00000004347	42
ENSMUSG00000004356	412
ENSMUSG00000004359	65
ENSMUSG00000004360	15
ENSMUSG00000004364	1357
ENSMUSG00000004366	0
ENSMUSG00000004371	14
ENSMUSG00000004383	234
ENSMUSG00000004393	71
ENSMUSG00000004394	880
ENSMUSG00000004415	34
ENSMUSG00000004446	179
ENSMUSG00000004451	159
ENSMUSG00000004455	415
ENSMUSG00000004460	361
ENSMUSG00000004462	116
ENSMUSG00000004473	32
ENSMUSG00000004500	84
ENSMUSG00000004508	166
ENSMUSG00000004530	211
ENSMUSG00000004535	2201
ENSMUSG00000004540	0
ENSMUSG00000004542	0
ENSMUSG00000004552	27
ENSMUSG00000004558	478
ENSMUSG00000004561	233
ENSMUSG00000004562	54
ENSMUSG00000004565	160
ENSMUSG00000004567	157
ENSMUSG00000004568	218
ENSMUSG00000004591	1200
ENSMUSG00000004609	147
ENSMUSG00000004610	785
ENSMUSG00000004612	6
ENSMUSG00000004613	0
ENSMUSG00000004626	368
ENSMUSG00000004630	2
ENSMUSG00000004631	48
ENSMUSG00000004633	154
ENSMUSG00000004637	171
ENSMUSG00000004642	217
ENSMUSG00000004651	78
ENSMUSG00000004654	5
ENSMUSG00000004655	2105
ENSMUSG00000004661	35
ENSMUSG00000004665	96
ENSMUSG00000004667	134
ENSMUSG00000004668	6981
ENSMUSG00000004677	184
ENSMUSG00000004698	23
ENSMUSG00000004707	16
ENSMUSG00000004709	5
ENSMUSG00000004730	183
ENSMUSG00000004748	41
ENSMUSG00000004768	182
ENSMUSG00000004771	666
ENSMUSG00000004788	89
ENSMUSG00000004789	1393
ENSMUSG00000004791	0
ENSMUSG00000004798	475
ENSMUSG00000004814	1
ENSMUSG00000004815	152
ENSMUSG00000004821	0
ENSMUSG00000004837	38
ENSMUSG00000004842	15
ENSMUSG00000004843	304
ENSMUSG00000004846	152
ENSMUSG00000004849	306
ENSMUSG00000004864	35
ENSMUSG00000004865	972
ENSMUSG00000004872	15
ENSMUSG00000004880	444
ENSMUSG00000004885	2
ENSMUSG00000004891	125
ENSMUSG00000004892	0
ENSMUSG00000004894	0
ENSMUSG00000004895	70
ENSMUSG00000004896	128
ENSMUSG00000004897	1419
ENSMUSG00000004902	35
ENSMUSG00000004929	22
ENSMUSG00000004931	54
ENSMUSG00000004933	9
ENSMUSG00000004934	173
ENSMUSG00000004936	303
ENSMUSG00000004937	157
ENSMUSG00000004939	24
ENSMUSG00000004945	82
ENSMUSG00000004947	60
ENSMUSG00000004948	0
ENSMUSG00000004951	108
ENSMUSG00000004952	74
ENSMUSG00000004961	2
ENSMUSG00000004980	3660
ENSMUSG00000004988	296
ENSMUSG00000004994	102
ENSMUSG00000004996	80
ENSMUSG00000005034	760
ENSMUSG00000005043	204
ENSMUSG00000005045	0
ENSMUSG00000005054	587
ENSMUSG00000005057	8
ENSMUSG00000005069	88
ENSMUSG00000005078	120
ENSMUSG00000005087	562
ENSMUSG00000005089	268
ENSMUSG00000005102	185
ENSMUSG00000005103	449
ENSMUSG00000005107	128
ENSMUSG00000005124	104
ENSMUSG00000005125	3452
ENSMUSG00000005131	7
ENSMUSG00000005142	767
ENSMUSG00000005148	22
ENSMUSG00000005150	23
ENSMUSG00000005161	409
ENSMUSG00000005198	860
ENSMUSG00000005202	0
ENSMUSG00000005204	312
ENSMUSG00000005220	18
ENSMUSG00000005225	387
ENSMUSG00000005232	0
ENSMUSG00000005233	350
ENSMUSG00000005237	2
ENSMUSG00000005251	64
ENSMUSG00000005262	322
ENSMUSG00000005267	51
ENSMUSG00000005268	743
ENSMUSG00000005299	444
ENSMUSG00000005312	566
ENSMUSG00000005320	258
ENSMUSG00000005338	1
ENSMUSG00000005339	0
ENSMUSG00000005354	424
ENSMUSG00000005355	0
ENSMUSG00000005357	0
ENSMUSG00000005360	65
ENSMUSG00000005362	310
ENSMUSG00000005364	87
ENSMUSG00000005370	105
ENSMUSG00000005371	576
ENSMUSG00000005373	1649
ENSMUSG00000005374	141
ENSMUSG00000005378	87
ENSMUSG00000005397	1257
ENSMUSG00000005410	22
ENSMUSG00000005413	138
ENSMUSG00000005417	824
ENSMUSG00000005442	451
ENSMUSG00000005447	23
ENSMUSG00000005465	17
ENSMUSG00000005469	438
ENSMUSG00000005470	2
ENSMUSG00000005474	0
ENSMUSG00000005481	77
ENSMUSG00000005483	218
ENSMUSG00000005493	36
ENSMUSG00000005501	302
ENSMUSG00000005503	0
ENSMUSG00000005505	108
ENSMUSG00000005506	857
ENSMUSG00000005510	607
ENSMUSG00000005514	1029
ENSMUSG00000005533	773
ENSMUSG00000005534	1312
ENSMUSG00000005540	10
ENSMUSG00000005547	538
ENSMUSG00000005553	32
ENSMUSG00000005566	599
ENSMUSG00000005575	99
ENSMUSG00000005580	39
ENSMUSG00000005583	145
ENSMUSG00000005609	202
ENSMUSG00000005610	10390
ENSMUSG00000005611	77
ENSMUSG00000005615	441
ENSMUSG00000005621	432
ENSMUSG00000005625	190
ENSMUSG00000005628	9
ENSMUSG00000005640	273
ENSMUSG00000005649	3
ENSMUSG00000005656	429
ENSMUSG00000005667	3
ENSMUSG00000005672	140
ENSMUSG00000005674	3
ENSMUSG00000005677	0
ENSMUSG00000005681	1
ENSMUSG00000005682	227
ENSMUSG00000005683	1604
ENSMUSG00000005686	250
ENSMUSG00000005687	149
ENSMUSG00000005696	3
ENSMUSG00000005698	442
ENSMUSG00000005699	10
ENSMUSG00000005705	0
ENSMUSG00000005716	118
ENSMUSG00000005718	15
ENSMUSG00000005732	147
ENSMUSG00000005763	8
ENSMUSG00000005774	141
ENSMUSG00000005779	234
ENSMUSG00000005800	1
ENSMUSG00000005802	374
ENSMUSG00000005803	234
ENSMUSG00000005804	579
ENSMUSG00000005813	252
ENSMUSG00000005823	122
ENSMUSG00000005824	0
ENSMUSG00000005836	21
ENSMUSG00000005846	336
ENSMUSG00000005864	1
ENSMUSG00000005871	1606
ENSMUSG00000005873	471
ENSMUSG00000005881	375
ENSMUSG00000005882	320
ENSMUSG00000005883	0
ENSMUSG00000005886	997
ENSMUSG00000005891	0
ENSMUSG00000005892	0
ENSMUSG00000005893	515
ENSMUSG00000005897	620
ENSMUSG00000005899	281
ENSMUSG00000005907	501
ENSMUSG00000005917	102
ENSMUSG00000005936	194
ENSMUSG00000005947	13
ENSMUSG00000005949	193
ENSMUSG00000005950	10
ENSMUSG00000005951	68
ENSMUSG00000005952	0
ENSMUSG00000005958	51
ENSMUSG00000005968	172
ENSMUSG00000005973	285
ENSMUSG00000005980	5440
ENSMUSG00000005981	845
ENSMUSG00000005982	179
ENSMUSG00000005983	18
ENSMUSG00000005986	5
ENSMUSG00000005994	0
ENSMUSG00000006005	1565
ENSMUSG00000006007	0
ENSMUSG00000006010	399
ENSMUSG00000006014	2
ENSMUSG00000006019	45
ENSMUSG00000006021	132
ENSMUSG00000006024	220
ENSMUSG00000006050	552
ENSMUSG00000006056	1
ENSMUSG00000006057	1173
ENSMUSG00000006058	167
ENSMUSG00000006095	254
ENSMUSG00000006127	248
ENSMUSG00000006134	209
ENSMUSG00000006143	0
ENSMUSG00000006154	27
ENSMUSG00000006169	1561
ENSMUSG00000006179	0
ENSMUSG00000006191	259
ENSMUSG00000006200	4
ENSMUSG00000006204	0
ENSMUSG00000006205	189
ENSMUSG00000006215	105
ENSMUSG00000006216	254
ENSMUSG00000006218	6
ENSMUSG00000006219	288
ENSMUSG00000006221	33
ENSMUSG00000006235	6
ENSMUSG00000006241	21
ENSMUSG00000006262	2677
ENSMUSG00000006269	170
ENSMUSG00000006270	1
ENSMUSG00000006273	1713
ENSMUSG00000006276	541
ENSMUSG00000006281	287
ENSMUSG00000006288	81
ENSMUSG00000006289	108
ENSMUSG00000006299	465
ENSMUSG00000006301	375
ENSMUSG00000006304	934
ENSMUSG00000006307	329
ENSMUSG00000006310	31
ENSMUSG00000006311	0
ENSMUSG00000006313	4
ENSMUSG00000006315	202
ENSMUSG00000006333	1302
ENSMUSG00000006335	5
ENSMUSG00000006342	1303
ENSMUSG00000006344	22
ENSMUSG00000006345	1706
ENSMUSG00000006356	154
ENSMUSG00000006360	212
ENSMUSG00000006362	46
ENSMUSG00000006369	39
