ensemblid	counts
ENSMUSG00000000915	128
ENSMUSG00000000916	49
ENSMUSG00000000934	30
ENSMUSG00000000938	133
ENSMUSG00000000942	7
ENSMUSG00000000948	88
ENSMUSG00000000957	273
ENSMUSG00000000958	895
ENSMUSG00000000959	303
ENSMUSG00000000976	505
ENSMUSG00000000982	9
ENSMUSG00000000983	31
ENSMUSG00000001014	0
ENSMUSG00000001016	55
ENSMUSG00000001017	519
ENSMUSG00000001018	378
ENSMUSG00000001020	8
ENSMUSG00000001021	0
ENSMUSG00000001023	0
ENSMUSG00000001025	422
ENSMUSG00000001027	0
ENSMUSG00000001029	9
ENSMUSG00000001034	128
ENSMUSG00000001036	1582
ENSMUSG00000001039	73
ENSMUSG00000001052	1224
ENSMUSG00000001053	4
ENSMUSG00000001054	153
ENSMUSG00000001056	72
ENSMUSG00000001062	175
ENSMUSG00000001065	137
ENSMUSG00000001076	0
ENSMUSG00000001082	192
ENSMUSG00000001089	1668
ENSMUSG00000001095	163
ENSMUSG00000001098	39
ENSMUSG00000001100	290
ENSMUSG00000001103	0
ENSMUSG00000001105	365
ENSMUSG00000001119	128
ENSMUSG00000001120	249
ENSMUSG00000001123	84
ENSMUSG00000001127	871
ENSMUSG00000001128	192
ENSMUSG00000001131	65
ENSMUSG00000001134	86
ENSMUSG00000001138	366
ENSMUSG00000001143	538
ENSMUSG00000001150	177
ENSMUSG00000001151	538
ENSMUSG00000001155	27
ENSMUSG00000001156	123
ENSMUSG00000001157	442
ENSMUSG00000001158	128
ENSMUSG00000001166	9
ENSMUSG00000001168	0
ENSMUSG00000001173	790
ENSMUSG00000001175	9039
ENSMUSG00000001211	1352
ENSMUSG00000001225	32
ENSMUSG00000001227	8
ENSMUSG00000001228	53
ENSMUSG00000001229	145
ENSMUSG00000001240	26
ENSMUSG00000001247	256
ENSMUSG00000001248	86
ENSMUSG00000001249	458
ENSMUSG00000001260	5
ENSMUSG00000001270	236
ENSMUSG00000001280	1721
ENSMUSG00000001281	7
ENSMUSG00000001285	77
ENSMUSG00000001288	213
ENSMUSG00000001289	421
ENSMUSG00000001300	396
ENSMUSG00000001305	38
ENSMUSG00000001313	19
ENSMUSG00000001323	288
ENSMUSG00000001333	31
ENSMUSG00000001334	0
ENSMUSG00000001348	141
ENSMUSG00000001349	2
ENSMUSG00000001366	297
ENSMUSG00000001376	691
ENSMUSG00000001379	102
ENSMUSG00000001380	109
ENSMUSG00000001383	111
ENSMUSG00000001403	83
ENSMUSG00000001415	352
ENSMUSG00000001416	470
ENSMUSG00000001417	20
ENSMUSG00000001418	1308
ENSMUSG00000001419	723
ENSMUSG00000001420	2
ENSMUSG00000001424	392
ENSMUSG00000001435	1312
ENSMUSG00000001436	466
ENSMUSG00000001440	1376
ENSMUSG00000001441	965
ENSMUSG00000001444	0
ENSMUSG00000001445	200
ENSMUSG00000001467	239
ENSMUSG00000001472	941
ENSMUSG00000001473	58
ENSMUSG00000001482	285
ENSMUSG00000001493	5
ENSMUSG00000001494	0
ENSMUSG00000001496	2
ENSMUSG00000001497	48
ENSMUSG00000001504	0
ENSMUSG00000001506	1405
ENSMUSG00000001507	819
ENSMUSG00000001508	0
ENSMUSG00000001510	0
ENSMUSG00000001517	97
ENSMUSG00000001518	80
ENSMUSG00000001520	130
ENSMUSG00000001521	564
ENSMUSG00000001524	67
ENSMUSG00000001525	1592
ENSMUSG00000001542	878
ENSMUSG00000001552	1700
ENSMUSG00000001555	156
ENSMUSG00000001558	0
ENSMUSG00000001566	0
ENSMUSG00000001569	238
ENSMUSG00000001576	786
ENSMUSG00000001583	66
ENSMUSG00000001588	1
ENSMUSG00000001604	52
ENSMUSG00000001622	17
ENSMUSG00000001627	278
ENSMUSG00000001630	150
ENSMUSG00000001632	279
ENSMUSG00000001642	215
ENSMUSG00000001655	0
ENSMUSG00000001656	3
ENSMUSG00000001657	41
ENSMUSG00000001661	104
ENSMUSG00000001663	321
ENSMUSG00000001665	291
ENSMUSG00000001666	98
ENSMUSG00000001670	4
ENSMUSG00000001672	260
ENSMUSG00000001674	111
ENSMUSG00000001687	1090
ENSMUSG00000001700	313
ENSMUSG00000001707	82
ENSMUSG00000001729	191
ENSMUSG00000001739	35
ENSMUSG00000001741	59
ENSMUSG00000001750	551
ENSMUSG00000001751	220
ENSMUSG00000001755	262
ENSMUSG00000001761	457
ENSMUSG00000001763	166
ENSMUSG00000001767	131
ENSMUSG00000001768	530
ENSMUSG00000001773	741
ENSMUSG00000001774	1352
ENSMUSG00000001783	238
ENSMUSG00000001785	182
ENSMUSG00000001786	303
ENSMUSG00000001794	2390
ENSMUSG00000001802	66
ENSMUSG00000001804	0
ENSMUSG00000001815	0
ENSMUSG00000001819	0
ENSMUSG00000001823	0
ENSMUSG00000001827	571
ENSMUSG00000001829	216
ENSMUSG00000001833	999
ENSMUSG00000001844	107
ENSMUSG00000001847	4892
ENSMUSG00000001855	679
ENSMUSG00000001864	1391
ENSMUSG00000001865	1
ENSMUSG00000001870	350
ENSMUSG00000001891	1368
ENSMUSG00000001901	13
ENSMUSG00000001909	182
ENSMUSG00000001910	559
ENSMUSG00000001911	423
ENSMUSG00000001918	310
ENSMUSG00000001924	2034
ENSMUSG00000001930	114
ENSMUSG00000001942	190
ENSMUSG00000001943	18
ENSMUSG00000001946	89
ENSMUSG00000001948	21
ENSMUSG00000001962	103
ENSMUSG00000001964	156
ENSMUSG00000001983	40
ENSMUSG00000001985	41
ENSMUSG00000001986	328
ENSMUSG00000001988	0
ENSMUSG00000001995	186
ENSMUSG00000001998	558
ENSMUSG00000001999	329
ENSMUSG00000002006	65
ENSMUSG00000002007	28
ENSMUSG00000002010	736
ENSMUSG00000002012	0
ENSMUSG00000002014	134
ENSMUSG00000002015	592
ENSMUSG00000002017	457
ENSMUSG00000002020	414
ENSMUSG00000002028	3215
ENSMUSG00000002031	1558
ENSMUSG00000002032	519
ENSMUSG00000002033	0
ENSMUSG00000002043	73
ENSMUSG00000002052	564
ENSMUSG00000002055	30
ENSMUSG00000002057	0
ENSMUSG00000002058	23
ENSMUSG00000002059	328
ENSMUSG00000002064	250
ENSMUSG00000002068	5
ENSMUSG00000002076	16
ENSMUSG00000002083	7
ENSMUSG00000002100	1
ENSMUSG00000002102	251
ENSMUSG00000002103	591
ENSMUSG00000002104	6
ENSMUSG00000002105	481
ENSMUSG00000002107	478
ENSMUSG00000002108	202
ENSMUSG00000002109	24
ENSMUSG00000002111	36
ENSMUSG00000002129	187
ENSMUSG00000002147	411
ENSMUSG00000002190	0
ENSMUSG00000002204	2387
ENSMUSG00000002205	144
ENSMUSG00000002210	216
ENSMUSG00000002221	359
ENSMUSG00000002222	2001
ENSMUSG00000002227	82
ENSMUSG00000002228	5
ENSMUSG00000002233	115
ENSMUSG00000002240	0
ENSMUSG00000002249	216
ENSMUSG00000002250	48
ENSMUSG00000002257	2203
ENSMUSG00000002265	733
ENSMUSG00000002266	49
ENSMUSG00000002274	0
ENSMUSG00000002279	402
ENSMUSG00000002280	149
ENSMUSG00000002289	1764
ENSMUSG00000002290	20
ENSMUSG00000002297	72
ENSMUSG00000002307	110
ENSMUSG00000002308	124
ENSMUSG00000002319	236
ENSMUSG00000002320	200
ENSMUSG00000002324	4
ENSMUSG00000002325	311
ENSMUSG00000002326	79
ENSMUSG00000002329	204
ENSMUSG00000002332	508
ENSMUSG00000002341	19
ENSMUSG00000002342	210
ENSMUSG00000002343	23
ENSMUSG00000002345	221
ENSMUSG00000002346	1325
ENSMUSG00000002365	837
ENSMUSG00000002372	68
ENSMUSG00000002379	559
ENSMUSG00000002384	7
ENSMUSG00000002393	27
ENSMUSG00000002395	139
ENSMUSG00000002396	161
ENSMUSG00000002409	138
ENSMUSG00000002413	1793
ENSMUSG00000002416	238
ENSMUSG00000002428	302
ENSMUSG00000002455	241
ENSMUSG00000002458	101
ENSMUSG00000002459	8
ENSMUSG00000002475	205
ENSMUSG00000002477	246
ENSMUSG00000002486	50
ENSMUSG00000002489	130
ENSMUSG00000002496	523
ENSMUSG00000002500	0
ENSMUSG00000002504	243
ENSMUSG00000002524	156
ENSMUSG00000002546	179
ENSMUSG00000002550	193
ENSMUSG00000002565	2984
ENSMUSG00000002578	113
ENSMUSG00000002580	84
ENSMUSG00000002588	0
ENSMUSG00000002602	942
ENSMUSG00000002603	75
ENSMUSG00000002608	510
ENSMUSG00000002617	245
ENSMUSG00000002625	106
ENSMUSG00000002633	25
ENSMUSG00000002635	40
ENSMUSG00000002658	91
ENSMUSG00000002660	115
ENSMUSG00000002661	39
ENSMUSG00000002664	0
ENSMUSG00000002668	49
ENSMUSG00000002679	34
ENSMUSG00000002688	45
ENSMUSG00000002699	91
ENSMUSG00000002718	594
ENSMUSG00000002728	169
ENSMUSG00000002731	94
ENSMUSG00000002732	54
ENSMUSG00000002733	565
ENSMUSG00000002741	246
ENSMUSG00000002748	997
ENSMUSG00000002763	142
ENSMUSG00000002767	97
ENSMUSG00000002768	47
ENSMUSG00000002769	14
ENSMUSG00000002771	3
ENSMUSG00000002778	853
ENSMUSG00000002781	26
ENSMUSG00000002791	9
ENSMUSG00000002797	62
ENSMUSG00000002799	9
ENSMUSG00000002803	157
ENSMUSG00000002804	72
ENSMUSG00000002808	191
ENSMUSG00000002812	543
ENSMUSG00000002814	15
ENSMUSG00000002820	26
ENSMUSG00000002825	28
ENSMUSG00000002831	32
ENSMUSG00000002833	137
ENSMUSG00000002835	1
ENSMUSG00000002844	49
ENSMUSG00000002845	227
ENSMUSG00000002846	76
ENSMUSG00000002847	136
ENSMUSG00000002870	68
ENSMUSG00000002871	80
ENSMUSG00000002881	427
ENSMUSG00000002885	217
ENSMUSG00000002897	295
ENSMUSG00000002900	1633
ENSMUSG00000002908	10
ENSMUSG00000002910	5
ENSMUSG00000002930	2
ENSMUSG00000002944	1119
ENSMUSG00000002948	305
ENSMUSG00000002949	242
ENSMUSG00000002957	990
ENSMUSG00000002963	42
ENSMUSG00000002968	225
ENSMUSG00000002980	1277
ENSMUSG00000002981	925
ENSMUSG00000002983	231
ENSMUSG00000002984	161
ENSMUSG00000002985	2248
ENSMUSG00000002992	61
ENSMUSG00000002996	1309
ENSMUSG00000002997	27
ENSMUSG00000003031	718
ENSMUSG00000003032	82
ENSMUSG00000003033	318
ENSMUSG00000003037	326
ENSMUSG00000003038	45
ENSMUSG00000003039	196
ENSMUSG00000003051	155
ENSMUSG00000003053	14
ENSMUSG00000003062	98
ENSMUSG00000003068	99
ENSMUSG00000003070	5
ENSMUSG00000003072	902
ENSMUSG00000003099	322
ENSMUSG00000003119	1214
ENSMUSG00000003123	117
ENSMUSG00000003131	660
ENSMUSG00000003134	45
ENSMUSG00000003135	137
ENSMUSG00000003153	36
ENSMUSG00000003154	245
ENSMUSG00000003161	692
ENSMUSG00000003166	126
ENSMUSG00000003178	207
ENSMUSG00000003184	409
ENSMUSG00000003190	5
ENSMUSG00000003198	80
ENSMUSG00000003199	71
ENSMUSG00000003200	139
ENSMUSG00000003206	1
ENSMUSG00000003208	4
ENSMUSG00000003226	3362
ENSMUSG00000003227	4
ENSMUSG00000003228	77
ENSMUSG00000003233	614
ENSMUSG00000003234	165
ENSMUSG00000003235	177
ENSMUSG00000003269	175
ENSMUSG00000003271	0
ENSMUSG00000003273	101
ENSMUSG00000003279	13
ENSMUSG00000003282	74
ENSMUSG00000003283	22
ENSMUSG00000003299	315
ENSMUSG00000003308	50
ENSMUSG00000003309	114
ENSMUSG00000003316	2385
ENSMUSG00000003341	0
ENSMUSG00000003344	139
ENSMUSG00000003345	264
ENSMUSG00000003346	59
ENSMUSG00000003348	29
ENSMUSG00000003352	102
ENSMUSG00000003354	0
ENSMUSG00000003355	26
ENSMUSG00000003360	199
ENSMUSG00000003363	591
ENSMUSG00000003378	73
ENSMUSG00000003379	0
ENSMUSG00000003380	204
ENSMUSG00000003382	182
ENSMUSG00000003402	282
ENSMUSG00000003410	5
ENSMUSG00000003411	2
ENSMUSG00000003418	921
ENSMUSG00000003420	413
ENSMUSG00000003421	185
ENSMUSG00000003423	93
ENSMUSG00000003429	750
ENSMUSG00000003435	697
ENSMUSG00000003436	0
ENSMUSG00000003437	301
ENSMUSG00000003438	220
ENSMUSG00000003444	47
ENSMUSG00000003452	604
ENSMUSG00000003458	549
ENSMUSG00000003464	485
ENSMUSG00000003469	10
ENSMUSG00000003476	0
ENSMUSG00000003477	213
ENSMUSG00000003484	0
ENSMUSG00000003500	61
ENSMUSG00000003505	0
ENSMUSG00000003518	795
ENSMUSG00000003526	414
ENSMUSG00000003527	29
ENSMUSG00000003528	189
ENSMUSG00000003531	121
ENSMUSG00000003534	563
ENSMUSG00000003541	545
ENSMUSG00000003545	1
ENSMUSG00000003546	116
ENSMUSG00000003549	47
ENSMUSG00000003555	0
ENSMUSG00000003559	297
ENSMUSG00000003573	19
ENSMUSG00000003575	142
ENSMUSG00000003581	52
ENSMUSG00000003585	10
ENSMUSG00000003604	75
ENSMUSG00000003617	8075
ENSMUSG00000003623	2866
ENSMUSG00000003644	286
ENSMUSG00000003657	0
ENSMUSG00000003660	811
ENSMUSG00000003662	122
ENSMUSG00000003665	7
ENSMUSG00000003680	46
ENSMUSG00000003721	213
ENSMUSG00000003731	721
ENSMUSG00000003746	1866
ENSMUSG00000003752	167
ENSMUSG00000003762	54
ENSMUSG00000003778	438
ENSMUSG00000003779	9
ENSMUSG00000003808	188
ENSMUSG00000003809	368
ENSMUSG00000003810	661
ENSMUSG00000003812	118
ENSMUSG00000003813	263
ENSMUSG00000003814	2599
ENSMUSG00000003824	37
ENSMUSG00000003847	7727
ENSMUSG00000003848	139
ENSMUSG00000003849	206
ENSMUSG00000003863	43
ENSMUSG00000003865	338
ENSMUSG00000003868	67
ENSMUSG00000003872	0
ENSMUSG00000003873	146
ENSMUSG00000003882	8
ENSMUSG00000003923	123
ENSMUSG00000003929	701
ENSMUSG00000003934	12
ENSMUSG00000003948	258
ENSMUSG00000003949	474
ENSMUSG00000003955	130
ENSMUSG00000003970	763
ENSMUSG00000003974	0
ENSMUSG00000003992	824
ENSMUSG00000004018	43
ENSMUSG00000004031	26
ENSMUSG00000004032	600
ENSMUSG00000004035	27
ENSMUSG00000004038	0
ENSMUSG00000004040	1698
ENSMUSG00000004043	197
ENSMUSG00000004044	969
ENSMUSG00000004054	266
ENSMUSG00000004056	350
ENSMUSG00000004069	191
ENSMUSG00000004070	134
ENSMUSG00000004071	548
ENSMUSG00000004085	452
ENSMUSG00000004096	303
ENSMUSG00000004098	15
ENSMUSG00000004099	157
ENSMUSG00000004100	57
ENSMUSG00000004105	330
ENSMUSG00000004110	9
ENSMUSG00000004113	7
ENSMUSG00000004127	137
ENSMUSG00000004151	505
ENSMUSG00000004187	38
ENSMUSG00000004207	3096
ENSMUSG00000004221	661
ENSMUSG00000004231	260
ENSMUSG00000004233	171
ENSMUSG00000004263	628
ENSMUSG00000004264	331
ENSMUSG00000004266	66
ENSMUSG00000004267	164
ENSMUSG00000004268	226
ENSMUSG00000004270	1748
ENSMUSG00000004285	358
ENSMUSG00000004296	0
ENSMUSG00000004317	2181
ENSMUSG00000004319	1294
ENSMUSG00000004328	233
ENSMUSG00000004341	188
ENSMUSG00000004344	0
ENSMUSG00000004347	49
ENSMUSG00000004356	717
ENSMUSG00000004359	128
ENSMUSG00000004360	27
ENSMUSG00000004364	1984
ENSMUSG00000004366	0
ENSMUSG00000004371	28
ENSMUSG00000004383	422
ENSMUSG00000004393	107
ENSMUSG00000004394	512
ENSMUSG00000004415	59
ENSMUSG00000004446	142
ENSMUSG00000004451	536
ENSMUSG00000004455	682
ENSMUSG00000004460	466
ENSMUSG00000004462	110
ENSMUSG00000004473	44
ENSMUSG00000004500	122
ENSMUSG00000004508	206
ENSMUSG00000004530	491
ENSMUSG00000004535	2161
ENSMUSG00000004540	0
ENSMUSG00000004542	0
ENSMUSG00000004552	98
ENSMUSG00000004558	137
ENSMUSG00000004561	175
ENSMUSG00000004562	237
ENSMUSG00000004565	326
ENSMUSG00000004567	288
ENSMUSG00000004568	744
ENSMUSG00000004591	1860
ENSMUSG00000004609	128
ENSMUSG00000004610	564
ENSMUSG00000004612	0
ENSMUSG00000004613	0
ENSMUSG00000004626	599
ENSMUSG00000004630	25
ENSMUSG00000004631	28
ENSMUSG00000004633	108
ENSMUSG00000004637	229
ENSMUSG00000004642	227
ENSMUSG00000004651	109
ENSMUSG00000004654	1
ENSMUSG00000004655	1228
ENSMUSG00000004661	43
ENSMUSG00000004665	149
ENSMUSG00000004667	87
ENSMUSG00000004668	5776
ENSMUSG00000004677	438
ENSMUSG00000004698	18
ENSMUSG00000004707	2
ENSMUSG00000004709	10
ENSMUSG00000004730	425
ENSMUSG00000004748	9
ENSMUSG00000004768	340
ENSMUSG00000004771	874
ENSMUSG00000004788	104
ENSMUSG00000004789	1452
ENSMUSG00000004791	1
ENSMUSG00000004798	828
ENSMUSG00000004814	1
ENSMUSG00000004815	179
ENSMUSG00000004821	0
ENSMUSG00000004837	15
ENSMUSG00000004842	18
ENSMUSG00000004843	664
ENSMUSG00000004846	315
ENSMUSG00000004849	147
ENSMUSG00000004864	91
ENSMUSG00000004865	2240
ENSMUSG00000004872	17
ENSMUSG00000004880	178
ENSMUSG00000004885	0
ENSMUSG00000004891	167
ENSMUSG00000004892	0
ENSMUSG00000004894	0
ENSMUSG00000004895	98
ENSMUSG00000004896	262
ENSMUSG00000004897	806
ENSMUSG00000004902	21
ENSMUSG00000004929	20
ENSMUSG00000004931	83
ENSMUSG00000004933	11
ENSMUSG00000004934	270
ENSMUSG00000004936	438
ENSMUSG00000004937	270
ENSMUSG00000004939	46
ENSMUSG00000004945	56
ENSMUSG00000004947	63
ENSMUSG00000004948	0
ENSMUSG00000004951	864
ENSMUSG00000004952	154
ENSMUSG00000004961	0
ENSMUSG00000004980	5490
ENSMUSG00000004988	249
ENSMUSG00000004994	20
ENSMUSG00000004996	77
ENSMUSG00000005034	700
ENSMUSG00000005043	157
ENSMUSG00000005045	0
ENSMUSG00000005054	1116
ENSMUSG00000005057	29
ENSMUSG00000005069	162
ENSMUSG00000005078	129
ENSMUSG00000005087	1618
ENSMUSG00000005089	973
ENSMUSG00000005102	249
ENSMUSG00000005103	1083
ENSMUSG00000005107	66
ENSMUSG00000005124	235
ENSMUSG00000005125	7363
ENSMUSG00000005131	49
ENSMUSG00000005142	795
ENSMUSG00000005148	86
ENSMUSG00000005150	14
ENSMUSG00000005161	312
ENSMUSG00000005198	1282
ENSMUSG00000005202	0
ENSMUSG00000005204	295
ENSMUSG00000005220	26
ENSMUSG00000005225	350
ENSMUSG00000005232	0
ENSMUSG00000005233	137
ENSMUSG00000005237	21
ENSMUSG00000005251	218
ENSMUSG00000005262	278
ENSMUSG00000005267	51
ENSMUSG00000005268	1450
ENSMUSG00000005299	288
ENSMUSG00000005312	1395
ENSMUSG00000005320	267
ENSMUSG00000005338	0
ENSMUSG00000005339	0
ENSMUSG00000005354	450
ENSMUSG00000005355	0
ENSMUSG00000005357	0
ENSMUSG00000005360	38
ENSMUSG00000005362	220
ENSMUSG00000005364	102
ENSMUSG00000005370	98
ENSMUSG00000005371	751
ENSMUSG00000005373	1546
ENSMUSG00000005374	141
ENSMUSG00000005378	144
ENSMUSG00000005397	2884
ENSMUSG00000005410	48
ENSMUSG00000005413	303
ENSMUSG00000005417	1400
ENSMUSG00000005442	724
ENSMUSG00000005447	52
ENSMUSG00000005465	30
ENSMUSG00000005469	802
ENSMUSG00000005470	3
ENSMUSG00000005474	0
ENSMUSG00000005481	31
ENSMUSG00000005483	181
ENSMUSG00000005493	26
ENSMUSG00000005501	688
ENSMUSG00000005503	0
ENSMUSG00000005505	197
ENSMUSG00000005506	1040
ENSMUSG00000005510	399
ENSMUSG00000005514	738
ENSMUSG00000005533	1202
ENSMUSG00000005534	2201
ENSMUSG00000005540	7
ENSMUSG00000005547	188
ENSMUSG00000005553	43
ENSMUSG00000005566	1820
ENSMUSG00000005575	118
ENSMUSG00000005580	62
ENSMUSG00000005583	189
ENSMUSG00000005609	219
ENSMUSG00000005610	12661
ENSMUSG00000005611	134
ENSMUSG00000005615	1148
ENSMUSG00000005621	901
ENSMUSG00000005625	300
ENSMUSG00000005628	3
ENSMUSG00000005640	227
ENSMUSG00000005649	2
ENSMUSG00000005656	508
ENSMUSG00000005667	59
ENSMUSG00000005672	89
ENSMUSG00000005674	0
ENSMUSG00000005677	0
ENSMUSG00000005681	7
ENSMUSG00000005682	235
ENSMUSG00000005683	1739
ENSMUSG00000005686	576
ENSMUSG00000005687	497
ENSMUSG00000005696	0
ENSMUSG00000005698	375
ENSMUSG00000005699	15
ENSMUSG00000005705	38
ENSMUSG00000005716	70
ENSMUSG00000005718	0
ENSMUSG00000005732	914
ENSMUSG00000005763	1
ENSMUSG00000005774	236
ENSMUSG00000005779	340
ENSMUSG00000005800	0
ENSMUSG00000005802	413
ENSMUSG00000005803	285
ENSMUSG00000005804	142
ENSMUSG00000005813	283
ENSMUSG00000005823	256
ENSMUSG00000005824	0
ENSMUSG00000005836	45
ENSMUSG00000005846	405
ENSMUSG00000005864	0
ENSMUSG00000005871	2675
ENSMUSG00000005873	262
ENSMUSG00000005881	641
ENSMUSG00000005882	286
ENSMUSG00000005883	0
ENSMUSG00000005886	2770
ENSMUSG00000005891	0
ENSMUSG00000005892	0
ENSMUSG00000005893	643
ENSMUSG00000005897	142
ENSMUSG00000005899	438
ENSMUSG00000005907	275
ENSMUSG00000005917	292
ENSMUSG00000005936	158
ENSMUSG00000005947	1757
ENSMUSG00000005949	225
ENSMUSG00000005950	3
ENSMUSG00000005951	16
ENSMUSG00000005952	0
ENSMUSG00000005958	42
ENSMUSG00000005968	414
ENSMUSG00000005973	225
ENSMUSG00000005980	853
ENSMUSG00000005981	598
ENSMUSG00000005982	104
ENSMUSG00000005983	72
ENSMUSG00000005986	46
ENSMUSG00000005994	0
ENSMUSG00000006005	3480
ENSMUSG00000006007	0
ENSMUSG00000006010	733
ENSMUSG00000006014	27
ENSMUSG00000006019	85
ENSMUSG00000006021	24
ENSMUSG00000006024	376
ENSMUSG00000006050	536
ENSMUSG00000006056	1
ENSMUSG00000006057	1156
ENSMUSG00000006058	284
ENSMUSG00000006095	130
ENSMUSG00000006127	217
ENSMUSG00000006134	363
ENSMUSG00000006143	0
ENSMUSG00000006154	63
ENSMUSG00000006169	1565
ENSMUSG00000006179	0
ENSMUSG00000006191	244
ENSMUSG00000006200	0
ENSMUSG00000006204	0
ENSMUSG00000006205	276
ENSMUSG00000006215	395
ENSMUSG00000006216	350
ENSMUSG00000006218	20
ENSMUSG00000006219	486
ENSMUSG00000006221	174
ENSMUSG00000006235	2
ENSMUSG00000006241	13
ENSMUSG00000006262	2091
ENSMUSG00000006269	183
ENSMUSG00000006270	4
ENSMUSG00000006273	1665
ENSMUSG00000006276	345
ENSMUSG00000006281	542
ENSMUSG00000006288	58
ENSMUSG00000006289	248
ENSMUSG00000006299	156
ENSMUSG00000006301	493
ENSMUSG00000006304	1388
ENSMUSG00000006307	595
ENSMUSG00000006310	43
ENSMUSG00000006311	0
ENSMUSG00000006313	1
ENSMUSG00000006315	368
ENSMUSG00000006333	1514
ENSMUSG00000006335	37
ENSMUSG00000006342	650
ENSMUSG00000006344	81
ENSMUSG00000006345	854
ENSMUSG00000006356	226
