ensemblid	counts
ENSMUSG00000001986	794
ENSMUSG00000001988	11
ENSMUSG00000001995	105
ENSMUSG00000001998	622
ENSMUSG00000001999	196
ENSMUSG00000002006	36
ENSMUSG00000002007	29
ENSMUSG00000002010	756
ENSMUSG00000002012	5
ENSMUSG00000002014	147
ENSMUSG00000002015	389
ENSMUSG00000002017	233
ENSMUSG00000002020	87
ENSMUSG00000002028	2406
ENSMUSG00000002031	265
ENSMUSG00000002032	255
ENSMUSG00000002033	1
ENSMUSG00000002043	21
ENSMUSG00000002052	769
ENSMUSG00000002055	39
ENSMUSG00000002057	0
ENSMUSG00000002058	28
ENSMUSG00000002059	172
ENSMUSG00000002064	121
ENSMUSG00000002068	2
ENSMUSG00000002076	28
ENSMUSG00000002083	1
ENSMUSG00000002100	2
ENSMUSG00000002102	361
ENSMUSG00000002103	472
ENSMUSG00000002104	13
ENSMUSG00000002105	395
ENSMUSG00000002107	157
ENSMUSG00000002108	220
ENSMUSG00000002109	35
ENSMUSG00000002111	35
ENSMUSG00000002129	661
ENSMUSG00000002147	607
ENSMUSG00000002190	2
ENSMUSG00000002204	5184
ENSMUSG00000002205	275
ENSMUSG00000002210	69
ENSMUSG00000002221	329
ENSMUSG00000002222	845
ENSMUSG00000002227	146
ENSMUSG00000002228	1
ENSMUSG00000002233	105
ENSMUSG00000002240	0
ENSMUSG00000002249	119
ENSMUSG00000002250	138
ENSMUSG00000002257	27
ENSMUSG00000002265	394
ENSMUSG00000002266	13
ENSMUSG00000002274	0
ENSMUSG00000002279	204
ENSMUSG00000002280	255
ENSMUSG00000002289	802
ENSMUSG00000002290	2
ENSMUSG00000002297	124
ENSMUSG00000002307	49
ENSMUSG00000002308	105
ENSMUSG00000002319	826
ENSMUSG00000002320	125
ENSMUSG00000002324	2
ENSMUSG00000002325	283
ENSMUSG00000002326	1514
ENSMUSG00000002329	138
ENSMUSG00000002332	384
ENSMUSG00000002341	6
ENSMUSG00000002342	164
ENSMUSG00000002343	45
ENSMUSG00000002345	90
ENSMUSG00000002346	1646
ENSMUSG00000002365	587
ENSMUSG00000002372	101
ENSMUSG00000002379	231
ENSMUSG00000002384	13
ENSMUSG00000002393	29
ENSMUSG00000002395	102
ENSMUSG00000002396	81
ENSMUSG00000002409	129
ENSMUSG00000002413	1539
ENSMUSG00000002416	182
ENSMUSG00000002428	341
ENSMUSG00000002455	249
ENSMUSG00000002458	180
ENSMUSG00000002459	19
ENSMUSG00000002475	156
ENSMUSG00000002477	103
ENSMUSG00000002486	64
ENSMUSG00000002489	63
ENSMUSG00000002496	468
ENSMUSG00000002500	0
ENSMUSG00000002504	338
ENSMUSG00000002524	313
ENSMUSG00000002546	241
ENSMUSG00000002550	123
ENSMUSG00000002565	930
ENSMUSG00000002578	31
ENSMUSG00000002580	89
ENSMUSG00000002588	0
ENSMUSG00000002602	1345
ENSMUSG00000002603	63
ENSMUSG00000002608	277
ENSMUSG00000002617	97
ENSMUSG00000002625	104
ENSMUSG00000002633	1
ENSMUSG00000002635	48
ENSMUSG00000002658	274
ENSMUSG00000002660	96
ENSMUSG00000002661	77
ENSMUSG00000002664	3
ENSMUSG00000002668	38
ENSMUSG00000002679	160
ENSMUSG00000002688	30
ENSMUSG00000002699	145
ENSMUSG00000002718	677
ENSMUSG00000002728	351
ENSMUSG00000002731	64
ENSMUSG00000002732	31
ENSMUSG00000002733	395
ENSMUSG00000002741	206
ENSMUSG00000002748	1194
ENSMUSG00000002763	111
ENSMUSG00000002767	85
ENSMUSG00000002768	91
ENSMUSG00000002769	29
ENSMUSG00000002771	2
ENSMUSG00000002778	480
ENSMUSG00000002781	64
ENSMUSG00000002791	11
ENSMUSG00000002797	112
ENSMUSG00000002799	6
ENSMUSG00000002803	68
ENSMUSG00000002804	63
ENSMUSG00000002808	81
ENSMUSG00000002812	427
ENSMUSG00000002814	56
ENSMUSG00000002820	30
ENSMUSG00000002825	42
ENSMUSG00000002831	72
ENSMUSG00000002833	27
ENSMUSG00000002835	9
ENSMUSG00000002844	60
ENSMUSG00000002845	192
ENSMUSG00000002846	67
ENSMUSG00000002847	61
ENSMUSG00000002870	70
ENSMUSG00000002871	114
ENSMUSG00000002881	345
ENSMUSG00000002885	425
ENSMUSG00000002897	181
ENSMUSG00000002900	1344
ENSMUSG00000002908	25
ENSMUSG00000002910	37
ENSMUSG00000002930	6
ENSMUSG00000002944	1498
ENSMUSG00000002948	482
ENSMUSG00000002949	225
ENSMUSG00000002957	1002
ENSMUSG00000002963	40
ENSMUSG00000002968	164
ENSMUSG00000002980	889
ENSMUSG00000002981	980
ENSMUSG00000002983	92
ENSMUSG00000002984	338
ENSMUSG00000002985	1564
ENSMUSG00000002992	3
ENSMUSG00000002996	912
ENSMUSG00000002997	126
ENSMUSG00000003031	699
ENSMUSG00000003032	84
ENSMUSG00000003033	470
ENSMUSG00000003037	300
ENSMUSG00000003038	55
ENSMUSG00000003039	372
ENSMUSG00000003051	56
ENSMUSG00000003053	19
ENSMUSG00000003062	122
ENSMUSG00000003068	104
ENSMUSG00000003070	13
ENSMUSG00000003072	1760
ENSMUSG00000003099	348
ENSMUSG00000003119	929
ENSMUSG00000003123	65
ENSMUSG00000003131	696
ENSMUSG00000003134	314
ENSMUSG00000003135	177
ENSMUSG00000003153	30
ENSMUSG00000003154	929
ENSMUSG00000003161	869
ENSMUSG00000003166	190
ENSMUSG00000003178	140
ENSMUSG00000003184	279
ENSMUSG00000003190	4
ENSMUSG00000003198	30
ENSMUSG00000003199	79
ENSMUSG00000003200	247
ENSMUSG00000003206	0
ENSMUSG00000003208	6
ENSMUSG00000003226	2628
ENSMUSG00000003227	2
ENSMUSG00000003228	163
ENSMUSG00000003233	337
ENSMUSG00000003234	123
ENSMUSG00000003235	188
ENSMUSG00000003269	154
ENSMUSG00000003271	1
ENSMUSG00000003273	9
ENSMUSG00000003279	25
ENSMUSG00000003282	280
ENSMUSG00000003283	54
ENSMUSG00000003299	305
ENSMUSG00000003308	47
ENSMUSG00000003309	40
ENSMUSG00000003316	2243
ENSMUSG00000003341	2
ENSMUSG00000003344	217
ENSMUSG00000003345	310
ENSMUSG00000003346	109
ENSMUSG00000003348	7
ENSMUSG00000003352	90
ENSMUSG00000003354	4
ENSMUSG00000003355	28
ENSMUSG00000003360	114
ENSMUSG00000003363	346
ENSMUSG00000003378	149
ENSMUSG00000003379	0
ENSMUSG00000003380	269
ENSMUSG00000003382	186
ENSMUSG00000003402	494
ENSMUSG00000003410	7
ENSMUSG00000003411	8
ENSMUSG00000003418	1134
ENSMUSG00000003420	356
ENSMUSG00000003421	80
ENSMUSG00000003423	83
ENSMUSG00000003429	717
ENSMUSG00000003435	394
ENSMUSG00000003436	3
ENSMUSG00000003437	254
ENSMUSG00000003438	122
ENSMUSG00000003444	620
ENSMUSG00000003452	590
ENSMUSG00000003458	479
ENSMUSG00000003464	460
ENSMUSG00000003469	2
ENSMUSG00000003476	0
ENSMUSG00000003477	187
ENSMUSG00000003484	9
ENSMUSG00000003500	14
ENSMUSG00000003505	0
ENSMUSG00000003518	494
ENSMUSG00000003526	640
ENSMUSG00000003527	80
ENSMUSG00000003528	191
ENSMUSG00000003531	84
ENSMUSG00000003534	557
ENSMUSG00000003541	138
ENSMUSG00000003545	1
ENSMUSG00000003546	193
ENSMUSG00000003549	60
ENSMUSG00000003555	0
ENSMUSG00000003559	291
ENSMUSG00000003573	19
ENSMUSG00000003575	119
ENSMUSG00000003581	42
ENSMUSG00000003585	33
ENSMUSG00000003604	155
ENSMUSG00000003617	5466
ENSMUSG00000003623	1519
ENSMUSG00000003644	290
ENSMUSG00000003657	0
ENSMUSG00000003660	892
ENSMUSG00000003662	257
ENSMUSG00000003665	2
ENSMUSG00000003680	27
ENSMUSG00000003721	321
ENSMUSG00000003731	832
ENSMUSG00000003746	1527
ENSMUSG00000003752	24
ENSMUSG00000003762	50
ENSMUSG00000003778	392
ENSMUSG00000003779	19
ENSMUSG00000003808	190
ENSMUSG00000003809	1384
ENSMUSG00000003810	611
ENSMUSG00000003812	123
ENSMUSG00000003813	328
ENSMUSG00000003814	3766
ENSMUSG00000003824	30
ENSMUSG00000003847	5437
ENSMUSG00000003848	685
ENSMUSG00000003849	101
ENSMUSG00000003863	0
ENSMUSG00000003865	399
ENSMUSG00000003868	41
ENSMUSG00000003872	0
ENSMUSG00000003873	489
ENSMUSG00000003882	15
ENSMUSG00000003923	123
ENSMUSG00000003929	390
ENSMUSG00000003934	2
ENSMUSG00000003948	115
ENSMUSG00000003949	1362
ENSMUSG00000003955	171
ENSMUSG00000003970	931
ENSMUSG00000003974	0
ENSMUSG00000003992	775
ENSMUSG00000004018	77
ENSMUSG00000004031	3
ENSMUSG00000004032	636
ENSMUSG00000004035	229
ENSMUSG00000004038	0
ENSMUSG00000004040	1168
ENSMUSG00000004043	287
ENSMUSG00000004044	210
ENSMUSG00000004054	264
ENSMUSG00000004056	317
ENSMUSG00000004069	223
ENSMUSG00000004070	106
ENSMUSG00000004071	254
ENSMUSG00000004085	645
ENSMUSG00000004096	177
ENSMUSG00000004098	49
ENSMUSG00000004099	437
ENSMUSG00000004100	62
ENSMUSG00000004105	364
ENSMUSG00000004110	539
ENSMUSG00000004113	8
ENSMUSG00000004127	185
ENSMUSG00000004151	417
ENSMUSG00000004187	141
ENSMUSG00000004207	3237
ENSMUSG00000004221	365
ENSMUSG00000004231	322
ENSMUSG00000004233	278
ENSMUSG00000004263	729
ENSMUSG00000004264	296
ENSMUSG00000004266	145
ENSMUSG00000004267	80
ENSMUSG00000004268	146
ENSMUSG00000004270	624
ENSMUSG00000004285	406
ENSMUSG00000004296	0
ENSMUSG00000004317	1866
ENSMUSG00000004319	1574
ENSMUSG00000004328	431
ENSMUSG00000004341	85
ENSMUSG00000004344	0
ENSMUSG00000004347	72
ENSMUSG00000004356	673
ENSMUSG00000004359	73
ENSMUSG00000004360	12
ENSMUSG00000004364	1296
ENSMUSG00000004366	0
ENSMUSG00000004371	12
ENSMUSG00000004383	219
ENSMUSG00000004393	97
ENSMUSG00000004394	542
ENSMUSG00000004415	39
ENSMUSG00000004446	221
ENSMUSG00000004451	398
ENSMUSG00000004455	469
ENSMUSG00000004460	1061
ENSMUSG00000004462	154
ENSMUSG00000004473	15
ENSMUSG00000004500	328
ENSMUSG00000004508	291
ENSMUSG00000004530	658
ENSMUSG00000004535	2751
ENSMUSG00000004540	0
ENSMUSG00000004542	0
ENSMUSG00000004552	24
ENSMUSG00000004558	360
ENSMUSG00000004561	139
ENSMUSG00000004562	216
ENSMUSG00000004565	321
ENSMUSG00000004567	202
ENSMUSG00000004568	386
ENSMUSG00000004591	1213
ENSMUSG00000004609	137
ENSMUSG00000004610	619
ENSMUSG00000004612	5
ENSMUSG00000004613	0
ENSMUSG00000004626	530
ENSMUSG00000004630	0
ENSMUSG00000004631	28
ENSMUSG00000004633	154
ENSMUSG00000004637	120
ENSMUSG00000004642	228
ENSMUSG00000004651	72
ENSMUSG00000004654	10
ENSMUSG00000004655	1820
ENSMUSG00000004661	71
ENSMUSG00000004665	105
ENSMUSG00000004667	156
ENSMUSG00000004668	6967
ENSMUSG00000004677	521
ENSMUSG00000004698	45
ENSMUSG00000004707	8
ENSMUSG00000004709	21
ENSMUSG00000004730	211
ENSMUSG00000004748	33
ENSMUSG00000004768	219
ENSMUSG00000004771	738
ENSMUSG00000004788	184
ENSMUSG00000004789	1495
ENSMUSG00000004791	0
ENSMUSG00000004798	814
ENSMUSG00000004814	2
ENSMUSG00000004815	116
ENSMUSG00000004821	0
ENSMUSG00000004837	69
ENSMUSG00000004842	15
ENSMUSG00000004843	461
ENSMUSG00000004846	518
ENSMUSG00000004849	164
ENSMUSG00000004864	58
ENSMUSG00000004865	1116
ENSMUSG00000004872	15
ENSMUSG00000004880	173
ENSMUSG00000004885	0
ENSMUSG00000004891	292
ENSMUSG00000004892	0
ENSMUSG00000004894	0
ENSMUSG00000004895	127
ENSMUSG00000004896	243
ENSMUSG00000004897	1134
ENSMUSG00000004902	20
ENSMUSG00000004929	62
ENSMUSG00000004931	81
ENSMUSG00000004933	16
ENSMUSG00000004934	254
ENSMUSG00000004936	312
ENSMUSG00000004937	262
ENSMUSG00000004939	34
ENSMUSG00000004945	73
ENSMUSG00000004947	124
ENSMUSG00000004948	0
ENSMUSG00000004951	557
ENSMUSG00000004952	138
ENSMUSG00000004961	1
ENSMUSG00000004980	3910
ENSMUSG00000004988	292
ENSMUSG00000004994	18
ENSMUSG00000004996	78
ENSMUSG00000005034	851
ENSMUSG00000005043	274
ENSMUSG00000005045	0
ENSMUSG00000005054	894
ENSMUSG00000005057	5
ENSMUSG00000005069	140
ENSMUSG00000005078	123
ENSMUSG00000005087	1205
ENSMUSG00000005089	771
ENSMUSG00000005102	482
ENSMUSG00000005103	3517
ENSMUSG00000005107	69
ENSMUSG00000005124	353
ENSMUSG00000005125	7064
ENSMUSG00000005131	19
ENSMUSG00000005142	916
ENSMUSG00000005148	24
ENSMUSG00000005150	66
ENSMUSG00000005161	544
ENSMUSG00000005198	1014
ENSMUSG00000005202	0
ENSMUSG00000005204	291
ENSMUSG00000005220	6
ENSMUSG00000005225	353
ENSMUSG00000005232	0
ENSMUSG00000005233	166
ENSMUSG00000005237	51
ENSMUSG00000005251	192
ENSMUSG00000005262	215
ENSMUSG00000005267	77
ENSMUSG00000005268	1221
ENSMUSG00000005299	606
ENSMUSG00000005312	828
ENSMUSG00000005320	282
ENSMUSG00000005338	2
ENSMUSG00000005339	0
ENSMUSG00000005354	510
ENSMUSG00000005355	0
ENSMUSG00000005357	0
ENSMUSG00000005360	39
ENSMUSG00000005362	547
ENSMUSG00000005364	1437
ENSMUSG00000005370	144
ENSMUSG00000005371	926
ENSMUSG00000005373	1777
ENSMUSG00000005374	163
ENSMUSG00000005378	71
ENSMUSG00000005397	4088
ENSMUSG00000005410	27
ENSMUSG00000005413	74
ENSMUSG00000005417	1237
ENSMUSG00000005442	601
ENSMUSG00000005447	30
ENSMUSG00000005465	53
ENSMUSG00000005469	763
ENSMUSG00000005470	50
ENSMUSG00000005474	0
ENSMUSG00000005481	114
ENSMUSG00000005483	156
ENSMUSG00000005493	29
ENSMUSG00000005501	1016
ENSMUSG00000005503	0
ENSMUSG00000005505	303
ENSMUSG00000005506	1304
ENSMUSG00000005510	505
ENSMUSG00000005514	1563
ENSMUSG00000005533	1715
ENSMUSG00000005534	2250
ENSMUSG00000005540	13
ENSMUSG00000005547	327
ENSMUSG00000005553	12
ENSMUSG00000005566	941
ENSMUSG00000005575	83
ENSMUSG00000005580	111
ENSMUSG00000005583	331
ENSMUSG00000005609	337
ENSMUSG00000005610	13019
ENSMUSG00000005611	68
ENSMUSG00000005615	588
ENSMUSG00000005621	811
ENSMUSG00000005625	382
ENSMUSG00000005628	11
ENSMUSG00000005640	274
ENSMUSG00000005649	1
ENSMUSG00000005656	693
ENSMUSG00000005667	41
ENSMUSG00000005672	209
ENSMUSG00000005674	0
ENSMUSG00000005677	6
ENSMUSG00000005681	1
ENSMUSG00000005682	316
ENSMUSG00000005683	2212
ENSMUSG00000005686	537
ENSMUSG00000005687	200
ENSMUSG00000005696	1
ENSMUSG00000005698	501
ENSMUSG00000005699	36
ENSMUSG00000005705	3
ENSMUSG00000005716	64
ENSMUSG00000005718	187
ENSMUSG00000005732	188
ENSMUSG00000005763	29
ENSMUSG00000005774	142
ENSMUSG00000005779	437
ENSMUSG00000005800	60
ENSMUSG00000005802	454
ENSMUSG00000005803	467
ENSMUSG00000005804	301
ENSMUSG00000005813	347
ENSMUSG00000005823	170
ENSMUSG00000005824	0
ENSMUSG00000005836	5
ENSMUSG00000005846	442
ENSMUSG00000005864	0
ENSMUSG00000005871	2006
ENSMUSG00000005873	519
ENSMUSG00000005881	447
ENSMUSG00000005882	209
ENSMUSG00000005883	0
ENSMUSG00000005886	1856
ENSMUSG00000005891	0
ENSMUSG00000005892	0
ENSMUSG00000005893	399
ENSMUSG00000005897	121
ENSMUSG00000005899	423
ENSMUSG00000005907	1098
ENSMUSG00000005917	252
ENSMUSG00000005936	295
ENSMUSG00000005947	68
ENSMUSG00000005949	225
ENSMUSG00000005950	57
ENSMUSG00000005951	37
ENSMUSG00000005952	1
ENSMUSG00000005958	17
ENSMUSG00000005968	616
ENSMUSG00000005973	331
ENSMUSG00000005980	643
ENSMUSG00000005981	1346
ENSMUSG00000005982	158
ENSMUSG00000005983	32
ENSMUSG00000005986	24
ENSMUSG00000005994	0
ENSMUSG00000006005	2708
ENSMUSG00000006007	0
ENSMUSG00000006010	285
ENSMUSG00000006014	2
ENSMUSG00000006019	172
ENSMUSG00000006021	26
ENSMUSG00000006024	324
ENSMUSG00000006050	422
ENSMUSG00000006056	1
ENSMUSG00000006057	1049
ENSMUSG00000006058	203
ENSMUSG00000006095	70
ENSMUSG00000006127	342
ENSMUSG00000006134	307
ENSMUSG00000006143	0
ENSMUSG00000006154	25
ENSMUSG00000006169	1910
ENSMUSG00000006179	0
ENSMUSG00000006191	333
ENSMUSG00000006200	0
ENSMUSG00000006204	0
ENSMUSG00000006205	145
ENSMUSG00000006215	46
ENSMUSG00000006216	385
ENSMUSG00000006218	8
ENSMUSG00000006219	290
ENSMUSG00000006221	40
ENSMUSG00000006235	12
ENSMUSG00000006241	24
ENSMUSG00000006262	1478
ENSMUSG00000006269	284
ENSMUSG00000006270	1
ENSMUSG00000006273	1761
ENSMUSG00000006276	346
ENSMUSG00000006281	531
ENSMUSG00000006288	116
ENSMUSG00000006289	176
ENSMUSG00000006299	241
ENSMUSG00000006301	736
ENSMUSG00000006304	2024
ENSMUSG00000006307	518
ENSMUSG00000006310	0
ENSMUSG00000006311	0
ENSMUSG00000006313	13
ENSMUSG00000006315	185
ENSMUSG00000006333	2103
ENSMUSG00000006335	41
ENSMUSG00000006342	1003
ENSMUSG00000006344	56
ENSMUSG00000006345	1299
ENSMUSG00000006356	136
