ensemblid	counts
ENSMUSG00000000411	0
ENSMUSG00000000416	327
ENSMUSG00000000420	2452
ENSMUSG00000000435	0
ENSMUSG00000000439	112
ENSMUSG00000000440	57
ENSMUSG00000000441	858
ENSMUSG00000000486	27
ENSMUSG00000000489	837
ENSMUSG00000000530	32
ENSMUSG00000000531	24
ENSMUSG00000000532	168
ENSMUSG00000000538	1537
ENSMUSG00000000544	0
ENSMUSG00000000552	70
ENSMUSG00000000555	392
ENSMUSG00000000560	2
ENSMUSG00000000561	828
ENSMUSG00000000562	5
ENSMUSG00000000563	3102
ENSMUSG00000000567	213
ENSMUSG00000000568	931
ENSMUSG00000000579	916
ENSMUSG00000000581	806
ENSMUSG00000000594	2559
ENSMUSG00000000600	1159
ENSMUSG00000000605	507
ENSMUSG00000000606	0
ENSMUSG00000000617	0
ENSMUSG00000000627	0
ENSMUSG00000000628	63
ENSMUSG00000000631	2661
ENSMUSG00000000632	11
ENSMUSG00000000673	209
ENSMUSG00000000682	6
ENSMUSG00000000686	8
ENSMUSG00000000690	477
ENSMUSG00000000693	9
ENSMUSG00000000701	0
ENSMUSG00000000702	0
ENSMUSG00000000706	2
ENSMUSG00000000708	1527
ENSMUSG00000000711	1559
ENSMUSG00000000724	59
ENSMUSG00000000730	8
ENSMUSG00000000731	20
ENSMUSG00000000732	489
ENSMUSG00000000738	450
ENSMUSG00000000739	0
ENSMUSG00000000740	2990
ENSMUSG00000000743	282
ENSMUSG00000000751	415
ENSMUSG00000000753	13
ENSMUSG00000000759	623
ENSMUSG00000000766	30
ENSMUSG00000000776	195
ENSMUSG00000000782	34
ENSMUSG00000000787	5322
ENSMUSG00000000791	0
ENSMUSG00000000792	3
ENSMUSG00000000794	0
ENSMUSG00000000804	3213
ENSMUSG00000000805	350
ENSMUSG00000000811	218
ENSMUSG00000000817	1
ENSMUSG00000000823	321
ENSMUSG00000000826	2918
ENSMUSG00000000827	781
ENSMUSG00000000838	1762
ENSMUSG00000000861	5
ENSMUSG00000000869	0
ENSMUSG00000000876	1877
ENSMUSG00000000881	221
ENSMUSG00000000884	23
ENSMUSG00000000889	0
ENSMUSG00000000901	32
ENSMUSG00000000902	525
ENSMUSG00000000903	0
ENSMUSG00000000915	392
ENSMUSG00000000916	115
ENSMUSG00000000934	73
ENSMUSG00000000938	453
ENSMUSG00000000942	13
ENSMUSG00000000948	210
ENSMUSG00000000957	83
ENSMUSG00000000958	2063
ENSMUSG00000000959	1039
ENSMUSG00000000976	528
ENSMUSG00000000982	16
ENSMUSG00000000983	0
ENSMUSG00000001014	0
ENSMUSG00000001016	254
ENSMUSG00000001017	838
ENSMUSG00000001018	313
ENSMUSG00000001020	28
ENSMUSG00000001021	15
ENSMUSG00000001023	0
ENSMUSG00000001025	1132
ENSMUSG00000001027	0
ENSMUSG00000001029	36
ENSMUSG00000001034	135
ENSMUSG00000001036	408
ENSMUSG00000001039	77
ENSMUSG00000001052	1701
ENSMUSG00000001053	45
ENSMUSG00000001054	233
ENSMUSG00000001056	328
ENSMUSG00000001062	407
ENSMUSG00000001065	124
ENSMUSG00000001076	0
ENSMUSG00000001082	225
ENSMUSG00000001089	2283
ENSMUSG00000001095	135
ENSMUSG00000001098	143
ENSMUSG00000001100	568
ENSMUSG00000001103	0
ENSMUSG00000001105	826
ENSMUSG00000001119	76
ENSMUSG00000001120	568
ENSMUSG00000001123	182
ENSMUSG00000001127	1149
ENSMUSG00000001128	72
ENSMUSG00000001131	556
ENSMUSG00000001134	91
ENSMUSG00000001138	346
ENSMUSG00000001143	399
ENSMUSG00000001150	341
ENSMUSG00000001151	325
ENSMUSG00000001155	60
ENSMUSG00000001156	166
ENSMUSG00000001157	458
ENSMUSG00000001158	215
ENSMUSG00000001166	8
ENSMUSG00000001168	1
ENSMUSG00000001173	883
ENSMUSG00000001175	13112
ENSMUSG00000001211	2691
ENSMUSG00000001225	30
ENSMUSG00000001227	12
ENSMUSG00000001228	344
ENSMUSG00000001229	477
ENSMUSG00000001240	133
ENSMUSG00000001247	647
ENSMUSG00000001248	160
ENSMUSG00000001249	1208
ENSMUSG00000001260	8
ENSMUSG00000001270	86
ENSMUSG00000001280	3654
ENSMUSG00000001281	3
ENSMUSG00000001285	230
ENSMUSG00000001288	49
ENSMUSG00000001289	942
ENSMUSG00000001300	563
ENSMUSG00000001305	72
ENSMUSG00000001313	38
ENSMUSG00000001323	891
ENSMUSG00000001333	2
ENSMUSG00000001334	5
ENSMUSG00000001348	297
ENSMUSG00000001349	40
ENSMUSG00000001366	413
ENSMUSG00000001376	1543
ENSMUSG00000001379	143
ENSMUSG00000001380	440
ENSMUSG00000001383	373
ENSMUSG00000001403	59
ENSMUSG00000001415	987
ENSMUSG00000001416	1103
ENSMUSG00000001417	88
ENSMUSG00000001418	2032
ENSMUSG00000001419	1216
ENSMUSG00000001420	4
ENSMUSG00000001424	536
ENSMUSG00000001435	2134
ENSMUSG00000001436	918
ENSMUSG00000001440	3385
ENSMUSG00000001441	1539
ENSMUSG00000001444	0
ENSMUSG00000001445	566
ENSMUSG00000001467	291
ENSMUSG00000001472	1638
ENSMUSG00000001473	979
ENSMUSG00000001482	951
ENSMUSG00000001493	17
ENSMUSG00000001494	0
ENSMUSG00000001496	3
ENSMUSG00000001497	24
ENSMUSG00000001504	1
ENSMUSG00000001506	1375
ENSMUSG00000001507	1057
ENSMUSG00000001508	0
ENSMUSG00000001510	1
ENSMUSG00000001517	83
ENSMUSG00000001518	95
ENSMUSG00000001520	151
ENSMUSG00000001521	649
ENSMUSG00000001524	73
ENSMUSG00000001525	2569
ENSMUSG00000001542	2346
ENSMUSG00000001552	3142
ENSMUSG00000001555	130
ENSMUSG00000001558	1
ENSMUSG00000001566	0
ENSMUSG00000001569	417
ENSMUSG00000001576	919
ENSMUSG00000001583	78
ENSMUSG00000001588	7
ENSMUSG00000001604	92
ENSMUSG00000001622	17
ENSMUSG00000001627	983
ENSMUSG00000001630	863
ENSMUSG00000001632	444
ENSMUSG00000001642	1102
ENSMUSG00000001655	0
ENSMUSG00000001656	1
ENSMUSG00000001657	59
ENSMUSG00000001661	169
ENSMUSG00000001663	464
ENSMUSG00000001665	262
ENSMUSG00000001666	167
ENSMUSG00000001670	1
ENSMUSG00000001672	355
ENSMUSG00000001674	367
ENSMUSG00000001687	1615
ENSMUSG00000001700	346
ENSMUSG00000001707	274
ENSMUSG00000001729	787
ENSMUSG00000001739	66
ENSMUSG00000001741	54
ENSMUSG00000001750	209
ENSMUSG00000001751	227
ENSMUSG00000001755	1172
ENSMUSG00000001761	823
ENSMUSG00000001763	353
ENSMUSG00000001767	328
ENSMUSG00000001768	857
ENSMUSG00000001773	1173
ENSMUSG00000001774	1607
ENSMUSG00000001783	520
ENSMUSG00000001785	275
ENSMUSG00000001786	565
ENSMUSG00000001794	6276
ENSMUSG00000001802	56
ENSMUSG00000001804	0
ENSMUSG00000001815	0
ENSMUSG00000001819	0
ENSMUSG00000001823	0
ENSMUSG00000001827	1238
ENSMUSG00000001829	507
ENSMUSG00000001833	2319
ENSMUSG00000001844	127
ENSMUSG00000001847	8397
ENSMUSG00000001855	1092
ENSMUSG00000001864	2371
ENSMUSG00000001865	4
ENSMUSG00000001870	178
ENSMUSG00000001891	2572
ENSMUSG00000001901	51
ENSMUSG00000001909	209
ENSMUSG00000001910	1941
ENSMUSG00000001911	348
ENSMUSG00000001918	301
ENSMUSG00000001924	4127
ENSMUSG00000001930	96
ENSMUSG00000001942	301
ENSMUSG00000001943	46
ENSMUSG00000001946	138
ENSMUSG00000001948	33
ENSMUSG00000001962	243
ENSMUSG00000001964	402
ENSMUSG00000001983	856
ENSMUSG00000001985	15
ENSMUSG00000001986	602
ENSMUSG00000001988	0
ENSMUSG00000001995	337
ENSMUSG00000001998	738
ENSMUSG00000001999	832
ENSMUSG00000002006	46
ENSMUSG00000002007	7
ENSMUSG00000002010	1534
ENSMUSG00000002012	0
ENSMUSG00000002014	525
ENSMUSG00000002015	889
ENSMUSG00000002017	1116
ENSMUSG00000002020	183
ENSMUSG00000002028	4323
ENSMUSG00000002031	722
ENSMUSG00000002032	145
ENSMUSG00000002033	0
ENSMUSG00000002043	105
ENSMUSG00000002052	1253
ENSMUSG00000002055	54
ENSMUSG00000002057	0
ENSMUSG00000002058	32
ENSMUSG00000002059	718
ENSMUSG00000002064	236
ENSMUSG00000002068	7
ENSMUSG00000002076	61
ENSMUSG00000002083	3
ENSMUSG00000002100	9
ENSMUSG00000002102	607
ENSMUSG00000002103	771
ENSMUSG00000002104	0
ENSMUSG00000002105	477
ENSMUSG00000002107	470
ENSMUSG00000002108	350
ENSMUSG00000002109	159
ENSMUSG00000002111	30
ENSMUSG00000002129	686
ENSMUSG00000002147	1067
ENSMUSG00000002190	0
ENSMUSG00000002204	5138
ENSMUSG00000002205	454
ENSMUSG00000002210	189
ENSMUSG00000002221	669
ENSMUSG00000002222	1408
ENSMUSG00000002227	364
ENSMUSG00000002228	76
ENSMUSG00000002233	1340
ENSMUSG00000002240	0
ENSMUSG00000002249	230
ENSMUSG00000002250	146
ENSMUSG00000002257	17
ENSMUSG00000002265	274
ENSMUSG00000002266	0
ENSMUSG00000002274	2
ENSMUSG00000002279	595
ENSMUSG00000002280	160
ENSMUSG00000002289	1681
ENSMUSG00000002290	18
ENSMUSG00000002297	220
ENSMUSG00000002307	165
ENSMUSG00000002308	473
ENSMUSG00000002319	769
ENSMUSG00000002320	221
ENSMUSG00000002324	22
ENSMUSG00000002325	287
ENSMUSG00000002326	193
ENSMUSG00000002329	177
ENSMUSG00000002332	871
ENSMUSG00000002341	5
ENSMUSG00000002342	281
ENSMUSG00000002343	52
ENSMUSG00000002345	238
ENSMUSG00000002346	1408
ENSMUSG00000002365	2053
ENSMUSG00000002372	218
ENSMUSG00000002379	426
ENSMUSG00000002384	47
ENSMUSG00000002393	80
ENSMUSG00000002395	451
ENSMUSG00000002396	270
ENSMUSG00000002409	215
ENSMUSG00000002413	3000
ENSMUSG00000002416	212
ENSMUSG00000002428	764
ENSMUSG00000002455	252
ENSMUSG00000002458	106
ENSMUSG00000002459	20
ENSMUSG00000002475	313
ENSMUSG00000002477	483
ENSMUSG00000002486	120
ENSMUSG00000002489	159
ENSMUSG00000002496	960
ENSMUSG00000002500	0
ENSMUSG00000002504	315
ENSMUSG00000002524	664
ENSMUSG00000002546	291
ENSMUSG00000002550	142
ENSMUSG00000002565	1122
ENSMUSG00000002578	34
ENSMUSG00000002580	257
ENSMUSG00000002588	0
ENSMUSG00000002602	348
ENSMUSG00000002603	52
ENSMUSG00000002608	554
ENSMUSG00000002617	237
ENSMUSG00000002625	133
ENSMUSG00000002633	4
ENSMUSG00000002635	159
ENSMUSG00000002658	215
ENSMUSG00000002660	131
ENSMUSG00000002661	68
ENSMUSG00000002664	1
ENSMUSG00000002668	85
ENSMUSG00000002679	250
ENSMUSG00000002688	21
ENSMUSG00000002699	58
ENSMUSG00000002718	2029
ENSMUSG00000002728	600
ENSMUSG00000002731	177
ENSMUSG00000002732	12
ENSMUSG00000002733	1006
ENSMUSG00000002741	382
ENSMUSG00000002748	1569
ENSMUSG00000002763	367
ENSMUSG00000002767	310
ENSMUSG00000002768	223
ENSMUSG00000002769	21
ENSMUSG00000002771	2
ENSMUSG00000002778	962
ENSMUSG00000002781	106
ENSMUSG00000002791	9
ENSMUSG00000002797	61
ENSMUSG00000002799	18
ENSMUSG00000002803	412
ENSMUSG00000002804	53
ENSMUSG00000002808	198
ENSMUSG00000002812	1234
ENSMUSG00000002814	77
ENSMUSG00000002820	72
ENSMUSG00000002825	27
ENSMUSG00000002831	121
ENSMUSG00000002833	116
ENSMUSG00000002835	54
ENSMUSG00000002844	81
ENSMUSG00000002845	521
ENSMUSG00000002846	230
ENSMUSG00000002847	110
ENSMUSG00000002870	378
ENSMUSG00000002871	414
ENSMUSG00000002881	1456
ENSMUSG00000002885	506
ENSMUSG00000002897	478
ENSMUSG00000002900	2323
ENSMUSG00000002908	3
ENSMUSG00000002910	41
ENSMUSG00000002930	3
ENSMUSG00000002944	12188
ENSMUSG00000002948	432
ENSMUSG00000002949	433
ENSMUSG00000002957	2382
ENSMUSG00000002963	86
ENSMUSG00000002968	243
ENSMUSG00000002980	1047
ENSMUSG00000002981	1944
ENSMUSG00000002983	204
ENSMUSG00000002984	320
ENSMUSG00000002985	163
ENSMUSG00000002992	56
ENSMUSG00000002996	1957
ENSMUSG00000002997	111
ENSMUSG00000003031	751
ENSMUSG00000003032	79
ENSMUSG00000003033	442
ENSMUSG00000003037	738
ENSMUSG00000003038	113
ENSMUSG00000003039	423
ENSMUSG00000003051	269
ENSMUSG00000003053	21
ENSMUSG00000003062	544
ENSMUSG00000003068	193
ENSMUSG00000003070	1
ENSMUSG00000003072	2190
ENSMUSG00000003099	512
ENSMUSG00000003119	1815
ENSMUSG00000003123	312
ENSMUSG00000003131	1555
ENSMUSG00000003134	122
ENSMUSG00000003135	349
ENSMUSG00000003153	40
ENSMUSG00000003154	309
ENSMUSG00000003161	1430
ENSMUSG00000003166	373
ENSMUSG00000003178	442
ENSMUSG00000003184	533
ENSMUSG00000003190	10
ENSMUSG00000003198	133
ENSMUSG00000003199	158
ENSMUSG00000003200	206
ENSMUSG00000003206	0
ENSMUSG00000003208	11
ENSMUSG00000003226	4579
ENSMUSG00000003227	41
ENSMUSG00000003228	172
ENSMUSG00000003233	827
ENSMUSG00000003234	324
ENSMUSG00000003235	745
ENSMUSG00000003269	383
ENSMUSG00000003271	16
ENSMUSG00000003273	78
ENSMUSG00000003279	14
ENSMUSG00000003282	27
ENSMUSG00000003283	10
ENSMUSG00000003299	660
ENSMUSG00000003308	68
ENSMUSG00000003309	37
ENSMUSG00000003316	4267
ENSMUSG00000003341	0
ENSMUSG00000003344	161
ENSMUSG00000003345	460
ENSMUSG00000003346	208
ENSMUSG00000003348	41
ENSMUSG00000003352	81
ENSMUSG00000003354	13
ENSMUSG00000003355	107
ENSMUSG00000003360	314
ENSMUSG00000003363	746
ENSMUSG00000003378	110
ENSMUSG00000003379	10
ENSMUSG00000003380	1158
ENSMUSG00000003382	233
ENSMUSG00000003402	671
ENSMUSG00000003410	2
ENSMUSG00000003411	13
ENSMUSG00000003418	2780
ENSMUSG00000003420	632
ENSMUSG00000003421	184
ENSMUSG00000003423	363
ENSMUSG00000003429	2292
ENSMUSG00000003435	1781
ENSMUSG00000003436	1
ENSMUSG00000003437	291
ENSMUSG00000003438	372
ENSMUSG00000003444	69
ENSMUSG00000003452	819
ENSMUSG00000003458	1014
ENSMUSG00000003464	884
ENSMUSG00000003469	2
ENSMUSG00000003476	0
ENSMUSG00000003477	101
ENSMUSG00000003484	0
ENSMUSG00000003500	48
ENSMUSG00000003505	0
ENSMUSG00000003518	1587
ENSMUSG00000003526	846
ENSMUSG00000003527	146
ENSMUSG00000003528	708
ENSMUSG00000003531	160
ENSMUSG00000003534	1607
ENSMUSG00000003541	362
ENSMUSG00000003545	100
ENSMUSG00000003546	114
ENSMUSG00000003549	359
ENSMUSG00000003555	0
ENSMUSG00000003559	695
ENSMUSG00000003573	14
ENSMUSG00000003575	211
ENSMUSG00000003581	69
ENSMUSG00000003585	59
ENSMUSG00000003604	274
ENSMUSG00000003617	11324
ENSMUSG00000003623	4774
ENSMUSG00000003644	510
ENSMUSG00000003657	0
ENSMUSG00000003660	1817
ENSMUSG00000003662	310
ENSMUSG00000003665	9
ENSMUSG00000003680	62
ENSMUSG00000003721	408
ENSMUSG00000003731	1764
ENSMUSG00000003746	2811
ENSMUSG00000003752	91
ENSMUSG00000003762	117
ENSMUSG00000003778	1344
ENSMUSG00000003779	38
ENSMUSG00000003808	536
ENSMUSG00000003809	1154
ENSMUSG00000003810	2831
ENSMUSG00000003812	210
ENSMUSG00000003813	456
ENSMUSG00000003814	5697
ENSMUSG00000003824	27
ENSMUSG00000003847	9785
ENSMUSG00000003848	148
ENSMUSG00000003849	802
ENSMUSG00000003863	0
ENSMUSG00000003865	391
ENSMUSG00000003868	425
ENSMUSG00000003872	10
ENSMUSG00000003873	341
ENSMUSG00000003882	2
ENSMUSG00000003923	372
ENSMUSG00000003929	542
ENSMUSG00000003934	2
ENSMUSG00000003948	384
ENSMUSG00000003949	914
ENSMUSG00000003955	273
ENSMUSG00000003970	1396
ENSMUSG00000003974	0
ENSMUSG00000003992	1184
ENSMUSG00000004018	98
ENSMUSG00000004031	0
ENSMUSG00000004032	1961
ENSMUSG00000004035	139
ENSMUSG00000004038	0
ENSMUSG00000004040	3450
ENSMUSG00000004043	163
ENSMUSG00000004044	415
ENSMUSG00000004054	464
ENSMUSG00000004056	870
ENSMUSG00000004069	655
ENSMUSG00000004070	217
ENSMUSG00000004071	401
ENSMUSG00000004085	792
ENSMUSG00000004096	617
ENSMUSG00000004098	143
ENSMUSG00000004099	449
ENSMUSG00000004100	101
ENSMUSG00000004105	290
ENSMUSG00000004110	2
ENSMUSG00000004113	11
ENSMUSG00000004127	268
ENSMUSG00000004151	1040
ENSMUSG00000004187	11
ENSMUSG00000004207	8462
ENSMUSG00000004221	679
ENSMUSG00000004231	470
ENSMUSG00000004233	351
ENSMUSG00000004263	2023
ENSMUSG00000004264	853
ENSMUSG00000004266	118
ENSMUSG00000004267	51
ENSMUSG00000004268	369
ENSMUSG00000004270	2720
ENSMUSG00000004285	885
ENSMUSG00000004296	1
ENSMUSG00000004317	4816
ENSMUSG00000004319	2453
ENSMUSG00000004328	28
ENSMUSG00000004341	46
ENSMUSG00000004344	0
ENSMUSG00000004347	79
ENSMUSG00000004356	1946
ENSMUSG00000004359	104
ENSMUSG00000004360	21
ENSMUSG00000004364	3264
ENSMUSG00000004366	0
ENSMUSG00000004371	81
ENSMUSG00000004383	1069
ENSMUSG00000004393	322
ENSMUSG00000004394	790
ENSMUSG00000004415	79
ENSMUSG00000004446	582
ENSMUSG00000004451	2542
ENSMUSG00000004455	1606
ENSMUSG00000004460	1517
ENSMUSG00000004462	236
ENSMUSG00000004473	8
ENSMUSG00000004500	64
ENSMUSG00000004508	537
ENSMUSG00000004530	1795
ENSMUSG00000004535	5461
ENSMUSG00000004540	12
ENSMUSG00000004542	0
ENSMUSG00000004552	130
ENSMUSG00000004558	326
ENSMUSG00000004561	257
ENSMUSG00000004562	300
ENSMUSG00000004565	820
ENSMUSG00000004567	525
ENSMUSG00000004568	548
ENSMUSG00000004591	3019
ENSMUSG00000004609	18
ENSMUSG00000004610	1139
ENSMUSG00000004612	0
ENSMUSG00000004613	0
ENSMUSG00000004626	870
ENSMUSG00000004630	2
ENSMUSG00000004631	93
ENSMUSG00000004633	276
ENSMUSG00000004637	354
ENSMUSG00000004642	465
ENSMUSG00000004651	137
ENSMUSG00000004654	0
ENSMUSG00000004655	1434
ENSMUSG00000004661	39
ENSMUSG00000004665	412
ENSMUSG00000004667	232
ENSMUSG00000004668	986
ENSMUSG00000004677	713
ENSMUSG00000004698	9
ENSMUSG00000004707	0
ENSMUSG00000004709	11
ENSMUSG00000004730	22
ENSMUSG00000004748	86
ENSMUSG00000004768	368
ENSMUSG00000004771	2189
ENSMUSG00000004788	159
ENSMUSG00000004789	2997
ENSMUSG00000004791	0
ENSMUSG00000004798	1291
ENSMUSG00000004814	0
ENSMUSG00000004815	298
ENSMUSG00000004821	0
ENSMUSG00000004837	22
ENSMUSG00000004842	38
ENSMUSG00000004843	1128
ENSMUSG00000004846	662
ENSMUSG00000004849	518
ENSMUSG00000004864	134
ENSMUSG00000004865	2678
ENSMUSG00000004872	11
ENSMUSG00000004880	393
ENSMUSG00000004885	1
ENSMUSG00000004891	266
ENSMUSG00000004892	0
ENSMUSG00000004894	0
ENSMUSG00000004895	293
ENSMUSG00000004896	343
ENSMUSG00000004897	2902
ENSMUSG00000004902	23
ENSMUSG00000004929	126
ENSMUSG00000004931	141
ENSMUSG00000004933	13
ENSMUSG00000004934	462
ENSMUSG00000004936	901
ENSMUSG00000004937	493
ENSMUSG00000004939	53
ENSMUSG00000004945	148
ENSMUSG00000004947	98
ENSMUSG00000004948	0
ENSMUSG00000004951	1182
ENSMUSG00000004952	48
ENSMUSG00000004961	0
ENSMUSG00000004980	8404
ENSMUSG00000004988	716
ENSMUSG00000004994	55
ENSMUSG00000004996	203
ENSMUSG00000005034	1801
ENSMUSG00000005043	135
ENSMUSG00000005045	0
ENSMUSG00000005054	7740
ENSMUSG00000005057	18
ENSMUSG00000005069	487
ENSMUSG00000005078	358
ENSMUSG00000005087	1398
ENSMUSG00000005089	1668
ENSMUSG00000005102	416
ENSMUSG00000005103	1696
ENSMUSG00000005107	119
ENSMUSG00000005124	237
ENSMUSG00000005125	8371
ENSMUSG00000005131	35
ENSMUSG00000005142	1003
ENSMUSG00000005148	115
ENSMUSG00000005150	53
ENSMUSG00000005161	880
ENSMUSG00000005198	1926
ENSMUSG00000005202	0
ENSMUSG00000005204	409
ENSMUSG00000005220	11
ENSMUSG00000005225	802
ENSMUSG00000005232	0
ENSMUSG00000005233	57
ENSMUSG00000005237	1
ENSMUSG00000005251	275
ENSMUSG00000005262	815
ENSMUSG00000005267	88
ENSMUSG00000005268	600
ENSMUSG00000005299	932
ENSMUSG00000005312	2229
ENSMUSG00000005320	250
ENSMUSG00000005338	0
ENSMUSG00000005339	0
ENSMUSG00000005354	1250
ENSMUSG00000005355	0
ENSMUSG00000005357	1
ENSMUSG00000005360	176
ENSMUSG00000005362	538
ENSMUSG00000005364	119
ENSMUSG00000005370	319
ENSMUSG00000005371	2116
ENSMUSG00000005373	3477
ENSMUSG00000005374	238
ENSMUSG00000005378	328
ENSMUSG00000005397	1405
ENSMUSG00000005410	146
ENSMUSG00000005413	2183
ENSMUSG00000005417	1784
ENSMUSG00000005442	1257
ENSMUSG00000005447	281
ENSMUSG00000005465	5
ENSMUSG00000005469	1151
ENSMUSG00000005470	11
ENSMUSG00000005474	0
ENSMUSG00000005481	323
ENSMUSG00000005483	452
ENSMUSG00000005493	39
ENSMUSG00000005501	1027
ENSMUSG00000005503	0
ENSMUSG00000005505	235
ENSMUSG00000005506	2697
ENSMUSG00000005510	550
ENSMUSG00000005514	1704
ENSMUSG00000005533	1885
ENSMUSG00000005534	2460
ENSMUSG00000005540	14
ENSMUSG00000005547	1418
ENSMUSG00000005553	38
ENSMUSG00000005566	1354
ENSMUSG00000005575	573
ENSMUSG00000005580	121
ENSMUSG00000005583	84
ENSMUSG00000005609	755
ENSMUSG00000005610	28052
ENSMUSG00000005611	12
ENSMUSG00000005615	1601
ENSMUSG00000005621	1398
ENSMUSG00000005625	633
ENSMUSG00000005628	3
ENSMUSG00000005640	280
ENSMUSG00000005649	1
ENSMUSG00000005656	1353
ENSMUSG00000005667	124
ENSMUSG00000005672	250
ENSMUSG00000005674	16
ENSMUSG00000005677	2
ENSMUSG00000005681	3
ENSMUSG00000005682	574
ENSMUSG00000005683	5054
ENSMUSG00000005686	1595
ENSMUSG00000005687	444
ENSMUSG00000005696	1
ENSMUSG00000005698	946
ENSMUSG00000005699	5
ENSMUSG00000005705	6
ENSMUSG00000005716	6
ENSMUSG00000005718	9
ENSMUSG00000005732	646
ENSMUSG00000005763	9
ENSMUSG00000005774	288
ENSMUSG00000005779	1265
ENSMUSG00000005800	5
ENSMUSG00000005802	1424
ENSMUSG00000005803	735
ENSMUSG00000005804	941
ENSMUSG00000005813	826
ENSMUSG00000005823	306
ENSMUSG00000005824	0
ENSMUSG00000005836	26
ENSMUSG00000005846	1213
ENSMUSG00000005864	0
ENSMUSG00000005871	4461
ENSMUSG00000005873	808
ENSMUSG00000005881	711
ENSMUSG00000005882	453
ENSMUSG00000005883	0
ENSMUSG00000005886	3027
ENSMUSG00000005891	0
ENSMUSG00000005892	0
ENSMUSG00000005893	779
ENSMUSG00000005897	433
ENSMUSG00000005899	911
ENSMUSG00000005907	649
ENSMUSG00000005917	183
ENSMUSG00000005936	314
ENSMUSG00000005947	29
ENSMUSG00000005949	547
ENSMUSG00000005950	94
ENSMUSG00000005951	60
ENSMUSG00000005952	0
ENSMUSG00000005958	157
ENSMUSG00000005968	2938
ENSMUSG00000005973	646
ENSMUSG00000005980	3704
ENSMUSG00000005981	1712
ENSMUSG00000005982	168
ENSMUSG00000005983	54
ENSMUSG00000005986	4
ENSMUSG00000005994	0
ENSMUSG00000006005	6612
ENSMUSG00000006007	3
ENSMUSG00000006010	1020
ENSMUSG00000006014	43
ENSMUSG00000006019	115
ENSMUSG00000006021	36
ENSMUSG00000006024	713
ENSMUSG00000006050	772
ENSMUSG00000006056	1
ENSMUSG00000006057	2181
ENSMUSG00000006058	648
ENSMUSG00000006095	552
ENSMUSG00000006127	491
ENSMUSG00000006134	445
ENSMUSG00000006143	2
ENSMUSG00000006154	32
ENSMUSG00000006169	2694
ENSMUSG00000006179	0
ENSMUSG00000006191	531
ENSMUSG00000006200	0
ENSMUSG00000006204	0
ENSMUSG00000006205	660
ENSMUSG00000006215	59
ENSMUSG00000006216	302
ENSMUSG00000006218	37
ENSMUSG00000006219	635
ENSMUSG00000006221	8
ENSMUSG00000006235	8
ENSMUSG00000006241	3
ENSMUSG00000006262	3740
ENSMUSG00000006269	120
ENSMUSG00000006270	0
ENSMUSG00000006273	6282
ENSMUSG00000006276	514
ENSMUSG00000006281	967
ENSMUSG00000006288	151
ENSMUSG00000006289	153
ENSMUSG00000006299	413
ENSMUSG00000006301	1125
ENSMUSG00000006304	3287
ENSMUSG00000006307	982
ENSMUSG00000006310	21
ENSMUSG00000006311	0
ENSMUSG00000006313	86
ENSMUSG00000006315	663
