ensemblid	counts
ENSMUSG00000036817	189
ENSMUSG00000036819	60
ENSMUSG00000036820	150
ENSMUSG00000036822	184
ENSMUSG00000036825	129
ENSMUSG00000036826	0
ENSMUSG00000036832	154
ENSMUSG00000036833	76
ENSMUSG00000036834	15
ENSMUSG00000036835	92
ENSMUSG00000036840	55
ENSMUSG00000036845	33
ENSMUSG00000036850	50
ENSMUSG00000036853	48
ENSMUSG00000036854	24
ENSMUSG00000036855	1
ENSMUSG00000036856	33
ENSMUSG00000036858	1
ENSMUSG00000036860	54
ENSMUSG00000036862	69
ENSMUSG00000036863	230
ENSMUSG00000036864	43
ENSMUSG00000036867	39
ENSMUSG00000036872	0
ENSMUSG00000036873	52
ENSMUSG00000036875	104
ENSMUSG00000036879	419
ENSMUSG00000036880	648
ENSMUSG00000036882	30
ENSMUSG00000036885	69
ENSMUSG00000036887	19
ENSMUSG00000036890	169
ENSMUSG00000036892	78
ENSMUSG00000036893	87
ENSMUSG00000036894	11
ENSMUSG00000036896	17
ENSMUSG00000036898	192
ENSMUSG00000036899	70
ENSMUSG00000036902	3
ENSMUSG00000036904	19
ENSMUSG00000036905	18
ENSMUSG00000036907	0
ENSMUSG00000036908	53
ENSMUSG00000036912	1
ENSMUSG00000036913	106
ENSMUSG00000036915	2
ENSMUSG00000036916	143
ENSMUSG00000036918	266
ENSMUSG00000036921	0
ENSMUSG00000036923	4
ENSMUSG00000036924	0
ENSMUSG00000036925	0
ENSMUSG00000036928	20
ENSMUSG00000036931	3
ENSMUSG00000036932	410
ENSMUSG00000036934	74
ENSMUSG00000036938	0
ENSMUSG00000036940	127
ENSMUSG00000036941	26
ENSMUSG00000036943	80
ENSMUSG00000036944	0
ENSMUSG00000036948	0
ENSMUSG00000036949	0
ENSMUSG00000036951	1
ENSMUSG00000036955	209
ENSMUSG00000036957	7
ENSMUSG00000036958	0
ENSMUSG00000036959	694
ENSMUSG00000036960	2
ENSMUSG00000036961	0
ENSMUSG00000036962	0
ENSMUSG00000036964	4
ENSMUSG00000036966	42
ENSMUSG00000036968	35
ENSMUSG00000036972	0
ENSMUSG00000036975	35
ENSMUSG00000036977	86
ENSMUSG00000036980	95
ENSMUSG00000036983	17
ENSMUSG00000036985	704
ENSMUSG00000036986	185
ENSMUSG00000036989	203
ENSMUSG00000036990	416
ENSMUSG00000036992	13
ENSMUSG00000036995	6
ENSMUSG00000036996	0
ENSMUSG00000037001	14
ENSMUSG00000037003	296
ENSMUSG00000037005	32
ENSMUSG00000037007	176
ENSMUSG00000037010	36
ENSMUSG00000037012	157
ENSMUSG00000037013	288
ENSMUSG00000037014	7
ENSMUSG00000037015	129
ENSMUSG00000037016	33
ENSMUSG00000037017	49
ENSMUSG00000037020	0
ENSMUSG00000037022	29
ENSMUSG00000037025	0
ENSMUSG00000037028	0
ENSMUSG00000037029	68
ENSMUSG00000037031	61
ENSMUSG00000037032	177
ENSMUSG00000037033	0
ENSMUSG00000037034	7
ENSMUSG00000037035	17
ENSMUSG00000037049	244
ENSMUSG00000037053	0
ENSMUSG00000037058	986
ENSMUSG00000037060	8
ENSMUSG00000037062	568
ENSMUSG00000037064	0
ENSMUSG00000037070	47
ENSMUSG00000037071	758
ENSMUSG00000037072	1022
ENSMUSG00000037075	268
ENSMUSG00000037085	11
ENSMUSG00000037086	0
ENSMUSG00000037089	77
ENSMUSG00000037095	26
ENSMUSG00000037096	2
ENSMUSG00000037098	1871
ENSMUSG00000037101	0
ENSMUSG00000037103	36
ENSMUSG00000037104	129
ENSMUSG00000037106	1
ENSMUSG00000037108	0
ENSMUSG00000037110	641
ENSMUSG00000037111	284
ENSMUSG00000037112	340
ENSMUSG00000037119	687
ENSMUSG00000037124	0
ENSMUSG00000037126	13
ENSMUSG00000037129	3
ENSMUSG00000037130	0
ENSMUSG00000037134	87
ENSMUSG00000037138	12
ENSMUSG00000037139	4
ENSMUSG00000037140	0
ENSMUSG00000037143	35
ENSMUSG00000037145	0
ENSMUSG00000037148	158
ENSMUSG00000037149	314
ENSMUSG00000037151	25
ENSMUSG00000037152	769
ENSMUSG00000037157	10
ENSMUSG00000037159	0
ENSMUSG00000037161	2
ENSMUSG00000037166	0
ENSMUSG00000037167	0
ENSMUSG00000037169	4
ENSMUSG00000037171	4
ENSMUSG00000037172	87
ENSMUSG00000037174	167
ENSMUSG00000037185	12
ENSMUSG00000037188	16
ENSMUSG00000037190	21
ENSMUSG00000037196	8
ENSMUSG00000037197	116
ENSMUSG00000037202	0
ENSMUSG00000037204	21
ENSMUSG00000037206	26
ENSMUSG00000037210	183
ENSMUSG00000037211	68
ENSMUSG00000037214	41
ENSMUSG00000037216	13
ENSMUSG00000037217	52
ENSMUSG00000037221	113
ENSMUSG00000037224	6
ENSMUSG00000037225	0
ENSMUSG00000037234	1653
ENSMUSG00000037235	191
ENSMUSG00000037236	1163
ENSMUSG00000037239	10
ENSMUSG00000037242	1309
ENSMUSG00000037243	40
ENSMUSG00000037246	0
ENSMUSG00000037247	1
ENSMUSG00000037251	38
ENSMUSG00000037253	227
ENSMUSG00000037254	4
ENSMUSG00000037257	56
ENSMUSG00000037259	99
ENSMUSG00000037260	108
ENSMUSG00000037262	13
ENSMUSG00000037263	5
ENSMUSG00000037266	1048
ENSMUSG00000037270	1842
ENSMUSG00000037275	79
ENSMUSG00000037278	29
ENSMUSG00000037279	4
ENSMUSG00000037280	0
ENSMUSG00000037286	560
ENSMUSG00000037287	299
ENSMUSG00000037295	25
ENSMUSG00000037296	109
ENSMUSG00000037300	114
ENSMUSG00000037306	126
ENSMUSG00000037307	0
ENSMUSG00000037313	3
ENSMUSG00000037315	43
ENSMUSG00000037316	132
ENSMUSG00000037318	5
ENSMUSG00000037321	29
ENSMUSG00000037325	53
ENSMUSG00000037326	79
ENSMUSG00000037331	870
ENSMUSG00000037334	0
ENSMUSG00000037335	0
ENSMUSG00000037336	19
ENSMUSG00000037337	4
ENSMUSG00000037339	39
ENSMUSG00000037341	40
ENSMUSG00000037343	250
ENSMUSG00000037344	57
ENSMUSG00000037346	0
ENSMUSG00000037347	50
ENSMUSG00000037348	249
ENSMUSG00000037349	67
ENSMUSG00000037351	495
ENSMUSG00000037353	242
ENSMUSG00000037355	197
ENSMUSG00000037358	2
ENSMUSG00000037361	107
ENSMUSG00000037362	21
ENSMUSG00000037363	27
ENSMUSG00000037364	198
ENSMUSG00000037366	387
ENSMUSG00000037369	374
ENSMUSG00000037370	420
ENSMUSG00000037373	209
ENSMUSG00000037375	50
ENSMUSG00000037376	85
ENSMUSG00000037379	0
ENSMUSG00000037381	0
ENSMUSG00000037386	23
ENSMUSG00000037390	0
ENSMUSG00000037393	0
ENSMUSG00000037395	282
ENSMUSG00000037400	383
ENSMUSG00000037405	15
ENSMUSG00000037406	4
ENSMUSG00000037408	60
ENSMUSG00000037410	57
ENSMUSG00000037411	0
ENSMUSG00000037415	115
ENSMUSG00000037416	3653
ENSMUSG00000037418	0
ENSMUSG00000037419	64
ENSMUSG00000037424	0
ENSMUSG00000037426	176
ENSMUSG00000037428	26
ENSMUSG00000037432	4
ENSMUSG00000037434	512
ENSMUSG00000037437	0
ENSMUSG00000037438	0
ENSMUSG00000037440	213
ENSMUSG00000037443	88
ENSMUSG00000037446	29
ENSMUSG00000037447	9
ENSMUSG00000037451	0
ENSMUSG00000037455	210
ENSMUSG00000037458	766
ENSMUSG00000037461	30
ENSMUSG00000037463	0
ENSMUSG00000037465	46
ENSMUSG00000037466	1
ENSMUSG00000037469	0
ENSMUSG00000037470	299
ENSMUSG00000037474	9
ENSMUSG00000037475	591
ENSMUSG00000037477	12
ENSMUSG00000037482	1
ENSMUSG00000037486	941
ENSMUSG00000037487	1197
ENSMUSG00000037490	63
ENSMUSG00000037492	7
ENSMUSG00000037493	4
ENSMUSG00000037499	127
ENSMUSG00000037503	434
ENSMUSG00000037509	47
ENSMUSG00000037513	301
ENSMUSG00000037514	123
ENSMUSG00000037519	690
ENSMUSG00000037523	232
ENSMUSG00000037525	3
ENSMUSG00000037526	230
ENSMUSG00000037529	0
ENSMUSG00000037531	52
ENSMUSG00000037533	428
ENSMUSG00000037535	0
ENSMUSG00000037536	51
ENSMUSG00000037537	0
ENSMUSG00000037541	667
ENSMUSG00000037542	1422
ENSMUSG00000037544	47
ENSMUSG00000037548	14
ENSMUSG00000037552	68
ENSMUSG00000037553	86
ENSMUSG00000037563	811
ENSMUSG00000037568	3
ENSMUSG00000037570	49
ENSMUSG00000037572	22
ENSMUSG00000037573	459
ENSMUSG00000037577	2
ENSMUSG00000037578	0
ENSMUSG00000037579	1
ENSMUSG00000037580	5
ENSMUSG00000037583	49
ENSMUSG00000037593	19
ENSMUSG00000037594	58
ENSMUSG00000037600	31
ENSMUSG00000037601	132
ENSMUSG00000037603	0
ENSMUSG00000037605	30
ENSMUSG00000037606	69
ENSMUSG00000037608	719
ENSMUSG00000037610	1
ENSMUSG00000037613	8
ENSMUSG00000037617	22
ENSMUSG00000037621	2
ENSMUSG00000037622	235
ENSMUSG00000037624	2
ENSMUSG00000037625	2
ENSMUSG00000037627	4
ENSMUSG00000037628	1
ENSMUSG00000037636	59
ENSMUSG00000037638	6
ENSMUSG00000037640	204
ENSMUSG00000037643	303
ENSMUSG00000037646	1170
ENSMUSG00000037649	7
ENSMUSG00000037652	1139
ENSMUSG00000037653	2
ENSMUSG00000037656	227
ENSMUSG00000037660	1
ENSMUSG00000037661	101
ENSMUSG00000037664	29
ENSMUSG00000037669	240
ENSMUSG00000037674	638
ENSMUSG00000037679	9
ENSMUSG00000037681	4
ENSMUSG00000037683	0
ENSMUSG00000037685	193
ENSMUSG00000037686	106
ENSMUSG00000037689	0
ENSMUSG00000037692	162
ENSMUSG00000037697	122
ENSMUSG00000037703	219
ENSMUSG00000037705	0
ENSMUSG00000037706	1419
ENSMUSG00000037708	0
ENSMUSG00000037709	625
ENSMUSG00000037710	1153
ENSMUSG00000037712	485
ENSMUSG00000037716	0
ENSMUSG00000037720	950
ENSMUSG00000037722	323
ENSMUSG00000037725	2
ENSMUSG00000037727	0
ENSMUSG00000037730	235
ENSMUSG00000037731	19
ENSMUSG00000037735	1
ENSMUSG00000037736	306
ENSMUSG00000037737	0
ENSMUSG00000037738	4
ENSMUSG00000037740	94
ENSMUSG00000037742	6958
ENSMUSG00000037747	357
ENSMUSG00000037750	168
ENSMUSG00000037752	23
ENSMUSG00000037754	564
ENSMUSG00000037759	0
ENSMUSG00000037761	18
ENSMUSG00000037762	518
ENSMUSG00000037771	16
ENSMUSG00000037772	2
ENSMUSG00000037773	55
ENSMUSG00000037780	2
ENSMUSG00000037784	46
ENSMUSG00000037787	145
ENSMUSG00000037788	38
ENSMUSG00000037790	0
ENSMUSG00000037791	123
ENSMUSG00000037795	458
ENSMUSG00000037797	0
ENSMUSG00000037798	0
ENSMUSG00000037801	13
ENSMUSG00000037805	511
ENSMUSG00000037808	159
ENSMUSG00000037813	1
ENSMUSG00000037814	153
ENSMUSG00000037815	1101
ENSMUSG00000037816	13
ENSMUSG00000037818	229
ENSMUSG00000037820	985
ENSMUSG00000037822	291
ENSMUSG00000037824	464
ENSMUSG00000037826	554
ENSMUSG00000037827	22
ENSMUSG00000037833	42
ENSMUSG00000037843	6
ENSMUSG00000037845	77
ENSMUSG00000037846	11
ENSMUSG00000037847	321
ENSMUSG00000037849	0
ENSMUSG00000037851	234
ENSMUSG00000037852	116
ENSMUSG00000037855	36
ENSMUSG00000037857	461
ENSMUSG00000037860	21
ENSMUSG00000037868	0
ENSMUSG00000037872	4
ENSMUSG00000037876	1167
ENSMUSG00000037884	0
ENSMUSG00000037885	286
ENSMUSG00000037887	13
ENSMUSG00000037890	80
ENSMUSG00000037892	37
ENSMUSG00000037894	116
ENSMUSG00000037896	485
ENSMUSG00000037902	288
ENSMUSG00000037904	11
ENSMUSG00000037905	78
ENSMUSG00000037907	44
ENSMUSG00000037910	0
ENSMUSG00000037913	0
ENSMUSG00000037916	501
ENSMUSG00000037921	36
ENSMUSG00000037922	0
ENSMUSG00000037924	0
ENSMUSG00000037926	177
ENSMUSG00000037933	54
ENSMUSG00000037935	169
ENSMUSG00000037936	22
ENSMUSG00000037938	34
ENSMUSG00000037940	77
ENSMUSG00000037942	7
ENSMUSG00000037944	0
ENSMUSG00000037946	20
ENSMUSG00000037949	58
ENSMUSG00000037953	45
ENSMUSG00000037957	144
ENSMUSG00000037958	74
ENSMUSG00000037960	12
ENSMUSG00000037962	0
ENSMUSG00000037965	295
ENSMUSG00000037966	105
ENSMUSG00000037971	127
ENSMUSG00000037972	181
ENSMUSG00000037973	0
ENSMUSG00000037974	0
ENSMUSG00000037977	2
ENSMUSG00000037979	37
ENSMUSG00000037982	4
ENSMUSG00000037984	4
ENSMUSG00000037989	20
ENSMUSG00000037990	13
ENSMUSG00000037991	167
ENSMUSG00000037992	70
ENSMUSG00000037993	58
ENSMUSG00000037994	0
ENSMUSG00000037995	5
ENSMUSG00000037996	36
ENSMUSG00000037997	81
ENSMUSG00000037999	571
ENSMUSG00000038000	52
ENSMUSG00000038002	179
ENSMUSG00000038005	172
ENSMUSG00000038007	70
ENSMUSG00000038009	251
ENSMUSG00000038010	23
ENSMUSG00000038011	0
ENSMUSG00000038013	232
ENSMUSG00000038014	3583
ENSMUSG00000038015	0
ENSMUSG00000038020	52
ENSMUSG00000038022	37
ENSMUSG00000038023	334
ENSMUSG00000038024	483
ENSMUSG00000038025	113
ENSMUSG00000038026	4
ENSMUSG00000038028	49
ENSMUSG00000038034	40
ENSMUSG00000038037	0
ENSMUSG00000038039	441
ENSMUSG00000038042	378
ENSMUSG00000038044	1
ENSMUSG00000038045	0
ENSMUSG00000038046	9
ENSMUSG00000038047	62
ENSMUSG00000038048	0
ENSMUSG00000038055	11
ENSMUSG00000038056	1328
ENSMUSG00000038057	2
ENSMUSG00000038058	70
ENSMUSG00000038059	54
ENSMUSG00000038060	171
ENSMUSG00000038064	2
ENSMUSG00000038065	617
ENSMUSG00000038067	0
ENSMUSG00000038068	11
ENSMUSG00000038069	24
ENSMUSG00000038070	114
ENSMUSG00000038071	0
ENSMUSG00000038072	2481
ENSMUSG00000038074	50
ENSMUSG00000038077	9
ENSMUSG00000038079	82
ENSMUSG00000038080	433
ENSMUSG00000038084	1079
ENSMUSG00000038085	17
ENSMUSG00000038086	2
ENSMUSG00000038092	0
ENSMUSG00000038094	0
ENSMUSG00000038095	1005
ENSMUSG00000038102	281
ENSMUSG00000038112	0
ENSMUSG00000038115	0
ENSMUSG00000038116	429
ENSMUSG00000038119	96
ENSMUSG00000038121	1379
ENSMUSG00000038122	138
ENSMUSG00000038126	57
ENSMUSG00000038127	933
ENSMUSG00000038128	127
ENSMUSG00000038132	0
ENSMUSG00000038135	0
ENSMUSG00000038141	7
ENSMUSG00000038143	184
ENSMUSG00000038145	221
ENSMUSG00000038146	63
ENSMUSG00000038147	52
ENSMUSG00000038148	29
ENSMUSG00000038150	16
ENSMUSG00000038151	10
ENSMUSG00000038152	6
ENSMUSG00000038155	1
ENSMUSG00000038156	119
ENSMUSG00000038160	181
ENSMUSG00000038165	0
ENSMUSG00000038167	16
ENSMUSG00000038168	516
ENSMUSG00000038170	866
ENSMUSG00000038172	100
ENSMUSG00000038173	970
ENSMUSG00000038174	1292
ENSMUSG00000038175	121
ENSMUSG00000038178	798
ENSMUSG00000038179	0
ENSMUSG00000038180	7
ENSMUSG00000038181	33
ENSMUSG00000038187	66
ENSMUSG00000038188	21
ENSMUSG00000038192	3
ENSMUSG00000038193	0
ENSMUSG00000038194	0
ENSMUSG00000038195	35
ENSMUSG00000038199	0
ENSMUSG00000038201	0
ENSMUSG00000038203	0
ENSMUSG00000038204	0
ENSMUSG00000038205	76
ENSMUSG00000038206	755
ENSMUSG00000038208	16
ENSMUSG00000038209	0
ENSMUSG00000038210	5
ENSMUSG00000038212	299
ENSMUSG00000038213	45
ENSMUSG00000038214	112
ENSMUSG00000038215	123
ENSMUSG00000038216	0
ENSMUSG00000038217	54
ENSMUSG00000038218	0
ENSMUSG00000038224	774
ENSMUSG00000038225	23
ENSMUSG00000038227	209
ENSMUSG00000038233	6
ENSMUSG00000038235	281
ENSMUSG00000038236	78
ENSMUSG00000038239	0
ENSMUSG00000038240	206
ENSMUSG00000038241	40
ENSMUSG00000038242	0
ENSMUSG00000038244	118
ENSMUSG00000038246	0
ENSMUSG00000038248	54
ENSMUSG00000038250	497
ENSMUSG00000038252	16
ENSMUSG00000038253	53
ENSMUSG00000038255	4
ENSMUSG00000038256	103
ENSMUSG00000038257	0
ENSMUSG00000038259	0
ENSMUSG00000038260	24
ENSMUSG00000038264	10
ENSMUSG00000038267	403
ENSMUSG00000038268	25
ENSMUSG00000038271	192
ENSMUSG00000038274	174
ENSMUSG00000038276	0
ENSMUSG00000038279	64
ENSMUSG00000038280	121
ENSMUSG00000038286	656
ENSMUSG00000038290	199
ENSMUSG00000038291	127
ENSMUSG00000038292	0
ENSMUSG00000038295	11
ENSMUSG00000038296	87
ENSMUSG00000038298	317
ENSMUSG00000038299	130
ENSMUSG00000038300	0
ENSMUSG00000038301	42
ENSMUSG00000038302	82
ENSMUSG00000038304	0
ENSMUSG00000038305	61
ENSMUSG00000038311	0
ENSMUSG00000038312	41
ENSMUSG00000038319	6
ENSMUSG00000038323	78
ENSMUSG00000038324	274
ENSMUSG00000038327	0
ENSMUSG00000038330	0
ENSMUSG00000038331	135
ENSMUSG00000038332	72
ENSMUSG00000038335	72
ENSMUSG00000038342	124
ENSMUSG00000038344	276
ENSMUSG00000038346	102
ENSMUSG00000038347	13
ENSMUSG00000038349	114
ENSMUSG00000038351	84
ENSMUSG00000038352	13
ENSMUSG00000038354	1
ENSMUSG00000038357	0
ENSMUSG00000038365	68
ENSMUSG00000038366	731
ENSMUSG00000038368	67
ENSMUSG00000038369	520
ENSMUSG00000038370	47
ENSMUSG00000038371	724
ENSMUSG00000038372	25
ENSMUSG00000038374	57
ENSMUSG00000038375	1639
ENSMUSG00000038379	0
ENSMUSG00000038383	114
ENSMUSG00000038384	128
ENSMUSG00000038387	46
ENSMUSG00000038388	524
ENSMUSG00000038390	2
ENSMUSG00000038393	768
ENSMUSG00000038398	8
ENSMUSG00000038400	162
ENSMUSG00000038402	0
ENSMUSG00000038403	0
ENSMUSG00000038406	64
ENSMUSG00000038408	0
ENSMUSG00000038412	76
ENSMUSG00000038415	14
ENSMUSG00000038416	128
ENSMUSG00000038417	40
ENSMUSG00000038418	52
ENSMUSG00000038421	0
ENSMUSG00000038422	72
ENSMUSG00000038425	41
ENSMUSG00000038429	146
ENSMUSG00000038437	214
ENSMUSG00000038446	198
ENSMUSG00000038451	13
ENSMUSG00000038453	93
ENSMUSG00000038456	12
ENSMUSG00000038457	1
ENSMUSG00000038459	742
ENSMUSG00000038462	1370
ENSMUSG00000038463	5
ENSMUSG00000038467	98
ENSMUSG00000038473	33
ENSMUSG00000038481	153
ENSMUSG00000038482	134
ENSMUSG00000038485	190
ENSMUSG00000038486	50
ENSMUSG00000038489	31
ENSMUSG00000038491	0
ENSMUSG00000038495	414
ENSMUSG00000038496	219
ENSMUSG00000038497	434
ENSMUSG00000038498	0
ENSMUSG00000038500	19
ENSMUSG00000038502	174
ENSMUSG00000038503	112
ENSMUSG00000038506	64
ENSMUSG00000038507	66
ENSMUSG00000038508	7
ENSMUSG00000038510	66
ENSMUSG00000038515	175
ENSMUSG00000038517	5
ENSMUSG00000038518	537
ENSMUSG00000038520	92
ENSMUSG00000038521	10
ENSMUSG00000038522	819
ENSMUSG00000038523	0
ENSMUSG00000038524	5
ENSMUSG00000038525	25
ENSMUSG00000038526	120
ENSMUSG00000038527	67
ENSMUSG00000038528	1728
ENSMUSG00000038530	11
ENSMUSG00000038533	212
ENSMUSG00000038534	38
ENSMUSG00000038535	317
ENSMUSG00000038537	1
ENSMUSG00000038538	1147
ENSMUSG00000038539	9
ENSMUSG00000038540	11
ENSMUSG00000038541	48
ENSMUSG00000038542	43
ENSMUSG00000038543	25
ENSMUSG00000038544	42
ENSMUSG00000038545	49
ENSMUSG00000038546	528
ENSMUSG00000038550	3
ENSMUSG00000038552	5
ENSMUSG00000038555	12
ENSMUSG00000038560	0
ENSMUSG00000038563	47
ENSMUSG00000038564	178
ENSMUSG00000038567	802
ENSMUSG00000038569	10
ENSMUSG00000038570	8
ENSMUSG00000038572	0
ENSMUSG00000038576	22
ENSMUSG00000038578	13
ENSMUSG00000038580	0
ENSMUSG00000038582	200
ENSMUSG00000038583	40
ENSMUSG00000038587	143
ENSMUSG00000038591	0
ENSMUSG00000038593	25
ENSMUSG00000038594	34
ENSMUSG00000038598	0
ENSMUSG00000038599	0
ENSMUSG00000038600	1338
ENSMUSG00000038602	115
ENSMUSG00000038604	265
ENSMUSG00000038605	109
ENSMUSG00000038607	0
ENSMUSG00000038608	66
ENSMUSG00000038611	95
ENSMUSG00000038612	633
ENSMUSG00000038615	393
ENSMUSG00000038618	35
ENSMUSG00000038619	240
ENSMUSG00000038622	22
ENSMUSG00000038623	20
ENSMUSG00000038624	165
ENSMUSG00000038628	133
ENSMUSG00000038630	5
ENSMUSG00000038633	1641
ENSMUSG00000038637	39
ENSMUSG00000038641	257
ENSMUSG00000038642	18
ENSMUSG00000038644	4
ENSMUSG00000038646	81
ENSMUSG00000038648	1055
ENSMUSG00000038650	148
ENSMUSG00000038651	0
ENSMUSG00000038656	0
ENSMUSG00000038658	463
ENSMUSG00000038663	17
ENSMUSG00000038664	948
ENSMUSG00000038665	0
ENSMUSG00000038668	9
ENSMUSG00000038670	1
ENSMUSG00000038671	50
ENSMUSG00000038676	0
ENSMUSG00000038677	26
ENSMUSG00000038679	1464
ENSMUSG00000038683	154
ENSMUSG00000038685	38
ENSMUSG00000038690	464
ENSMUSG00000038691	0
ENSMUSG00000038692	217
ENSMUSG00000038695	72
ENSMUSG00000038696	365
ENSMUSG00000038697	43
ENSMUSG00000038700	71
ENSMUSG00000038702	31
ENSMUSG00000038704	301
ENSMUSG00000038705	42
ENSMUSG00000038708	1019
ENSMUSG00000038709	0
ENSMUSG00000038712	264
ENSMUSG00000038717	1433
ENSMUSG00000038718	66
ENSMUSG00000038721	89
ENSMUSG00000038722	34
ENSMUSG00000038725	1
ENSMUSG00000038729	3
ENSMUSG00000038732	18
ENSMUSG00000038733	1179
ENSMUSG00000038736	75
ENSMUSG00000038738	64
ENSMUSG00000038740	120
ENSMUSG00000038742	1
ENSMUSG00000038745	434
ENSMUSG00000038750	0
ENSMUSG00000038751	19
ENSMUSG00000038754	0
ENSMUSG00000038756	0
ENSMUSG00000038759	159
ENSMUSG00000038760	0
ENSMUSG00000038762	137
ENSMUSG00000038763	2
ENSMUSG00000038764	406
ENSMUSG00000038765	14
ENSMUSG00000038766	661
ENSMUSG00000038768	1
ENSMUSG00000038770	0
ENSMUSG00000038773	340
ENSMUSG00000038774	609
ENSMUSG00000038775	72
ENSMUSG00000038776	64
ENSMUSG00000038777	2
ENSMUSG00000038780	44
ENSMUSG00000038781	25
ENSMUSG00000038782	47
ENSMUSG00000038784	443
ENSMUSG00000038791	0
ENSMUSG00000038792	0
ENSMUSG00000038793	0
ENSMUSG00000038797	1
ENSMUSG00000038801	0
ENSMUSG00000038803	125
ENSMUSG00000038805	74
ENSMUSG00000038806	58
ENSMUSG00000038807	716
ENSMUSG00000038811	3
ENSMUSG00000038812	76
ENSMUSG00000038816	148
ENSMUSG00000038822	107
ENSMUSG00000038827	146
ENSMUSG00000038828	134
ENSMUSG00000038831	173
ENSMUSG00000038836	204
ENSMUSG00000038838	9
ENSMUSG00000038840	0
ENSMUSG00000038843	6651
ENSMUSG00000038844	236
ENSMUSG00000038845	124
ENSMUSG00000038848	217
ENSMUSG00000038855	121
ENSMUSG00000038859	131
ENSMUSG00000038860	58
ENSMUSG00000038861	77
ENSMUSG00000038866	275
ENSMUSG00000038871	88
ENSMUSG00000038872	208
ENSMUSG00000038876	90
ENSMUSG00000038879	468
ENSMUSG00000038880	0
ENSMUSG00000038883	0
ENSMUSG00000038884	16
ENSMUSG00000038886	156
ENSMUSG00000038888	9
ENSMUSG00000038891	0
ENSMUSG00000038893	14
ENSMUSG00000038894	86
ENSMUSG00000038895	14
ENSMUSG00000038900	241
ENSMUSG00000038902	318
ENSMUSG00000038903	35
ENSMUSG00000038909	153
ENSMUSG00000038910	3
ENSMUSG00000038914	487
ENSMUSG00000038916	10
ENSMUSG00000038917	0
ENSMUSG00000038925	0
ENSMUSG00000038930	12
ENSMUSG00000038932	0
ENSMUSG00000038936	173
ENSMUSG00000038943	77
ENSMUSG00000038949	99
ENSMUSG00000038954	102
ENSMUSG00000038957	57
ENSMUSG00000038963	50
ENSMUSG00000038965	333
ENSMUSG00000038967	1077
ENSMUSG00000038968	0
ENSMUSG00000038970	1078
ENSMUSG00000038973	0
ENSMUSG00000038975	227
ENSMUSG00000038976	54
ENSMUSG00000038980	1
ENSMUSG00000038982	37
ENSMUSG00000038984	7
ENSMUSG00000038987	2
ENSMUSG00000038990	146
ENSMUSG00000038991	98
ENSMUSG00000038994	0
ENSMUSG00000038997	4
ENSMUSG00000039000	270
ENSMUSG00000039001	260
ENSMUSG00000039004	169
ENSMUSG00000039005	88
ENSMUSG00000039007	323
ENSMUSG00000039013	0
ENSMUSG00000039016	187
ENSMUSG00000039018	23
ENSMUSG00000039021	2
ENSMUSG00000039031	564
ENSMUSG00000039032	0
ENSMUSG00000039033	87
ENSMUSG00000039037	23
ENSMUSG00000039041	116
ENSMUSG00000039043	42
ENSMUSG00000039046	227
ENSMUSG00000039047	235
ENSMUSG00000039048	162
ENSMUSG00000039050	177
ENSMUSG00000039055	2
ENSMUSG00000039057	0
ENSMUSG00000039058	26
ENSMUSG00000039059	5
ENSMUSG00000039062	822
ENSMUSG00000039063	119
ENSMUSG00000039065	92
ENSMUSG00000039067	143
ENSMUSG00000039068	264
ENSMUSG00000039069	76
ENSMUSG00000039070	0
ENSMUSG00000039079	0
ENSMUSG00000039081	356
ENSMUSG00000039084	0
ENSMUSG00000039086	73
ENSMUSG00000039087	540
ENSMUSG00000039089	43
ENSMUSG00000039092	14
ENSMUSG00000039095	0
ENSMUSG00000039096	22
ENSMUSG00000039097	0
ENSMUSG00000039098	0
ENSMUSG00000039099	5
ENSMUSG00000039100	1702
ENSMUSG00000039103	47
ENSMUSG00000039105	354
ENSMUSG00000039106	1
ENSMUSG00000039108	35
ENSMUSG00000039109	1
ENSMUSG00000039110	8
ENSMUSG00000039114	3
ENSMUSG00000039115	73
ENSMUSG00000039116	27
ENSMUSG00000039117	120
ENSMUSG00000039126	22
ENSMUSG00000039128	354
ENSMUSG00000039130	74
ENSMUSG00000039131	533
ENSMUSG00000039133	0
ENSMUSG00000039137	41
ENSMUSG00000039138	0
ENSMUSG00000039145	14
ENSMUSG00000039146	7
ENSMUSG00000039148	36
ENSMUSG00000039153	17
ENSMUSG00000039154	4
ENSMUSG00000039155	0
ENSMUSG00000039156	253
ENSMUSG00000039157	224
ENSMUSG00000039158	22
ENSMUSG00000039159	297
ENSMUSG00000039163	68
ENSMUSG00000039164	11
ENSMUSG00000039166	49
ENSMUSG00000039167	315
ENSMUSG00000039168	77
ENSMUSG00000039174	0
ENSMUSG00000039176	50
ENSMUSG00000039178	437
ENSMUSG00000039179	0
ENSMUSG00000039182	51
ENSMUSG00000039183	48
ENSMUSG00000039187	3
ENSMUSG00000039191	243
ENSMUSG00000039193	20
ENSMUSG00000039194	0
ENSMUSG00000039195	56
ENSMUSG00000039196	0
ENSMUSG00000039197	367
ENSMUSG00000039198	0
ENSMUSG00000039199	87
ENSMUSG00000039200	21
ENSMUSG00000039201	30
ENSMUSG00000039202	2547
ENSMUSG00000039205	69
ENSMUSG00000039206	31
