ensemblid	counts
ENSMUSG00000023952	287
ENSMUSG00000023953	241
ENSMUSG00000023959	1444
ENSMUSG00000023960	1490
ENSMUSG00000023961	685
ENSMUSG00000023963	71
ENSMUSG00000023964	72
ENSMUSG00000023965	446
ENSMUSG00000023966	41
ENSMUSG00000023967	252
ENSMUSG00000023968	1
ENSMUSG00000023971	106
ENSMUSG00000023972	64
ENSMUSG00000023973	541
ENSMUSG00000023977	2184
ENSMUSG00000023978	0
ENSMUSG00000023979	0
ENSMUSG00000023980	58
ENSMUSG00000023982	0
ENSMUSG00000023984	9
ENSMUSG00000023987	0
ENSMUSG00000023988	246
ENSMUSG00000023990	94
ENSMUSG00000023991	368
ENSMUSG00000023992	13
ENSMUSG00000023993	0
ENSMUSG00000023994	674
ENSMUSG00000023995	9
ENSMUSG00000023999	2
ENSMUSG00000024002	2764
ENSMUSG00000024006	1484
ENSMUSG00000024007	276
ENSMUSG00000024008	207
ENSMUSG00000024011	40
ENSMUSG00000024012	853
ENSMUSG00000024013	15
ENSMUSG00000024014	93
ENSMUSG00000024018	22
ENSMUSG00000024019	48
ENSMUSG00000024026	2948
ENSMUSG00000024027	20
ENSMUSG00000024028	6
ENSMUSG00000024029	0
ENSMUSG00000024030	23
ENSMUSG00000024032	0
ENSMUSG00000024033	2
ENSMUSG00000024034	0
ENSMUSG00000024036	121
ENSMUSG00000024037	367
ENSMUSG00000024038	568
ENSMUSG00000024039	803
ENSMUSG00000024041	0
ENSMUSG00000024042	1291
ENSMUSG00000024043	22
ENSMUSG00000024044	860
ENSMUSG00000024045	934
ENSMUSG00000024048	1409
ENSMUSG00000024049	15
ENSMUSG00000024050	566
ENSMUSG00000024052	1820
ENSMUSG00000024053	267
ENSMUSG00000024054	1951
ENSMUSG00000024055	441
ENSMUSG00000024056	65
ENSMUSG00000024059	128
ENSMUSG00000024063	505
ENSMUSG00000024064	287
ENSMUSG00000024065	84
ENSMUSG00000024066	235
ENSMUSG00000024067	440
ENSMUSG00000024068	833
ENSMUSG00000024069	140
ENSMUSG00000024070	1759
ENSMUSG00000024072	763
ENSMUSG00000024073	6874
ENSMUSG00000024074	2449
ENSMUSG00000024076	0
ENSMUSG00000024077	1030
ENSMUSG00000024078	329
ENSMUSG00000024079	945
ENSMUSG00000024081	421
ENSMUSG00000024082	196
ENSMUSG00000024083	1109
ENSMUSG00000024084	18
ENSMUSG00000024085	2439
ENSMUSG00000024087	137
ENSMUSG00000024088	0
ENSMUSG00000024091	1780
ENSMUSG00000024095	972
ENSMUSG00000024096	1202
ENSMUSG00000024097	1054
ENSMUSG00000024098	1769
ENSMUSG00000024099	1138
ENSMUSG00000024101	163
ENSMUSG00000024104	1616
ENSMUSG00000024105	0
ENSMUSG00000024107	0
ENSMUSG00000024109	20
ENSMUSG00000024112	0
ENSMUSG00000024114	2
ENSMUSG00000024116	0
ENSMUSG00000024118	115
ENSMUSG00000024120	2062
ENSMUSG00000024121	5370
ENSMUSG00000024122	1954
ENSMUSG00000024124	16
ENSMUSG00000024125	0
ENSMUSG00000024127	3669
ENSMUSG00000024128	0
ENSMUSG00000024130	10088
ENSMUSG00000024131	2883
ENSMUSG00000024132	937
ENSMUSG00000024134	346
ENSMUSG00000024135	345
ENSMUSG00000024136	11
ENSMUSG00000024137	86
ENSMUSG00000024140	1114
ENSMUSG00000024142	169
ENSMUSG00000024143	1048
ENSMUSG00000024145	29
ENSMUSG00000024146	1299
ENSMUSG00000024150	677
ENSMUSG00000024151	263
ENSMUSG00000024154	0
ENSMUSG00000024155	11
ENSMUSG00000024158	451
ENSMUSG00000024160	12
ENSMUSG00000024163	370
ENSMUSG00000024164	40481
ENSMUSG00000024165	1124
ENSMUSG00000024168	57
ENSMUSG00000024169	1472
ENSMUSG00000024170	86
ENSMUSG00000024171	0
ENSMUSG00000024172	2
ENSMUSG00000024173	5
ENSMUSG00000024174	816
ENSMUSG00000024175	0
ENSMUSG00000024176	1
ENSMUSG00000024177	467
ENSMUSG00000024180	1952
ENSMUSG00000024181	158
ENSMUSG00000024182	153
ENSMUSG00000024184	1
ENSMUSG00000024186	80
ENSMUSG00000024187	488
ENSMUSG00000024188	989
ENSMUSG00000024190	200
ENSMUSG00000024191	274
ENSMUSG00000024193	151
ENSMUSG00000024194	708
ENSMUSG00000024197	504
ENSMUSG00000024201	83
ENSMUSG00000024205	0
ENSMUSG00000024206	64
ENSMUSG00000024207	11
ENSMUSG00000024208	73
ENSMUSG00000024209	1
ENSMUSG00000024210	0
ENSMUSG00000024211	1
ENSMUSG00000024212	320
ENSMUSG00000024213	474
ENSMUSG00000024215	1
ENSMUSG00000024217	241
ENSMUSG00000024218	194
ENSMUSG00000024219	171
ENSMUSG00000024220	304
ENSMUSG00000024222	1013
ENSMUSG00000024223	0
ENSMUSG00000024224	0
ENSMUSG00000024225	0
ENSMUSG00000024227	0
ENSMUSG00000024228	1838
ENSMUSG00000024231	525
ENSMUSG00000024232	26
ENSMUSG00000024233	0
ENSMUSG00000024234	537
ENSMUSG00000024235	44
ENSMUSG00000024236	763
ENSMUSG00000024238	0
ENSMUSG00000024240	616
ENSMUSG00000024241	1967
ENSMUSG00000024242	1680
ENSMUSG00000024245	248
ENSMUSG00000024246	112
ENSMUSG00000024247	37
ENSMUSG00000024248	526
ENSMUSG00000024251	1073
ENSMUSG00000024253	241
ENSMUSG00000024254	0
ENSMUSG00000024256	0
ENSMUSG00000024258	168
ENSMUSG00000024259	2123
ENSMUSG00000024260	854
ENSMUSG00000024261	0
ENSMUSG00000024266	0
ENSMUSG00000024268	24
ENSMUSG00000024269	301
ENSMUSG00000024270	100
ENSMUSG00000024271	509
ENSMUSG00000024273	125
ENSMUSG00000024274	121
ENSMUSG00000024276	1069
ENSMUSG00000024277	2153
ENSMUSG00000024283	2053
ENSMUSG00000024286	1181
ENSMUSG00000024287	675
ENSMUSG00000024290	2041
ENSMUSG00000024292	0
ENSMUSG00000024293	774
ENSMUSG00000024294	3511
ENSMUSG00000024295	11
ENSMUSG00000024298	5989
ENSMUSG00000024299	71
ENSMUSG00000024300	7
ENSMUSG00000024301	27
ENSMUSG00000024302	107
ENSMUSG00000024304	203
ENSMUSG00000024306	25
ENSMUSG00000024308	1361
ENSMUSG00000024309	46
ENSMUSG00000024312	290
ENSMUSG00000024313	8
ENSMUSG00000024317	295
ENSMUSG00000024319	246
ENSMUSG00000024325	120
ENSMUSG00000024327	5
ENSMUSG00000024330	20
ENSMUSG00000024331	435
ENSMUSG00000024334	0
ENSMUSG00000024335	1757
ENSMUSG00000024337	0
ENSMUSG00000024338	98
ENSMUSG00000024339	93
ENSMUSG00000024340	9
ENSMUSG00000024346	397
ENSMUSG00000024347	3
ENSMUSG00000024349	173
ENSMUSG00000024350	741
ENSMUSG00000024352	35
ENSMUSG00000024353	6
ENSMUSG00000024354	2534
ENSMUSG00000024357	532
ENSMUSG00000024359	3850
ENSMUSG00000024360	2029
ENSMUSG00000024365	0
ENSMUSG00000024366	0
ENSMUSG00000024369	199
ENSMUSG00000024370	519
ENSMUSG00000024371	480
ENSMUSG00000024376	175
ENSMUSG00000024378	511
ENSMUSG00000024379	0
ENSMUSG00000024380	0
ENSMUSG00000024381	77
ENSMUSG00000024382	499
ENSMUSG00000024383	2576
ENSMUSG00000024384	751
ENSMUSG00000024386	796
ENSMUSG00000024387	846
ENSMUSG00000024388	1307
ENSMUSG00000024391	95
ENSMUSG00000024392	1283
ENSMUSG00000024393	4614
ENSMUSG00000024395	1071
ENSMUSG00000024397	8
ENSMUSG00000024399	0
ENSMUSG00000024400	587
ENSMUSG00000024401	5
ENSMUSG00000024402	1
ENSMUSG00000024403	60
ENSMUSG00000024404	2214
ENSMUSG00000024406	7
ENSMUSG00000024409	1
ENSMUSG00000024410	256
ENSMUSG00000024411	383
ENSMUSG00000024413	1040
ENSMUSG00000024414	248
ENSMUSG00000024420	73
ENSMUSG00000024421	120
ENSMUSG00000024422	290
ENSMUSG00000024423	590
ENSMUSG00000024424	174
ENSMUSG00000024425	952
ENSMUSG00000024426	568
ENSMUSG00000024427	253
ENSMUSG00000024429	102
ENSMUSG00000024430	78
ENSMUSG00000024431	2343
ENSMUSG00000024436	31
ENSMUSG00000024437	1
ENSMUSG00000024440	1
ENSMUSG00000024442	429
ENSMUSG00000024446	425
ENSMUSG00000024448	0
ENSMUSG00000024451	105
ENSMUSG00000024454	430
ENSMUSG00000024456	1212
ENSMUSG00000024457	619
ENSMUSG00000024459	9
ENSMUSG00000024462	299
ENSMUSG00000024471	0
ENSMUSG00000024472	560
ENSMUSG00000024474	577
ENSMUSG00000024477	605
ENSMUSG00000024479	2870
ENSMUSG00000024480	1015
ENSMUSG00000024481	3
ENSMUSG00000024483	4185
ENSMUSG00000024485	320
ENSMUSG00000024486	646
ENSMUSG00000024487	915
ENSMUSG00000024491	1104
ENSMUSG00000024493	432
ENSMUSG00000024497	0
ENSMUSG00000024498	1033
ENSMUSG00000024500	12
ENSMUSG00000024501	1410
ENSMUSG00000024502	2
ENSMUSG00000024503	16952
ENSMUSG00000024505	129
ENSMUSG00000024507	1150
ENSMUSG00000024510	0
ENSMUSG00000024511	118
ENSMUSG00000024512	0
ENSMUSG00000024513	2021
ENSMUSG00000024515	1011
ENSMUSG00000024516	138
ENSMUSG00000024517	13
ENSMUSG00000024518	0
ENSMUSG00000024519	0
ENSMUSG00000024521	761
ENSMUSG00000024524	86
ENSMUSG00000024525	34
ENSMUSG00000024526	3
ENSMUSG00000024527	1077
ENSMUSG00000024528	91
ENSMUSG00000024529	42
ENSMUSG00000024530	3
ENSMUSG00000024532	0
ENSMUSG00000024533	923
ENSMUSG00000024534	4
ENSMUSG00000024535	133
ENSMUSG00000024537	248
ENSMUSG00000024538	738
ENSMUSG00000024539	404
ENSMUSG00000024542	1453
ENSMUSG00000024544	201
ENSMUSG00000024546	0
ENSMUSG00000024548	888
ENSMUSG00000024552	2399
ENSMUSG00000024553	0
ENSMUSG00000024556	324
ENSMUSG00000024558	2449
ENSMUSG00000024560	278
ENSMUSG00000024561	298
ENSMUSG00000024563	897
ENSMUSG00000024565	82
ENSMUSG00000024566	745
ENSMUSG00000024570	137
ENSMUSG00000024571	337
ENSMUSG00000024575	20
ENSMUSG00000024576	3489
ENSMUSG00000024578	0
ENSMUSG00000024579	47
ENSMUSG00000024580	632
ENSMUSG00000024581	715
ENSMUSG00000024583	1814
ENSMUSG00000024587	1200
ENSMUSG00000024588	1966
ENSMUSG00000024589	2722
ENSMUSG00000024590	65
ENSMUSG00000024592	232
ENSMUSG00000024593	2
ENSMUSG00000024594	792
ENSMUSG00000024597	1131
ENSMUSG00000024598	6
ENSMUSG00000024600	0
ENSMUSG00000024601	2373
ENSMUSG00000024603	2528
ENSMUSG00000024604	1181
ENSMUSG00000024608	1162
ENSMUSG00000024610	2270
ENSMUSG00000024613	321
ENSMUSG00000024614	2299
ENSMUSG00000024617	38
ENSMUSG00000024619	0
ENSMUSG00000024620	447
ENSMUSG00000024621	705
ENSMUSG00000024622	215
ENSMUSG00000024639	1546
ENSMUSG00000024640	1323
ENSMUSG00000024642	451
ENSMUSG00000024644	3242
ENSMUSG00000024645	152
ENSMUSG00000024646	3491
ENSMUSG00000024647	0
ENSMUSG00000024650	3735
ENSMUSG00000024653	0
ENSMUSG00000024654	157
ENSMUSG00000024658	46
ENSMUSG00000024659	218
ENSMUSG00000024660	67
ENSMUSG00000024661	70920
ENSMUSG00000024663	241
ENSMUSG00000024664	1931
ENSMUSG00000024665	668
ENSMUSG00000024666	142
ENSMUSG00000024667	255
ENSMUSG00000024668	281
ENSMUSG00000024669	8
ENSMUSG00000024670	0
ENSMUSG00000024671	0
ENSMUSG00000024672	18
ENSMUSG00000024673	0
ENSMUSG00000024675	7
ENSMUSG00000024677	23
ENSMUSG00000024678	0
ENSMUSG00000024679	51
ENSMUSG00000024680	6
ENSMUSG00000024681	0
ENSMUSG00000024682	0
ENSMUSG00000024683	194
ENSMUSG00000024687	825
ENSMUSG00000024691	183
ENSMUSG00000024694	15067
ENSMUSG00000024695	2936
ENSMUSG00000024696	16
ENSMUSG00000024697	92
ENSMUSG00000024712	3486
ENSMUSG00000024713	592
ENSMUSG00000024725	1241
ENSMUSG00000024726	423
ENSMUSG00000024727	547
ENSMUSG00000024728	0
ENSMUSG00000024729	0
ENSMUSG00000024730	7
ENSMUSG00000024731	0
ENSMUSG00000024732	60
ENSMUSG00000024734	0
ENSMUSG00000024735	369
ENSMUSG00000024736	60
ENSMUSG00000024737	13
ENSMUSG00000024738	0
ENSMUSG00000024740	2926
ENSMUSG00000024742	0
ENSMUSG00000024743	26
ENSMUSG00000024747	774
ENSMUSG00000024749	7
ENSMUSG00000024750	2053
ENSMUSG00000024754	547
ENSMUSG00000024757	48
ENSMUSG00000024758	10492
ENSMUSG00000024759	4774
ENSMUSG00000024761	32
ENSMUSG00000024764	1123
ENSMUSG00000024766	486
ENSMUSG00000024767	504
ENSMUSG00000024768	0
ENSMUSG00000024769	393
ENSMUSG00000024770	1
ENSMUSG00000024771	0
ENSMUSG00000024772	1561
ENSMUSG00000024773	465
ENSMUSG00000024774	0
ENSMUSG00000024776	32
ENSMUSG00000024777	158
ENSMUSG00000024778	96
ENSMUSG00000024780	1893
ENSMUSG00000024781	4166
ENSMUSG00000024782	3675
ENSMUSG00000024784	0
ENSMUSG00000024785	68
ENSMUSG00000024786	0
ENSMUSG00000024787	454
ENSMUSG00000024789	921
ENSMUSG00000024790	118
ENSMUSG00000024791	86
ENSMUSG00000024792	101
ENSMUSG00000024793	5
ENSMUSG00000024795	754
ENSMUSG00000024797	75
ENSMUSG00000024798	0
ENSMUSG00000024799	27
ENSMUSG00000024800	362
ENSMUSG00000024803	182
ENSMUSG00000024805	214
ENSMUSG00000024806	0
ENSMUSG00000024807	1018
ENSMUSG00000024810	124
ENSMUSG00000024811	4019
ENSMUSG00000024812	1726
ENSMUSG00000024815	0
ENSMUSG00000024816	272
ENSMUSG00000024817	1123
ENSMUSG00000024818	124
ENSMUSG00000024824	89
ENSMUSG00000024826	738
ENSMUSG00000024827	802
ENSMUSG00000024829	304
ENSMUSG00000024830	209
ENSMUSG00000024831	83
ENSMUSG00000024833	122
ENSMUSG00000024835	757
ENSMUSG00000024837	0
ENSMUSG00000024841	193
ENSMUSG00000024842	0
ENSMUSG00000024843	3713
ENSMUSG00000024844	1752
ENSMUSG00000024845	783
ENSMUSG00000024846	15
ENSMUSG00000024847	282
ENSMUSG00000024851	129
ENSMUSG00000024853	824
ENSMUSG00000024854	203
ENSMUSG00000024855	355
ENSMUSG00000024856	1112
ENSMUSG00000024857	0
ENSMUSG00000024858	257
ENSMUSG00000024862	274
ENSMUSG00000024863	0
ENSMUSG00000024866	4178
ENSMUSG00000024867	326
ENSMUSG00000024868	32
ENSMUSG00000024869	212
ENSMUSG00000024870	1068
ENSMUSG00000024871	97
ENSMUSG00000024873	23
ENSMUSG00000024875	109
ENSMUSG00000024878	83
ENSMUSG00000024883	64
ENSMUSG00000024885	70
ENSMUSG00000024887	1201
ENSMUSG00000024889	239
ENSMUSG00000024891	73
ENSMUSG00000024892	664
ENSMUSG00000024893	42
ENSMUSG00000024896	631
ENSMUSG00000024897	17
ENSMUSG00000024899	3226
ENSMUSG00000024900	4236
ENSMUSG00000024901	0
ENSMUSG00000024902	141
ENSMUSG00000024903	0
ENSMUSG00000024905	4
ENSMUSG00000024906	100
ENSMUSG00000024907	0
ENSMUSG00000024908	1805
ENSMUSG00000024909	135
ENSMUSG00000024910	1
ENSMUSG00000024911	307
ENSMUSG00000024912	1
ENSMUSG00000024913	513
ENSMUSG00000024914	198
ENSMUSG00000024921	1058
ENSMUSG00000024922	28
ENSMUSG00000024924	1903
ENSMUSG00000024925	188
ENSMUSG00000024926	167
ENSMUSG00000024927	656
ENSMUSG00000024935	4907
ENSMUSG00000024936	0
ENSMUSG00000024937	161
ENSMUSG00000024939	0
ENSMUSG00000024940	105
ENSMUSG00000024941	269
ENSMUSG00000024942	852
ENSMUSG00000024943	389
ENSMUSG00000024944	194
ENSMUSG00000024947	255
ENSMUSG00000024948	386
ENSMUSG00000024949	1131
ENSMUSG00000024952	182
ENSMUSG00000024953	3919
ENSMUSG00000024955	236
ENSMUSG00000024957	0
ENSMUSG00000024958	91
ENSMUSG00000024959	152
ENSMUSG00000024960	569
ENSMUSG00000024962	294
ENSMUSG00000024963	96
ENSMUSG00000024965	37
ENSMUSG00000024966	684
ENSMUSG00000024968	25
ENSMUSG00000024969	3864
ENSMUSG00000024970	66
ENSMUSG00000024972	11
ENSMUSG00000024973	0
ENSMUSG00000024974	1104
ENSMUSG00000024975	598
ENSMUSG00000024976	3078
ENSMUSG00000024978	896
ENSMUSG00000024979	0
ENSMUSG00000024981	1235
ENSMUSG00000024982	816
ENSMUSG00000024983	402
ENSMUSG00000024985	712
ENSMUSG00000024986	16
ENSMUSG00000024987	0
ENSMUSG00000024989	58
ENSMUSG00000024990	0
ENSMUSG00000024991	12410
ENSMUSG00000024992	1
ENSMUSG00000024993	892
ENSMUSG00000024997	1070
ENSMUSG00000024998	115
ENSMUSG00000024999	302
ENSMUSG00000025001	730
ENSMUSG00000025002	0
ENSMUSG00000025003	0
ENSMUSG00000025004	0
ENSMUSG00000025006	825
ENSMUSG00000025007	26
ENSMUSG00000025008	79
ENSMUSG00000025010	70
ENSMUSG00000025013	0
ENSMUSG00000025014	0
ENSMUSG00000025016	3931
ENSMUSG00000025017	136
ENSMUSG00000025019	1464
ENSMUSG00000025020	0
ENSMUSG00000025024	419
ENSMUSG00000025025	632
ENSMUSG00000025026	1816
ENSMUSG00000025027	1361
ENSMUSG00000025034	862
ENSMUSG00000025035	92
ENSMUSG00000025036	331
ENSMUSG00000025037	272
ENSMUSG00000025038	19
ENSMUSG00000025040	398
ENSMUSG00000025041	767
ENSMUSG00000025043	0
ENSMUSG00000025044	89
ENSMUSG00000025047	200
ENSMUSG00000025049	199
ENSMUSG00000025050	550
ENSMUSG00000025051	0
ENSMUSG00000025056	0
ENSMUSG00000025058	2
ENSMUSG00000025059	4028
ENSMUSG00000025060	2362
ENSMUSG00000025064	44
ENSMUSG00000025066	463
ENSMUSG00000025068	395
ENSMUSG00000025069	0
ENSMUSG00000025075	1697
ENSMUSG00000025076	88
ENSMUSG00000025077	247
ENSMUSG00000025078	782
ENSMUSG00000025081	12
ENSMUSG00000025082	125
ENSMUSG00000025083	308
ENSMUSG00000025085	2509
ENSMUSG00000025086	393
ENSMUSG00000025089	62
ENSMUSG00000025090	0
ENSMUSG00000025091	0
ENSMUSG00000025092	510
ENSMUSG00000025094	276
ENSMUSG00000025102	195
ENSMUSG00000025103	712
ENSMUSG00000025104	159
ENSMUSG00000025105	0
ENSMUSG00000025127	29
ENSMUSG00000025128	1
ENSMUSG00000025129	0
ENSMUSG00000025130	2638
ENSMUSG00000025132	3423
ENSMUSG00000025133	695
ENSMUSG00000025134	59
ENSMUSG00000025135	324
ENSMUSG00000025137	246
ENSMUSG00000025138	309
ENSMUSG00000025139	980
ENSMUSG00000025140	20
ENSMUSG00000025141	0
ENSMUSG00000025142	260
ENSMUSG00000025144	208
ENSMUSG00000025145	155
ENSMUSG00000025147	54
ENSMUSG00000025150	81
ENSMUSG00000025151	1542
ENSMUSG00000025153	1281
ENSMUSG00000025154	13
ENSMUSG00000025155	279
ENSMUSG00000025156	540
ENSMUSG00000025157	62
ENSMUSG00000025158	173
ENSMUSG00000025159	967
ENSMUSG00000025161	7
ENSMUSG00000025162	1134
ENSMUSG00000025163	0
ENSMUSG00000025165	0
ENSMUSG00000025169	88
ENSMUSG00000025170	28
ENSMUSG00000025171	137
ENSMUSG00000025172	0
ENSMUSG00000025173	551
ENSMUSG00000025175	22
ENSMUSG00000025176	572
ENSMUSG00000025178	816
ENSMUSG00000025184	383
ENSMUSG00000025185	50
ENSMUSG00000025188	187
ENSMUSG00000025189	58
ENSMUSG00000025190	1015
ENSMUSG00000025192	208
ENSMUSG00000025193	23
ENSMUSG00000025194	3975
ENSMUSG00000025195	117
ENSMUSG00000025196	132
ENSMUSG00000025197	85
ENSMUSG00000025198	949
ENSMUSG00000025199	3025
ENSMUSG00000025200	131
ENSMUSG00000025201	28
ENSMUSG00000025202	68
ENSMUSG00000025203	520
ENSMUSG00000025204	434
ENSMUSG00000025207	586
ENSMUSG00000025208	372
ENSMUSG00000025209	172
ENSMUSG00000025212	1682
ENSMUSG00000025213	2
ENSMUSG00000025215	13
ENSMUSG00000025216	0
ENSMUSG00000025217	169
ENSMUSG00000025218	63
ENSMUSG00000025219	0
ENSMUSG00000025220	4017
ENSMUSG00000025221	34
ENSMUSG00000025223	352
ENSMUSG00000025224	1751
ENSMUSG00000025225	219
ENSMUSG00000025226	14
ENSMUSG00000025227	201
ENSMUSG00000025228	607
ENSMUSG00000025229	0
ENSMUSG00000025231	364
ENSMUSG00000025232	240
ENSMUSG00000025234	2873
ENSMUSG00000025235	143
ENSMUSG00000025236	225
ENSMUSG00000025237	95
ENSMUSG00000025239	1823
ENSMUSG00000025240	1481
ENSMUSG00000025241	933
ENSMUSG00000025243	2021
ENSMUSG00000025245	805
ENSMUSG00000025246	3232
ENSMUSG00000025255	8
ENSMUSG00000025257	3
ENSMUSG00000025260	299
ENSMUSG00000025261	17562
ENSMUSG00000025262	878
ENSMUSG00000025264	94
ENSMUSG00000025265	91
ENSMUSG00000025266	1011
ENSMUSG00000025268	120
ENSMUSG00000025269	806
ENSMUSG00000025270	229
ENSMUSG00000025271	203
ENSMUSG00000025272	14
ENSMUSG00000025277	128
ENSMUSG00000025278	6473
ENSMUSG00000025279	2
ENSMUSG00000025280	412
ENSMUSG00000025283	4890
ENSMUSG00000025287	1566
ENSMUSG00000025288	0
ENSMUSG00000025289	318
ENSMUSG00000025290	5417
ENSMUSG00000025314	5751
ENSMUSG00000025316	212
ENSMUSG00000025317	18
ENSMUSG00000025318	4
ENSMUSG00000025321	10704
ENSMUSG00000025323	226
ENSMUSG00000025324	39
ENSMUSG00000025326	2639
ENSMUSG00000025328	7
ENSMUSG00000025329	2
ENSMUSG00000025330	2
ENSMUSG00000025332	498
ENSMUSG00000025333	0
ENSMUSG00000025337	615
ENSMUSG00000025340	75
ENSMUSG00000025347	820
ENSMUSG00000025348	40
ENSMUSG00000025350	31
ENSMUSG00000025351	6567
ENSMUSG00000025352	125
ENSMUSG00000025353	268
ENSMUSG00000025354	216
ENSMUSG00000025355	13
ENSMUSG00000025357	105
ENSMUSG00000025358	95
ENSMUSG00000025359	1
ENSMUSG00000025362	444
ENSMUSG00000025364	1139
ENSMUSG00000025366	194
ENSMUSG00000025369	1502
ENSMUSG00000025370	0
ENSMUSG00000025371	188
ENSMUSG00000025372	383
ENSMUSG00000025373	411
ENSMUSG00000025374	369
ENSMUSG00000025375	4
ENSMUSG00000025377	257
ENSMUSG00000025380	15
ENSMUSG00000025381	470
ENSMUSG00000025383	0
ENSMUSG00000025384	112
ENSMUSG00000025386	47
ENSMUSG00000025389	0
ENSMUSG00000025393	19068
ENSMUSG00000025395	227
ENSMUSG00000025396	0
ENSMUSG00000025400	2
ENSMUSG00000025401	0
ENSMUSG00000025402	94
ENSMUSG00000025403	428
ENSMUSG00000025404	1255
ENSMUSG00000025405	0
ENSMUSG00000025407	3
ENSMUSG00000025408	66
ENSMUSG00000025409	563
ENSMUSG00000025410	717
ENSMUSG00000025413	403
ENSMUSG00000025417	1353
ENSMUSG00000025418	112
ENSMUSG00000025420	11
ENSMUSG00000025421	373
ENSMUSG00000025422	9
ENSMUSG00000025423	1099
ENSMUSG00000025425	1
ENSMUSG00000025427	28
ENSMUSG00000025428	12658
ENSMUSG00000025429	11
ENSMUSG00000025431	13
ENSMUSG00000025432	0
ENSMUSG00000025433	0
ENSMUSG00000025436	15
ENSMUSG00000025437	1570
ENSMUSG00000025439	619
ENSMUSG00000025450	33
ENSMUSG00000025451	1245
ENSMUSG00000025453	1464
ENSMUSG00000025461	0
ENSMUSG00000025464	80
ENSMUSG00000025465	1147
ENSMUSG00000025466	361
ENSMUSG00000025467	3
ENSMUSG00000025468	2
ENSMUSG00000025469	0
ENSMUSG00000025470	156
ENSMUSG00000025473	69
ENSMUSG00000025474	203
ENSMUSG00000025475	284
ENSMUSG00000025477	284
ENSMUSG00000025478	1
ENSMUSG00000025479	1346
ENSMUSG00000025480	0
ENSMUSG00000025481	45
ENSMUSG00000025482	0
ENSMUSG00000025484	115
ENSMUSG00000025485	371
ENSMUSG00000025486	107
ENSMUSG00000025487	502
ENSMUSG00000025488	0
ENSMUSG00000025489	32
ENSMUSG00000025491	7
ENSMUSG00000025492	282
ENSMUSG00000025494	317
ENSMUSG00000025495	573
ENSMUSG00000025496	0
ENSMUSG00000025497	4691
ENSMUSG00000025498	37
ENSMUSG00000025499	155
ENSMUSG00000025500	3
ENSMUSG00000025503	1274
ENSMUSG00000025504	695
ENSMUSG00000025505	116
ENSMUSG00000025507	92
ENSMUSG00000025508	4260
ENSMUSG00000025509	751
ENSMUSG00000025510	1729
ENSMUSG00000025511	220
ENSMUSG00000025512	285
ENSMUSG00000025515	0
ENSMUSG00000025519	0
ENSMUSG00000025521	104
ENSMUSG00000025525	180
ENSMUSG00000025527	7
ENSMUSG00000025528	0
ENSMUSG00000025529	7
ENSMUSG00000025531	1067
ENSMUSG00000025532	168
ENSMUSG00000025533	571
ENSMUSG00000025534	372
ENSMUSG00000025535	2
ENSMUSG00000025537	0
ENSMUSG00000025538	255
ENSMUSG00000025544	6866
ENSMUSG00000025545	773
ENSMUSG00000025551	1
ENSMUSG00000025555	1038
ENSMUSG00000025557	53
ENSMUSG00000025558	2759
ENSMUSG00000025571	739
ENSMUSG00000025572	94
ENSMUSG00000025573	4
ENSMUSG00000025574	510
ENSMUSG00000025575	474
ENSMUSG00000025576	2
ENSMUSG00000025577	43
ENSMUSG00000025578	5
ENSMUSG00000025579	597
ENSMUSG00000025580	309
ENSMUSG00000025582	3
ENSMUSG00000025583	774
ENSMUSG00000025584	758
ENSMUSG00000025586	341
ENSMUSG00000025588	34
ENSMUSG00000025591	112
ENSMUSG00000025592	12
ENSMUSG00000025597	8
ENSMUSG00000025602	140
ENSMUSG00000025607	634
ENSMUSG00000025608	936
ENSMUSG00000025609	2537
ENSMUSG00000025610	2605
ENSMUSG00000025612	1133
ENSMUSG00000025613	1120
ENSMUSG00000025616	611
ENSMUSG00000025626	652
ENSMUSG00000025630	3050
ENSMUSG00000025644	1
ENSMUSG00000025645	78
ENSMUSG00000025646	78
ENSMUSG00000025647	1849
ENSMUSG00000025648	21
ENSMUSG00000025650	12
ENSMUSG00000025651	3446
ENSMUSG00000025652	21
ENSMUSG00000025656	7
ENSMUSG00000025658	71
ENSMUSG00000025665	377
ENSMUSG00000025666	224
ENSMUSG00000025701	9
ENSMUSG00000025702	1741
ENSMUSG00000025716	0
ENSMUSG00000025722	200
ENSMUSG00000025723	13
ENSMUSG00000025724	863
ENSMUSG00000025726	110
ENSMUSG00000025727	134
ENSMUSG00000025728	2233
ENSMUSG00000025730	157
ENSMUSG00000025731	456
ENSMUSG00000025732	85
ENSMUSG00000025733	378
ENSMUSG00000025735	0
ENSMUSG00000025736	104
ENSMUSG00000025737	168
ENSMUSG00000025738	67
ENSMUSG00000025739	0
ENSMUSG00000025742	897
ENSMUSG00000025743	206
ENSMUSG00000025745	1521
ENSMUSG00000025746	1
ENSMUSG00000025747	629
ENSMUSG00000025754	0
ENSMUSG00000025757	1653
ENSMUSG00000025758	350
ENSMUSG00000025759	393
ENSMUSG00000025762	196
ENSMUSG00000025764	854
ENSMUSG00000025766	277
ENSMUSG00000025774	0
ENSMUSG00000025776	1
ENSMUSG00000025777	0
ENSMUSG00000025779	161
ENSMUSG00000025780	194
