ensemblid	counts
ENSMUSG00000001134	165
ENSMUSG00000001138	151
ENSMUSG00000001143	191
ENSMUSG00000001150	172
ENSMUSG00000001151	370
ENSMUSG00000001155	44
ENSMUSG00000001156	73
ENSMUSG00000001157	213
ENSMUSG00000001158	219
ENSMUSG00000001166	138
ENSMUSG00000001168	0
ENSMUSG00000001173	640
ENSMUSG00000001175	5604
ENSMUSG00000001211	1847
ENSMUSG00000001225	10
ENSMUSG00000001227	2
ENSMUSG00000001228	236
ENSMUSG00000001229	254
ENSMUSG00000001240	84
ENSMUSG00000001247	209
ENSMUSG00000001248	194
ENSMUSG00000001249	460
ENSMUSG00000001260	23
ENSMUSG00000001270	35
ENSMUSG00000001280	1627
ENSMUSG00000001281	13
ENSMUSG00000001285	79
ENSMUSG00000001288	73
ENSMUSG00000001289	352
ENSMUSG00000001300	134
ENSMUSG00000001305	31
ENSMUSG00000001313	58
ENSMUSG00000001323	422
ENSMUSG00000001333	4
ENSMUSG00000001334	3
ENSMUSG00000001348	781
ENSMUSG00000001349	1
ENSMUSG00000001366	194
ENSMUSG00000001376	1114
ENSMUSG00000001379	127
ENSMUSG00000001380	232
ENSMUSG00000001383	298
ENSMUSG00000001403	153
ENSMUSG00000001415	352
ENSMUSG00000001416	502
ENSMUSG00000001417	55
ENSMUSG00000001418	1426
ENSMUSG00000001419	768
ENSMUSG00000001420	1
ENSMUSG00000001424	430
ENSMUSG00000001435	2099
ENSMUSG00000001436	371
ENSMUSG00000001440	1768
ENSMUSG00000001441	840
ENSMUSG00000001444	0
ENSMUSG00000001445	371
ENSMUSG00000001467	76
ENSMUSG00000001472	1083
ENSMUSG00000001473	161
ENSMUSG00000001482	639
ENSMUSG00000001493	2
ENSMUSG00000001494	0
ENSMUSG00000001496	8
ENSMUSG00000001497	37
ENSMUSG00000001504	1
ENSMUSG00000001506	961
ENSMUSG00000001507	608
ENSMUSG00000001508	0
ENSMUSG00000001510	0
ENSMUSG00000001517	174
ENSMUSG00000001518	55
ENSMUSG00000001520	106
ENSMUSG00000001521	717
ENSMUSG00000001524	69
ENSMUSG00000001525	1464
ENSMUSG00000001542	774
ENSMUSG00000001552	1076
ENSMUSG00000001555	12
ENSMUSG00000001558	0
ENSMUSG00000001566	0
ENSMUSG00000001569	166
ENSMUSG00000001576	1559
ENSMUSG00000001583	57
ENSMUSG00000001588	0
ENSMUSG00000001604	33
ENSMUSG00000001622	2
ENSMUSG00000001627	233
ENSMUSG00000001630	157
ENSMUSG00000001632	121
ENSMUSG00000001642	623
ENSMUSG00000001655	0
ENSMUSG00000001656	0
ENSMUSG00000001657	26
ENSMUSG00000001661	88
ENSMUSG00000001663	236
ENSMUSG00000001665	222
ENSMUSG00000001666	96
ENSMUSG00000001670	3
ENSMUSG00000001672	64
ENSMUSG00000001674	224
ENSMUSG00000001687	713
ENSMUSG00000001700	277
ENSMUSG00000001707	55
ENSMUSG00000001729	422
ENSMUSG00000001739	17
ENSMUSG00000001741	25
ENSMUSG00000001750	268
ENSMUSG00000001751	213
ENSMUSG00000001755	484
ENSMUSG00000001761	638
ENSMUSG00000001763	217
ENSMUSG00000001767	150
ENSMUSG00000001768	414
ENSMUSG00000001773	870
ENSMUSG00000001774	595
ENSMUSG00000001783	373
ENSMUSG00000001785	196
ENSMUSG00000001786	288
ENSMUSG00000001794	3107
ENSMUSG00000001802	59
ENSMUSG00000001804	0
ENSMUSG00000001815	0
ENSMUSG00000001819	0
ENSMUSG00000001823	0
ENSMUSG00000001827	1118
ENSMUSG00000001829	470
ENSMUSG00000001833	660
ENSMUSG00000001844	126
ENSMUSG00000001847	3702
ENSMUSG00000001855	1616
ENSMUSG00000001864	2057
ENSMUSG00000001865	0
ENSMUSG00000001870	152
ENSMUSG00000001891	1335
ENSMUSG00000001901	25
ENSMUSG00000001909	143
ENSMUSG00000001910	939
ENSMUSG00000001911	359
ENSMUSG00000001918	181
ENSMUSG00000001924	3860
ENSMUSG00000001930	66
ENSMUSG00000001942	1494
ENSMUSG00000001943	15
ENSMUSG00000001946	11
ENSMUSG00000001948	17
ENSMUSG00000001962	115
ENSMUSG00000001964	241
ENSMUSG00000001983	50
ENSMUSG00000001985	22
ENSMUSG00000001986	493
ENSMUSG00000001988	0
ENSMUSG00000001995	112
ENSMUSG00000001998	540
ENSMUSG00000001999	500
ENSMUSG00000002006	34
ENSMUSG00000002007	3
ENSMUSG00000002010	1235
ENSMUSG00000002012	2
ENSMUSG00000002014	149
ENSMUSG00000002015	282
ENSMUSG00000002017	429
ENSMUSG00000002020	53
ENSMUSG00000002028	3568
ENSMUSG00000002031	330
ENSMUSG00000002032	235
ENSMUSG00000002033	0
ENSMUSG00000002043	90
ENSMUSG00000002052	580
ENSMUSG00000002055	87
ENSMUSG00000002057	1
ENSMUSG00000002058	7
ENSMUSG00000002059	232
ENSMUSG00000002064	187
ENSMUSG00000002068	7
ENSMUSG00000002076	34
ENSMUSG00000002083	8
ENSMUSG00000002100	3
ENSMUSG00000002102	264
ENSMUSG00000002103	398
ENSMUSG00000002104	3
ENSMUSG00000002105	1081
ENSMUSG00000002107	132
ENSMUSG00000002108	503
ENSMUSG00000002109	43
ENSMUSG00000002111	41
ENSMUSG00000002129	332
ENSMUSG00000002147	811
ENSMUSG00000002190	0
ENSMUSG00000002204	1205
ENSMUSG00000002205	150
ENSMUSG00000002210	170
ENSMUSG00000002221	998
ENSMUSG00000002222	616
ENSMUSG00000002227	205
ENSMUSG00000002228	59
ENSMUSG00000002233	301
ENSMUSG00000002240	0
ENSMUSG00000002249	85
ENSMUSG00000002250	169
ENSMUSG00000002257	36
ENSMUSG00000002265	156
ENSMUSG00000002266	1
ENSMUSG00000002274	1
ENSMUSG00000002279	523
ENSMUSG00000002280	129
ENSMUSG00000002289	881
ENSMUSG00000002290	7
ENSMUSG00000002297	139
ENSMUSG00000002307	95
ENSMUSG00000002308	50
ENSMUSG00000002319	573
ENSMUSG00000002320	171
ENSMUSG00000002324	1
ENSMUSG00000002325	395
ENSMUSG00000002326	79
ENSMUSG00000002329	134
ENSMUSG00000002332	439
ENSMUSG00000002341	5
ENSMUSG00000002342	170
ENSMUSG00000002343	55
ENSMUSG00000002345	298
ENSMUSG00000002346	1318
ENSMUSG00000002365	542
ENSMUSG00000002372	58
ENSMUSG00000002379	310
ENSMUSG00000002384	11
ENSMUSG00000002393	54
ENSMUSG00000002395	75
ENSMUSG00000002396	120
ENSMUSG00000002409	104
ENSMUSG00000002413	1681
ENSMUSG00000002416	67
ENSMUSG00000002428	424
ENSMUSG00000002455	114
ENSMUSG00000002458	69
ENSMUSG00000002459	6
ENSMUSG00000002475	207
ENSMUSG00000002477	78
ENSMUSG00000002486	41
ENSMUSG00000002489	45
ENSMUSG00000002496	984
ENSMUSG00000002500	2
ENSMUSG00000002504	100
ENSMUSG00000002524	175
ENSMUSG00000002546	209
ENSMUSG00000002550	88
ENSMUSG00000002565	2085
ENSMUSG00000002578	78
ENSMUSG00000002580	174
ENSMUSG00000002588	0
ENSMUSG00000002602	253
ENSMUSG00000002603	41
ENSMUSG00000002608	325
ENSMUSG00000002617	72
ENSMUSG00000002625	217
ENSMUSG00000002633	5
ENSMUSG00000002635	10
ENSMUSG00000002658	160
ENSMUSG00000002660	120
ENSMUSG00000002661	34
ENSMUSG00000002664	1
ENSMUSG00000002668	16
ENSMUSG00000002679	124
ENSMUSG00000002688	45
ENSMUSG00000002699	98
ENSMUSG00000002718	666
ENSMUSG00000002728	353
ENSMUSG00000002731	222
ENSMUSG00000002732	2
ENSMUSG00000002733	312
ENSMUSG00000002741	234
ENSMUSG00000002748	672
ENSMUSG00000002763	140
ENSMUSG00000002767	85
ENSMUSG00000002768	170
ENSMUSG00000002769	10
ENSMUSG00000002771	1
ENSMUSG00000002778	1125
ENSMUSG00000002781	55
ENSMUSG00000002791	5
ENSMUSG00000002797	59
ENSMUSG00000002799	1
ENSMUSG00000002803	213
ENSMUSG00000002804	105
ENSMUSG00000002808	49
ENSMUSG00000002812	498
ENSMUSG00000002814	37
ENSMUSG00000002820	18
ENSMUSG00000002825	22
ENSMUSG00000002831	49
ENSMUSG00000002833	28
ENSMUSG00000002835	25
ENSMUSG00000002844	21
ENSMUSG00000002845	153
ENSMUSG00000002846	51
ENSMUSG00000002847	4
ENSMUSG00000002870	353
ENSMUSG00000002871	138
ENSMUSG00000002881	759
ENSMUSG00000002885	288
ENSMUSG00000002897	589
ENSMUSG00000002900	1888
ENSMUSG00000002908	5
ENSMUSG00000002910	12
ENSMUSG00000002930	3
ENSMUSG00000002944	4619
ENSMUSG00000002948	133
ENSMUSG00000002949	203
ENSMUSG00000002957	1513
ENSMUSG00000002963	28
ENSMUSG00000002968	220
ENSMUSG00000002980	1070
ENSMUSG00000002981	1014
ENSMUSG00000002983	108
ENSMUSG00000002984	134
ENSMUSG00000002985	192
ENSMUSG00000002992	52
ENSMUSG00000002996	1010
ENSMUSG00000002997	29
ENSMUSG00000003031	1256
ENSMUSG00000003032	143
ENSMUSG00000003033	270
ENSMUSG00000003037	322
ENSMUSG00000003038	142
ENSMUSG00000003039	312
ENSMUSG00000003051	90
ENSMUSG00000003053	14
ENSMUSG00000003062	112
ENSMUSG00000003068	249
ENSMUSG00000003070	0
ENSMUSG00000003072	1015
ENSMUSG00000003099	293
ENSMUSG00000003119	971
ENSMUSG00000003123	138
ENSMUSG00000003131	646
ENSMUSG00000003134	56
ENSMUSG00000003135	299
ENSMUSG00000003153	16
ENSMUSG00000003154	196
ENSMUSG00000003161	445
ENSMUSG00000003166	124
ENSMUSG00000003178	1074
ENSMUSG00000003184	522
ENSMUSG00000003190	14
ENSMUSG00000003198	12
ENSMUSG00000003199	82
ENSMUSG00000003200	99
ENSMUSG00000003206	1
ENSMUSG00000003208	20
ENSMUSG00000003226	3385
ENSMUSG00000003227	1
ENSMUSG00000003228	85
ENSMUSG00000003233	330
ENSMUSG00000003234	126
ENSMUSG00000003235	195
ENSMUSG00000003269	124
ENSMUSG00000003271	3
ENSMUSG00000003273	10
ENSMUSG00000003279	4
ENSMUSG00000003282	20
ENSMUSG00000003283	19
ENSMUSG00000003299	264
ENSMUSG00000003308	129
ENSMUSG00000003309	19
ENSMUSG00000003316	2380
ENSMUSG00000003341	0
ENSMUSG00000003344	153
ENSMUSG00000003345	194
ENSMUSG00000003346	81
ENSMUSG00000003348	8
ENSMUSG00000003352	27
ENSMUSG00000003354	0
ENSMUSG00000003355	59
ENSMUSG00000003360	123
ENSMUSG00000003363	477
ENSMUSG00000003378	62
ENSMUSG00000003379	27
ENSMUSG00000003380	156
ENSMUSG00000003382	194
ENSMUSG00000003402	357
ENSMUSG00000003410	9
ENSMUSG00000003411	17
ENSMUSG00000003418	1678
ENSMUSG00000003420	305
ENSMUSG00000003421	243
ENSMUSG00000003423	128
ENSMUSG00000003429	1222
ENSMUSG00000003435	1322
ENSMUSG00000003436	2
ENSMUSG00000003437	181
ENSMUSG00000003438	136
ENSMUSG00000003444	62
ENSMUSG00000003452	413
ENSMUSG00000003458	617
ENSMUSG00000003464	323
ENSMUSG00000003469	2
ENSMUSG00000003476	0
ENSMUSG00000003477	139
ENSMUSG00000003484	1
ENSMUSG00000003500	22
ENSMUSG00000003505	0
ENSMUSG00000003518	1335
ENSMUSG00000003526	384
ENSMUSG00000003527	49
ENSMUSG00000003528	866
ENSMUSG00000003531	167
ENSMUSG00000003534	622
ENSMUSG00000003541	393
ENSMUSG00000003545	0
ENSMUSG00000003546	35
ENSMUSG00000003549	87
ENSMUSG00000003555	0
ENSMUSG00000003559	291
ENSMUSG00000003573	28
ENSMUSG00000003575	152
ENSMUSG00000003581	102
ENSMUSG00000003585	22
ENSMUSG00000003604	50
ENSMUSG00000003617	7314
ENSMUSG00000003623	2694
ENSMUSG00000003644	319
ENSMUSG00000003657	0
ENSMUSG00000003660	929
ENSMUSG00000003662	97
ENSMUSG00000003665	3
ENSMUSG00000003680	38
ENSMUSG00000003721	381
ENSMUSG00000003731	799
ENSMUSG00000003746	1307
ENSMUSG00000003752	82
ENSMUSG00000003762	66
ENSMUSG00000003778	558
ENSMUSG00000003779	104
ENSMUSG00000003808	152
ENSMUSG00000003809	493
ENSMUSG00000003810	964
ENSMUSG00000003812	93
ENSMUSG00000003813	383
ENSMUSG00000003814	4215
ENSMUSG00000003824	43
ENSMUSG00000003847	6236
ENSMUSG00000003848	125
ENSMUSG00000003849	158
ENSMUSG00000003863	0
ENSMUSG00000003865	193
ENSMUSG00000003868	213
ENSMUSG00000003872	0
ENSMUSG00000003873	234
ENSMUSG00000003882	2
ENSMUSG00000003923	132
ENSMUSG00000003929	193
ENSMUSG00000003934	0
ENSMUSG00000003948	105
ENSMUSG00000003949	367
ENSMUSG00000003955	141
ENSMUSG00000003970	752
ENSMUSG00000003974	0
ENSMUSG00000003992	544
ENSMUSG00000004018	56
ENSMUSG00000004031	0
ENSMUSG00000004032	760
ENSMUSG00000004035	91
ENSMUSG00000004038	1
ENSMUSG00000004040	2267
ENSMUSG00000004043	99
ENSMUSG00000004044	79
ENSMUSG00000004054	349
ENSMUSG00000004056	913
ENSMUSG00000004069	255
ENSMUSG00000004070	76
ENSMUSG00000004071	310
ENSMUSG00000004085	389
ENSMUSG00000004096	127
ENSMUSG00000004098	9
ENSMUSG00000004099	308
ENSMUSG00000004100	171
ENSMUSG00000004105	119
ENSMUSG00000004110	1
ENSMUSG00000004113	3
ENSMUSG00000004127	121
ENSMUSG00000004151	747
ENSMUSG00000004187	27
ENSMUSG00000004207	6273
ENSMUSG00000004221	261
ENSMUSG00000004231	751
ENSMUSG00000004233	313
ENSMUSG00000004263	1040
ENSMUSG00000004264	303
ENSMUSG00000004266	64
ENSMUSG00000004267	16
ENSMUSG00000004268	88
ENSMUSG00000004270	1252
ENSMUSG00000004285	560
ENSMUSG00000004296	0
ENSMUSG00000004317	4501
ENSMUSG00000004319	1026
ENSMUSG00000004328	30
ENSMUSG00000004341	218
ENSMUSG00000004344	3
ENSMUSG00000004347	129
ENSMUSG00000004356	616
ENSMUSG00000004359	87
ENSMUSG00000004360	6
ENSMUSG00000004364	1660
ENSMUSG00000004366	0
ENSMUSG00000004371	9
ENSMUSG00000004383	405
ENSMUSG00000004393	72
ENSMUSG00000004394	443
ENSMUSG00000004415	76
ENSMUSG00000004446	355
ENSMUSG00000004451	813
ENSMUSG00000004455	822
ENSMUSG00000004460	837
ENSMUSG00000004462	166
ENSMUSG00000004473	1
ENSMUSG00000004500	69
ENSMUSG00000004508	431
ENSMUSG00000004530	1213
ENSMUSG00000004535	2566
ENSMUSG00000004540	0
ENSMUSG00000004542	0
ENSMUSG00000004552	12
ENSMUSG00000004558	79
ENSMUSG00000004561	58
ENSMUSG00000004562	130
ENSMUSG00000004565	373
ENSMUSG00000004567	276
ENSMUSG00000004568	227
ENSMUSG00000004591	1659
ENSMUSG00000004609	2
ENSMUSG00000004610	548
ENSMUSG00000004612	0
ENSMUSG00000004613	0
ENSMUSG00000004626	449
ENSMUSG00000004630	8
ENSMUSG00000004631	52
ENSMUSG00000004633	176
ENSMUSG00000004637	421
ENSMUSG00000004642	285
ENSMUSG00000004651	61
ENSMUSG00000004654	0
ENSMUSG00000004655	1003
ENSMUSG00000004661	32
ENSMUSG00000004665	82
ENSMUSG00000004667	333
ENSMUSG00000004668	569
ENSMUSG00000004677	763
ENSMUSG00000004698	3
ENSMUSG00000004707	14
ENSMUSG00000004709	1
ENSMUSG00000004730	11
ENSMUSG00000004748	20
ENSMUSG00000004768	132
ENSMUSG00000004771	556
ENSMUSG00000004788	145
ENSMUSG00000004789	1478
ENSMUSG00000004791	0
ENSMUSG00000004798	560
ENSMUSG00000004814	0
ENSMUSG00000004815	340
ENSMUSG00000004821	0
ENSMUSG00000004837	23
ENSMUSG00000004842	18
ENSMUSG00000004843	420
ENSMUSG00000004846	677
ENSMUSG00000004849	268
ENSMUSG00000004864	20
ENSMUSG00000004865	2101
ENSMUSG00000004872	4
ENSMUSG00000004880	499
ENSMUSG00000004885	0
ENSMUSG00000004891	131
ENSMUSG00000004892	0
ENSMUSG00000004894	0
ENSMUSG00000004895	232
ENSMUSG00000004896	104
ENSMUSG00000004897	1520
ENSMUSG00000004902	4
ENSMUSG00000004929	91
ENSMUSG00000004931	85
ENSMUSG00000004933	8
ENSMUSG00000004934	209
ENSMUSG00000004936	234
ENSMUSG00000004937	357
ENSMUSG00000004939	16
ENSMUSG00000004945	34
ENSMUSG00000004947	74
ENSMUSG00000004948	0
ENSMUSG00000004951	373
ENSMUSG00000004952	8
ENSMUSG00000004961	0
ENSMUSG00000004980	3126
ENSMUSG00000004988	216
ENSMUSG00000004994	55
ENSMUSG00000004996	138
ENSMUSG00000005034	1103
ENSMUSG00000005043	68
ENSMUSG00000005045	0
ENSMUSG00000005054	2190
ENSMUSG00000005057	14
ENSMUSG00000005069	145
ENSMUSG00000005078	163
ENSMUSG00000005087	507
ENSMUSG00000005089	806
ENSMUSG00000005102	241
ENSMUSG00000005103	615
ENSMUSG00000005107	38
ENSMUSG00000005124	43
ENSMUSG00000005125	9522
ENSMUSG00000005131	56
ENSMUSG00000005142	616
ENSMUSG00000005148	37
ENSMUSG00000005150	56
ENSMUSG00000005161	313
ENSMUSG00000005198	911
ENSMUSG00000005202	0
ENSMUSG00000005204	272
ENSMUSG00000005220	1
ENSMUSG00000005225	507
ENSMUSG00000005232	0
ENSMUSG00000005233	114
ENSMUSG00000005237	12
ENSMUSG00000005251	153
ENSMUSG00000005262	258
ENSMUSG00000005267	107
ENSMUSG00000005268	280
ENSMUSG00000005299	949
ENSMUSG00000005312	746
ENSMUSG00000005320	170
ENSMUSG00000005338	0
ENSMUSG00000005339	0
ENSMUSG00000005354	514
ENSMUSG00000005355	0
ENSMUSG00000005357	0
ENSMUSG00000005360	45
ENSMUSG00000005362	271
ENSMUSG00000005364	227
ENSMUSG00000005370	179
ENSMUSG00000005371	541
ENSMUSG00000005373	2682
ENSMUSG00000005374	169
ENSMUSG00000005378	120
ENSMUSG00000005397	616
ENSMUSG00000005410	232
ENSMUSG00000005413	423
ENSMUSG00000005417	1020
ENSMUSG00000005442	1546
ENSMUSG00000005447	34
ENSMUSG00000005465	1
ENSMUSG00000005469	1190
ENSMUSG00000005470	33
ENSMUSG00000005474	0
ENSMUSG00000005481	126
ENSMUSG00000005483	269
ENSMUSG00000005493	36
ENSMUSG00000005501	637
ENSMUSG00000005503	0
ENSMUSG00000005505	102
ENSMUSG00000005506	2031
ENSMUSG00000005510	303
ENSMUSG00000005514	643
ENSMUSG00000005533	1634
ENSMUSG00000005534	1555
ENSMUSG00000005540	13
ENSMUSG00000005547	32
ENSMUSG00000005553	0
ENSMUSG00000005566	1003
ENSMUSG00000005575	148
ENSMUSG00000005580	226
ENSMUSG00000005583	43
ENSMUSG00000005609	230
ENSMUSG00000005610	12503
ENSMUSG00000005611	13
ENSMUSG00000005615	854
ENSMUSG00000005621	771
ENSMUSG00000005625	265
ENSMUSG00000005628	0
ENSMUSG00000005640	123
ENSMUSG00000005649	2
ENSMUSG00000005656	638
ENSMUSG00000005667	37
ENSMUSG00000005672	79
ENSMUSG00000005674	1
ENSMUSG00000005677	0
ENSMUSG00000005681	0
ENSMUSG00000005682	179
ENSMUSG00000005683	2819
ENSMUSG00000005686	916
ENSMUSG00000005687	150
ENSMUSG00000005696	3
ENSMUSG00000005698	498
ENSMUSG00000005699	3
ENSMUSG00000005705	6
ENSMUSG00000005716	19
ENSMUSG00000005718	16
ENSMUSG00000005732	272
ENSMUSG00000005763	21
ENSMUSG00000005774	397
ENSMUSG00000005779	368
ENSMUSG00000005800	0
ENSMUSG00000005802	1033
ENSMUSG00000005803	113
ENSMUSG00000005804	561
ENSMUSG00000005813	546
ENSMUSG00000005823	131
ENSMUSG00000005824	0
ENSMUSG00000005836	5
ENSMUSG00000005846	527
ENSMUSG00000005864	0
ENSMUSG00000005871	2892
ENSMUSG00000005873	314
ENSMUSG00000005881	545
ENSMUSG00000005882	123
ENSMUSG00000005883	0
ENSMUSG00000005886	2272
ENSMUSG00000005891	0
ENSMUSG00000005892	0
ENSMUSG00000005893	547
ENSMUSG00000005897	131
ENSMUSG00000005899	389
ENSMUSG00000005907	259
ENSMUSG00000005917	121
ENSMUSG00000005936	235
ENSMUSG00000005947	3
ENSMUSG00000005949	294
ENSMUSG00000005950	45
ENSMUSG00000005951	62
ENSMUSG00000005952	0
ENSMUSG00000005958	23
ENSMUSG00000005968	1039
ENSMUSG00000005973	627
ENSMUSG00000005980	286
ENSMUSG00000005981	1118
ENSMUSG00000005982	165
ENSMUSG00000005983	63
ENSMUSG00000005986	15
ENSMUSG00000005994	0
ENSMUSG00000006005	4120
ENSMUSG00000006007	0
ENSMUSG00000006010	267
ENSMUSG00000006014	12
ENSMUSG00000006019	36
ENSMUSG00000006021	13
ENSMUSG00000006024	515
ENSMUSG00000006050	375
ENSMUSG00000006056	0
ENSMUSG00000006057	1320
ENSMUSG00000006058	238
ENSMUSG00000006095	148
ENSMUSG00000006127	157
ENSMUSG00000006134	233
ENSMUSG00000006143	0
ENSMUSG00000006154	22
ENSMUSG00000006169	1329
ENSMUSG00000006179	0
ENSMUSG00000006191	267
ENSMUSG00000006200	0
ENSMUSG00000006204	0
ENSMUSG00000006205	421
ENSMUSG00000006215	59
ENSMUSG00000006216	101
ENSMUSG00000006218	22
ENSMUSG00000006219	531
ENSMUSG00000006221	13
ENSMUSG00000006235	14
ENSMUSG00000006241	10
ENSMUSG00000006262	1527
ENSMUSG00000006269	47
ENSMUSG00000006270	2
ENSMUSG00000006273	2627
ENSMUSG00000006276	227
ENSMUSG00000006281	547
ENSMUSG00000006288	210
ENSMUSG00000006289	92
ENSMUSG00000006299	277
ENSMUSG00000006301	279
ENSMUSG00000006304	1358
ENSMUSG00000006307	471
ENSMUSG00000006310	55
ENSMUSG00000006311	0
ENSMUSG00000006313	1
ENSMUSG00000006315	187
ENSMUSG00000006333	1640
ENSMUSG00000006335	42
ENSMUSG00000006342	280
ENSMUSG00000006344	33
ENSMUSG00000006345	1751
