ensemblid	counts
ENSMUSG00000000881	62
ENSMUSG00000000884	3
ENSMUSG00000000889	0
ENSMUSG00000000901	3
ENSMUSG00000000902	115
ENSMUSG00000000903	0
ENSMUSG00000000915	82
ENSMUSG00000000916	23
ENSMUSG00000000934	62
ENSMUSG00000000938	121
ENSMUSG00000000942	9
ENSMUSG00000000948	118
ENSMUSG00000000957	16
ENSMUSG00000000958	791
ENSMUSG00000000959	369
ENSMUSG00000000976	218
ENSMUSG00000000982	0
ENSMUSG00000000983	0
ENSMUSG00000001014	0
ENSMUSG00000001016	53
ENSMUSG00000001017	216
ENSMUSG00000001018	430
ENSMUSG00000001020	5
ENSMUSG00000001021	0
ENSMUSG00000001023	0
ENSMUSG00000001025	37
ENSMUSG00000001027	2
ENSMUSG00000001029	11
ENSMUSG00000001034	19
ENSMUSG00000001036	167
ENSMUSG00000001039	17
ENSMUSG00000001052	415
ENSMUSG00000001053	7
ENSMUSG00000001054	139
ENSMUSG00000001056	164
ENSMUSG00000001062	151
ENSMUSG00000001065	31
ENSMUSG00000001076	0
ENSMUSG00000001082	28
ENSMUSG00000001089	395
ENSMUSG00000001095	148
ENSMUSG00000001098	30
ENSMUSG00000001100	484
ENSMUSG00000001103	0
ENSMUSG00000001105	248
ENSMUSG00000001119	48
ENSMUSG00000001120	88
ENSMUSG00000001123	89
ENSMUSG00000001127	549
ENSMUSG00000001128	5
ENSMUSG00000001131	1
ENSMUSG00000001134	40
ENSMUSG00000001138	175
ENSMUSG00000001143	264
ENSMUSG00000001150	128
ENSMUSG00000001151	133
ENSMUSG00000001155	196
ENSMUSG00000001156	60
ENSMUSG00000001157	147
ENSMUSG00000001158	78
ENSMUSG00000001166	4
ENSMUSG00000001168	0
ENSMUSG00000001173	308
ENSMUSG00000001175	1687
ENSMUSG00000001211	1831
ENSMUSG00000001225	20
ENSMUSG00000001227	5
ENSMUSG00000001228	5
ENSMUSG00000001229	138
ENSMUSG00000001240	52
ENSMUSG00000001247	46
ENSMUSG00000001248	36
ENSMUSG00000001249	1031
ENSMUSG00000001260	0
ENSMUSG00000001270	86
ENSMUSG00000001280	995
ENSMUSG00000001281	2
ENSMUSG00000001285	44
ENSMUSG00000001288	25
ENSMUSG00000001289	205
ENSMUSG00000001300	124
ENSMUSG00000001305	15
ENSMUSG00000001313	6
ENSMUSG00000001323	689
ENSMUSG00000001333	5
ENSMUSG00000001334	5
ENSMUSG00000001348	91
ENSMUSG00000001349	6
ENSMUSG00000001366	390
ENSMUSG00000001376	531
ENSMUSG00000001379	47
ENSMUSG00000001380	125
ENSMUSG00000001383	125
ENSMUSG00000001403	17
ENSMUSG00000001415	176
ENSMUSG00000001416	245
ENSMUSG00000001417	82
ENSMUSG00000001418	791
ENSMUSG00000001419	261
ENSMUSG00000001420	1
ENSMUSG00000001424	180
ENSMUSG00000001435	417
ENSMUSG00000001436	395
ENSMUSG00000001440	500
ENSMUSG00000001441	752
ENSMUSG00000001444	0
ENSMUSG00000001445	344
ENSMUSG00000001467	1305
ENSMUSG00000001472	1030
ENSMUSG00000001473	43
ENSMUSG00000001482	402
ENSMUSG00000001493	19
ENSMUSG00000001494	0
ENSMUSG00000001496	5
ENSMUSG00000001497	26
ENSMUSG00000001504	0
ENSMUSG00000001506	59
ENSMUSG00000001507	613
ENSMUSG00000001508	0
ENSMUSG00000001510	0
ENSMUSG00000001517	20
ENSMUSG00000001518	51
ENSMUSG00000001520	64
ENSMUSG00000001521	385
ENSMUSG00000001524	5
ENSMUSG00000001525	136
ENSMUSG00000001542	657
ENSMUSG00000001552	470
ENSMUSG00000001555	4
ENSMUSG00000001558	2
ENSMUSG00000001566	0
ENSMUSG00000001569	82
ENSMUSG00000001576	480
ENSMUSG00000001583	6
ENSMUSG00000001588	12
ENSMUSG00000001604	95
ENSMUSG00000001622	11
ENSMUSG00000001627	232
ENSMUSG00000001630	142
ENSMUSG00000001632	111
ENSMUSG00000001642	308
ENSMUSG00000001655	0
ENSMUSG00000001656	0
ENSMUSG00000001657	41
ENSMUSG00000001661	170
ENSMUSG00000001663	265
ENSMUSG00000001665	160
ENSMUSG00000001666	132
ENSMUSG00000001670	0
ENSMUSG00000001672	21
ENSMUSG00000001674	141
ENSMUSG00000001687	514
ENSMUSG00000001700	232
ENSMUSG00000001707	59
ENSMUSG00000001729	232
ENSMUSG00000001739	57
ENSMUSG00000001741	22
ENSMUSG00000001750	106
ENSMUSG00000001751	114
ENSMUSG00000001755	647
ENSMUSG00000001761	597
ENSMUSG00000001763	152
ENSMUSG00000001767	110
ENSMUSG00000001768	307
ENSMUSG00000001773	887
ENSMUSG00000001774	772
ENSMUSG00000001783	152
ENSMUSG00000001785	164
ENSMUSG00000001786	841
ENSMUSG00000001794	1268
ENSMUSG00000001802	23
ENSMUSG00000001804	0
ENSMUSG00000001815	0
ENSMUSG00000001819	0
ENSMUSG00000001823	0
ENSMUSG00000001827	1754
ENSMUSG00000001829	170
ENSMUSG00000001833	439
ENSMUSG00000001844	111
ENSMUSG00000001847	2786
ENSMUSG00000001855	321
ENSMUSG00000001864	602
ENSMUSG00000001865	1
ENSMUSG00000001870	84
ENSMUSG00000001891	1287
ENSMUSG00000001901	15
ENSMUSG00000001909	104
ENSMUSG00000001910	405
ENSMUSG00000001911	113
ENSMUSG00000001918	185
ENSMUSG00000001924	1285
ENSMUSG00000001930	60
ENSMUSG00000001942	161
ENSMUSG00000001943	11
ENSMUSG00000001946	32
ENSMUSG00000001948	20
ENSMUSG00000001962	54
ENSMUSG00000001964	92
ENSMUSG00000001983	51
ENSMUSG00000001985	3
ENSMUSG00000001986	401
ENSMUSG00000001988	1
ENSMUSG00000001995	87
ENSMUSG00000001998	265
ENSMUSG00000001999	589
ENSMUSG00000002006	4
ENSMUSG00000002007	39
ENSMUSG00000002010	773
ENSMUSG00000002012	0
ENSMUSG00000002014	141
ENSMUSG00000002015	331
ENSMUSG00000002017	219
ENSMUSG00000002020	16
ENSMUSG00000002028	962
ENSMUSG00000002031	200
ENSMUSG00000002032	479
ENSMUSG00000002033	0
ENSMUSG00000002043	51
ENSMUSG00000002052	489
ENSMUSG00000002055	12
ENSMUSG00000002057	0
ENSMUSG00000002058	26
ENSMUSG00000002059	206
ENSMUSG00000002064	113
ENSMUSG00000002068	0
ENSMUSG00000002076	91
ENSMUSG00000002083	0
ENSMUSG00000002100	6
ENSMUSG00000002102	222
ENSMUSG00000002103	321
ENSMUSG00000002104	8
ENSMUSG00000002105	169
ENSMUSG00000002107	62
ENSMUSG00000002108	88
ENSMUSG00000002109	28
ENSMUSG00000002111	10
ENSMUSG00000002129	124
ENSMUSG00000002147	354
ENSMUSG00000002190	0
ENSMUSG00000002204	4286
ENSMUSG00000002205	139
ENSMUSG00000002210	52
ENSMUSG00000002221	208
ENSMUSG00000002222	672
ENSMUSG00000002227	158
ENSMUSG00000002228	5
ENSMUSG00000002233	63
ENSMUSG00000002240	0
ENSMUSG00000002249	35
ENSMUSG00000002250	1396
ENSMUSG00000002257	8
ENSMUSG00000002265	337
ENSMUSG00000002266	22
ENSMUSG00000002274	0
ENSMUSG00000002279	146
ENSMUSG00000002280	68
ENSMUSG00000002289	391
ENSMUSG00000002290	10
ENSMUSG00000002297	73
ENSMUSG00000002307	30
ENSMUSG00000002308	58
ENSMUSG00000002319	164
ENSMUSG00000002320	109
ENSMUSG00000002324	0
ENSMUSG00000002325	68
ENSMUSG00000002326	53
ENSMUSG00000002329	291
ENSMUSG00000002332	608
ENSMUSG00000002341	1
ENSMUSG00000002342	197
ENSMUSG00000002343	42
ENSMUSG00000002345	102
ENSMUSG00000002346	1664
ENSMUSG00000002365	721
ENSMUSG00000002372	33
ENSMUSG00000002379	251
ENSMUSG00000002384	11
ENSMUSG00000002393	54
ENSMUSG00000002395	56
ENSMUSG00000002396	109
ENSMUSG00000002409	110
ENSMUSG00000002413	1067
ENSMUSG00000002416	139
ENSMUSG00000002428	353
ENSMUSG00000002455	141
ENSMUSG00000002458	7
ENSMUSG00000002459	3
ENSMUSG00000002475	577
ENSMUSG00000002477	68
ENSMUSG00000002486	26
ENSMUSG00000002489	14
ENSMUSG00000002496	496
ENSMUSG00000002500	6
ENSMUSG00000002504	310
ENSMUSG00000002524	119
ENSMUSG00000002546	205
ENSMUSG00000002550	124
ENSMUSG00000002565	179
ENSMUSG00000002578	16
ENSMUSG00000002580	115
ENSMUSG00000002588	0
ENSMUSG00000002602	84
ENSMUSG00000002603	11
ENSMUSG00000002608	144
ENSMUSG00000002617	116
ENSMUSG00000002625	63
ENSMUSG00000002633	0
ENSMUSG00000002635	62
ENSMUSG00000002658	50
ENSMUSG00000002660	65
ENSMUSG00000002661	25
ENSMUSG00000002664	0
ENSMUSG00000002668	26
ENSMUSG00000002679	59
ENSMUSG00000002688	43
ENSMUSG00000002699	3
ENSMUSG00000002718	437
ENSMUSG00000002728	203
ENSMUSG00000002731	45
ENSMUSG00000002732	9
ENSMUSG00000002733	379
ENSMUSG00000002741	198
ENSMUSG00000002748	726
ENSMUSG00000002763	246
ENSMUSG00000002767	152
ENSMUSG00000002768	89
ENSMUSG00000002769	32
ENSMUSG00000002771	3
ENSMUSG00000002778	455
ENSMUSG00000002781	171
ENSMUSG00000002791	6
ENSMUSG00000002797	143
ENSMUSG00000002799	15
ENSMUSG00000002803	90
ENSMUSG00000002804	15
ENSMUSG00000002808	58
ENSMUSG00000002812	169
ENSMUSG00000002814	35
ENSMUSG00000002820	90
ENSMUSG00000002825	24
ENSMUSG00000002831	39
ENSMUSG00000002833	59
ENSMUSG00000002835	0
ENSMUSG00000002844	29
ENSMUSG00000002845	239
ENSMUSG00000002846	66
ENSMUSG00000002847	71
ENSMUSG00000002870	30
ENSMUSG00000002871	193
ENSMUSG00000002881	298
ENSMUSG00000002885	120
ENSMUSG00000002897	161
ENSMUSG00000002900	729
ENSMUSG00000002908	2
ENSMUSG00000002910	12
ENSMUSG00000002930	5
ENSMUSG00000002944	5138
ENSMUSG00000002948	177
ENSMUSG00000002949	200
ENSMUSG00000002957	904
ENSMUSG00000002963	17
ENSMUSG00000002968	151
ENSMUSG00000002980	192
ENSMUSG00000002981	1016
ENSMUSG00000002983	33
ENSMUSG00000002984	107
ENSMUSG00000002985	85
ENSMUSG00000002992	0
ENSMUSG00000002996	640
ENSMUSG00000002997	66
ENSMUSG00000003031	334
ENSMUSG00000003032	23
ENSMUSG00000003033	156
ENSMUSG00000003037	822
ENSMUSG00000003038	36
ENSMUSG00000003039	141
ENSMUSG00000003051	14
ENSMUSG00000003053	16
ENSMUSG00000003062	91
ENSMUSG00000003068	51
ENSMUSG00000003070	0
ENSMUSG00000003072	1376
ENSMUSG00000003099	112
ENSMUSG00000003119	679
ENSMUSG00000003123	54
ENSMUSG00000003131	522
ENSMUSG00000003134	77
ENSMUSG00000003135	249
ENSMUSG00000003153	17
ENSMUSG00000003154	179
ENSMUSG00000003161	403
ENSMUSG00000003166	134
ENSMUSG00000003178	85
ENSMUSG00000003184	139
ENSMUSG00000003190	31
ENSMUSG00000003198	21
ENSMUSG00000003199	34
ENSMUSG00000003200	30
ENSMUSG00000003206	1
ENSMUSG00000003208	2
ENSMUSG00000003226	1537
ENSMUSG00000003227	0
ENSMUSG00000003228	34
ENSMUSG00000003233	264
ENSMUSG00000003234	146
ENSMUSG00000003235	227
ENSMUSG00000003269	136
ENSMUSG00000003271	0
ENSMUSG00000003273	12
ENSMUSG00000003279	30
ENSMUSG00000003282	51
ENSMUSG00000003283	5
ENSMUSG00000003299	243
ENSMUSG00000003308	49
ENSMUSG00000003309	14
ENSMUSG00000003316	1940
ENSMUSG00000003341	0
ENSMUSG00000003344	120
ENSMUSG00000003345	93
ENSMUSG00000003346	92
ENSMUSG00000003348	3
ENSMUSG00000003352	16
ENSMUSG00000003354	1
ENSMUSG00000003355	3
ENSMUSG00000003360	86
ENSMUSG00000003363	523
ENSMUSG00000003378	38
ENSMUSG00000003379	0
ENSMUSG00000003380	137
ENSMUSG00000003382	120
ENSMUSG00000003402	287
ENSMUSG00000003410	7
ENSMUSG00000003411	13
ENSMUSG00000003418	1078
ENSMUSG00000003420	575
ENSMUSG00000003421	45
ENSMUSG00000003423	78
ENSMUSG00000003429	417
ENSMUSG00000003435	126
ENSMUSG00000003436	2
ENSMUSG00000003437	72
ENSMUSG00000003438	150
ENSMUSG00000003444	40
ENSMUSG00000003452	195
ENSMUSG00000003458	399
ENSMUSG00000003464	441
ENSMUSG00000003469	4
ENSMUSG00000003476	0
ENSMUSG00000003477	1769
ENSMUSG00000003484	0
ENSMUSG00000003500	12
ENSMUSG00000003505	0
ENSMUSG00000003518	196
ENSMUSG00000003526	721
ENSMUSG00000003527	42
ENSMUSG00000003528	241
ENSMUSG00000003531	119
ENSMUSG00000003534	148
ENSMUSG00000003541	44
ENSMUSG00000003545	0
ENSMUSG00000003546	119
ENSMUSG00000003549	24
ENSMUSG00000003555	2
ENSMUSG00000003559	227
ENSMUSG00000003573	5
ENSMUSG00000003575	126
ENSMUSG00000003581	23
ENSMUSG00000003585	5
ENSMUSG00000003604	49
ENSMUSG00000003617	240
ENSMUSG00000003623	4825
ENSMUSG00000003644	279
ENSMUSG00000003657	0
ENSMUSG00000003660	737
ENSMUSG00000003662	184
ENSMUSG00000003665	0
ENSMUSG00000003680	54
ENSMUSG00000003721	220
ENSMUSG00000003731	922
ENSMUSG00000003746	2317
ENSMUSG00000003752	40
ENSMUSG00000003762	37
ENSMUSG00000003778	234
ENSMUSG00000003779	3
ENSMUSG00000003808	194
ENSMUSG00000003809	1109
ENSMUSG00000003810	786
ENSMUSG00000003812	25
ENSMUSG00000003813	239
ENSMUSG00000003814	1701
ENSMUSG00000003824	27
ENSMUSG00000003847	2029
ENSMUSG00000003848	46
ENSMUSG00000003849	95
ENSMUSG00000003863	1
ENSMUSG00000003865	114
ENSMUSG00000003868	65
ENSMUSG00000003872	3
ENSMUSG00000003873	110
ENSMUSG00000003882	5
ENSMUSG00000003923	113
ENSMUSG00000003929	183
ENSMUSG00000003934	0
ENSMUSG00000003948	115
ENSMUSG00000003949	1094
ENSMUSG00000003955	110
ENSMUSG00000003970	1072
ENSMUSG00000003974	0
ENSMUSG00000003992	563
ENSMUSG00000004018	107
ENSMUSG00000004031	9
ENSMUSG00000004032	465
ENSMUSG00000004035	43
ENSMUSG00000004038	1
ENSMUSG00000004040	268
ENSMUSG00000004043	55
ENSMUSG00000004044	42
ENSMUSG00000004054	157
ENSMUSG00000004056	231
ENSMUSG00000004069	286
ENSMUSG00000004070	69
ENSMUSG00000004071	155
ENSMUSG00000004085	155
ENSMUSG00000004096	234
ENSMUSG00000004098	3
ENSMUSG00000004099	65
ENSMUSG00000004100	15
ENSMUSG00000004105	132
ENSMUSG00000004110	4
ENSMUSG00000004113	2
ENSMUSG00000004127	79
ENSMUSG00000004151	565
ENSMUSG00000004187	25
ENSMUSG00000004207	1740
ENSMUSG00000004221	169
ENSMUSG00000004231	137
ENSMUSG00000004233	113
ENSMUSG00000004263	1092
ENSMUSG00000004264	205
ENSMUSG00000004266	32
ENSMUSG00000004267	5
ENSMUSG00000004268	154
ENSMUSG00000004270	717
ENSMUSG00000004285	250
ENSMUSG00000004296	0
ENSMUSG00000004317	2238
ENSMUSG00000004319	1688
ENSMUSG00000004328	42
ENSMUSG00000004341	300
ENSMUSG00000004344	0
ENSMUSG00000004347	26
ENSMUSG00000004356	566
ENSMUSG00000004359	49
ENSMUSG00000004360	10
ENSMUSG00000004364	1371
ENSMUSG00000004366	0
ENSMUSG00000004371	13
ENSMUSG00000004383	129
ENSMUSG00000004393	25
ENSMUSG00000004394	464
ENSMUSG00000004415	5
ENSMUSG00000004446	449
ENSMUSG00000004451	181
ENSMUSG00000004455	644
ENSMUSG00000004460	411
ENSMUSG00000004462	147
ENSMUSG00000004473	23
ENSMUSG00000004500	25
ENSMUSG00000004508	210
ENSMUSG00000004530	537
ENSMUSG00000004535	1878
ENSMUSG00000004540	0
ENSMUSG00000004542	0
ENSMUSG00000004552	6
ENSMUSG00000004558	508
ENSMUSG00000004561	37
ENSMUSG00000004562	42
ENSMUSG00000004565	314
ENSMUSG00000004567	144
ENSMUSG00000004568	208
ENSMUSG00000004591	909
ENSMUSG00000004609	12
ENSMUSG00000004610	728
ENSMUSG00000004612	1
ENSMUSG00000004613	0
ENSMUSG00000004626	376
ENSMUSG00000004630	13
ENSMUSG00000004631	13
ENSMUSG00000004633	180
ENSMUSG00000004637	108
ENSMUSG00000004642	192
ENSMUSG00000004651	47
ENSMUSG00000004654	8
ENSMUSG00000004655	1423
ENSMUSG00000004661	129
ENSMUSG00000004665	30
ENSMUSG00000004667	96
ENSMUSG00000004668	4570
ENSMUSG00000004677	297
ENSMUSG00000004698	7
ENSMUSG00000004707	2
ENSMUSG00000004709	0
ENSMUSG00000004730	7
ENSMUSG00000004748	64
ENSMUSG00000004768	95
ENSMUSG00000004771	679
ENSMUSG00000004788	111
ENSMUSG00000004789	1647
ENSMUSG00000004791	0
ENSMUSG00000004798	444
ENSMUSG00000004814	2
ENSMUSG00000004815	195
ENSMUSG00000004821	0
ENSMUSG00000004837	8
ENSMUSG00000004842	8
ENSMUSG00000004843	558
ENSMUSG00000004846	110
ENSMUSG00000004849	65
ENSMUSG00000004864	35
ENSMUSG00000004865	1012
ENSMUSG00000004872	3
ENSMUSG00000004880	136
ENSMUSG00000004885	0
ENSMUSG00000004891	88
ENSMUSG00000004892	0
ENSMUSG00000004894	0
ENSMUSG00000004895	355
ENSMUSG00000004896	134
ENSMUSG00000004897	703
ENSMUSG00000004902	7
ENSMUSG00000004929	51
ENSMUSG00000004931	87
ENSMUSG00000004933	0
ENSMUSG00000004934	148
ENSMUSG00000004936	154
ENSMUSG00000004937	95
ENSMUSG00000004939	18
ENSMUSG00000004945	75
ENSMUSG00000004947	38
ENSMUSG00000004948	0
ENSMUSG00000004951	26
ENSMUSG00000004952	12
ENSMUSG00000004961	0
ENSMUSG00000004980	2880
ENSMUSG00000004988	268
ENSMUSG00000004994	17
ENSMUSG00000004996	38
ENSMUSG00000005034	700
ENSMUSG00000005043	50
ENSMUSG00000005045	0
ENSMUSG00000005054	165
ENSMUSG00000005057	4
ENSMUSG00000005069	119
ENSMUSG00000005078	90
ENSMUSG00000005087	10
ENSMUSG00000005089	178
ENSMUSG00000005102	67
ENSMUSG00000005103	393
ENSMUSG00000005107	47
ENSMUSG00000005124	44
ENSMUSG00000005125	10129
ENSMUSG00000005131	27
ENSMUSG00000005142	642
ENSMUSG00000005148	5
ENSMUSG00000005150	6
ENSMUSG00000005161	276
ENSMUSG00000005198	463
ENSMUSG00000005202	0
ENSMUSG00000005204	90
ENSMUSG00000005220	7
ENSMUSG00000005225	289
ENSMUSG00000005232	0
ENSMUSG00000005233	49
ENSMUSG00000005237	14
ENSMUSG00000005251	70
ENSMUSG00000005262	239
ENSMUSG00000005267	30
ENSMUSG00000005268	354
ENSMUSG00000005299	438
ENSMUSG00000005312	890
ENSMUSG00000005320	251
ENSMUSG00000005338	0
ENSMUSG00000005339	0
ENSMUSG00000005354	511
ENSMUSG00000005355	0
ENSMUSG00000005357	0
ENSMUSG00000005360	37
ENSMUSG00000005362	286
ENSMUSG00000005364	69
ENSMUSG00000005370	95
ENSMUSG00000005371	322
ENSMUSG00000005373	1654
ENSMUSG00000005374	263
ENSMUSG00000005378	65
ENSMUSG00000005397	563
ENSMUSG00000005410	5
ENSMUSG00000005413	78
ENSMUSG00000005417	627
ENSMUSG00000005442	182
ENSMUSG00000005447	15
ENSMUSG00000005465	0
ENSMUSG00000005469	419
ENSMUSG00000005470	1
ENSMUSG00000005474	0
ENSMUSG00000005481	72
ENSMUSG00000005483	130
ENSMUSG00000005493	30
ENSMUSG00000005501	204
ENSMUSG00000005503	0
ENSMUSG00000005505	199
ENSMUSG00000005506	915
ENSMUSG00000005510	454
ENSMUSG00000005514	963
ENSMUSG00000005533	1216
ENSMUSG00000005534	1488
ENSMUSG00000005540	5
ENSMUSG00000005547	277
ENSMUSG00000005553	3
ENSMUSG00000005566	318
ENSMUSG00000005575	128
ENSMUSG00000005580	89
ENSMUSG00000005583	97
ENSMUSG00000005609	161
ENSMUSG00000005610	12387
ENSMUSG00000005611	39
ENSMUSG00000005615	819
ENSMUSG00000005621	574
ENSMUSG00000005625	191
ENSMUSG00000005628	7
ENSMUSG00000005640	156
ENSMUSG00000005649	2
ENSMUSG00000005656	481
ENSMUSG00000005667	5
ENSMUSG00000005672	120
ENSMUSG00000005674	2
ENSMUSG00000005677	4
ENSMUSG00000005681	0
ENSMUSG00000005682	188
ENSMUSG00000005683	1820
ENSMUSG00000005686	136
ENSMUSG00000005687	173
ENSMUSG00000005696	1
ENSMUSG00000005698	443
ENSMUSG00000005699	12
ENSMUSG00000005705	2
ENSMUSG00000005716	130
ENSMUSG00000005718	28
ENSMUSG00000005732	96
ENSMUSG00000005763	2
ENSMUSG00000005774	101
ENSMUSG00000005779	535
ENSMUSG00000005800	0
ENSMUSG00000005802	389
ENSMUSG00000005803	373
ENSMUSG00000005804	246
ENSMUSG00000005813	209
ENSMUSG00000005823	150
ENSMUSG00000005824	0
ENSMUSG00000005836	0
ENSMUSG00000005846	326
ENSMUSG00000005864	0
ENSMUSG00000005871	1089
ENSMUSG00000005873	330
ENSMUSG00000005881	445
ENSMUSG00000005882	250
ENSMUSG00000005883	0
ENSMUSG00000005886	958
ENSMUSG00000005891	0
ENSMUSG00000005892	0
ENSMUSG00000005893	352
ENSMUSG00000005897	88
ENSMUSG00000005899	210
ENSMUSG00000005907	450
ENSMUSG00000005917	113
ENSMUSG00000005936	103
ENSMUSG00000005947	5
ENSMUSG00000005949	146
ENSMUSG00000005950	24
ENSMUSG00000005951	52
ENSMUSG00000005952	0
ENSMUSG00000005958	12
ENSMUSG00000005968	140
ENSMUSG00000005973	211
ENSMUSG00000005980	7827
ENSMUSG00000005981	780
ENSMUSG00000005982	93
ENSMUSG00000005983	29
ENSMUSG00000005986	20
ENSMUSG00000005994	2
ENSMUSG00000006005	1507
ENSMUSG00000006007	0
ENSMUSG00000006010	351
ENSMUSG00000006014	1
ENSMUSG00000006019	41
ENSMUSG00000006021	14
ENSMUSG00000006024	257
ENSMUSG00000006050	280
ENSMUSG00000006056	0
ENSMUSG00000006057	1410
ENSMUSG00000006058	149
ENSMUSG00000006095	55
ENSMUSG00000006127	191
ENSMUSG00000006134	383
ENSMUSG00000006143	0
ENSMUSG00000006154	0
ENSMUSG00000006169	1207
ENSMUSG00000006179	0
ENSMUSG00000006191	181
ENSMUSG00000006200	0
ENSMUSG00000006204	0
ENSMUSG00000006205	293
ENSMUSG00000006215	15
ENSMUSG00000006216	281
ENSMUSG00000006218	21
ENSMUSG00000006219	18
ENSMUSG00000006221	6
ENSMUSG00000006235	7
ENSMUSG00000006241	4
ENSMUSG00000006262	1439
ENSMUSG00000006269	367
ENSMUSG00000006270	0
ENSMUSG00000006273	2249
ENSMUSG00000006276	499
ENSMUSG00000006281	134
ENSMUSG00000006288	73
ENSMUSG00000006289	45
ENSMUSG00000006299	169
ENSMUSG00000006301	205
ENSMUSG00000006304	825
ENSMUSG00000006307	184
ENSMUSG00000006310	2
ENSMUSG00000006311	0
ENSMUSG00000006313	1
ENSMUSG00000006315	242
ENSMUSG00000006333	403
ENSMUSG00000006335	10
ENSMUSG00000006342	2845
ENSMUSG00000006344	26
ENSMUSG00000006345	2584
ENSMUSG00000006356	73
ENSMUSG00000006360	86
ENSMUSG00000006362	51
ENSMUSG00000006369	8
