ensemblid	counts
ENSMUSG00000000552	141
ENSMUSG00000000555	161
ENSMUSG00000000560	0
ENSMUSG00000000561	694
ENSMUSG00000000562	7
ENSMUSG00000000563	2320
ENSMUSG00000000567	283
ENSMUSG00000000568	521
ENSMUSG00000000579	801
ENSMUSG00000000581	906
ENSMUSG00000000594	2368
ENSMUSG00000000600	766
ENSMUSG00000000605	409
ENSMUSG00000000606	0
ENSMUSG00000000617	0
ENSMUSG00000000627	2
ENSMUSG00000000628	46
ENSMUSG00000000631	1334
ENSMUSG00000000632	5
ENSMUSG00000000673	184
ENSMUSG00000000682	24
ENSMUSG00000000686	1
ENSMUSG00000000690	322
ENSMUSG00000000693	26
ENSMUSG00000000701	0
ENSMUSG00000000702	0
ENSMUSG00000000706	0
ENSMUSG00000000708	1025
ENSMUSG00000000711	917
ENSMUSG00000000724	31
ENSMUSG00000000730	10
ENSMUSG00000000731	8
ENSMUSG00000000732	78
ENSMUSG00000000738	399
ENSMUSG00000000739	0
ENSMUSG00000000740	1450
ENSMUSG00000000743	207
ENSMUSG00000000751	179
ENSMUSG00000000753	30
ENSMUSG00000000759	393
ENSMUSG00000000766	62
ENSMUSG00000000776	45
ENSMUSG00000000782	6
ENSMUSG00000000787	2557
ENSMUSG00000000791	3
ENSMUSG00000000792	0
ENSMUSG00000000794	0
ENSMUSG00000000804	1012
ENSMUSG00000000805	329
ENSMUSG00000000811	111
ENSMUSG00000000817	0
ENSMUSG00000000823	416
ENSMUSG00000000826	1442
ENSMUSG00000000827	908
ENSMUSG00000000838	789
ENSMUSG00000000861	10
ENSMUSG00000000869	3
ENSMUSG00000000876	1787
ENSMUSG00000000881	155
ENSMUSG00000000884	0
ENSMUSG00000000889	0
ENSMUSG00000000901	29
ENSMUSG00000000902	1008
ENSMUSG00000000903	0
ENSMUSG00000000915	137
ENSMUSG00000000916	76
ENSMUSG00000000934	27
ENSMUSG00000000938	314
ENSMUSG00000000942	8
ENSMUSG00000000948	120
ENSMUSG00000000957	273
ENSMUSG00000000958	1385
ENSMUSG00000000959	578
ENSMUSG00000000976	479
ENSMUSG00000000982	27
ENSMUSG00000000983	10
ENSMUSG00000001014	0
ENSMUSG00000001016	119
ENSMUSG00000001017	595
ENSMUSG00000001018	194
ENSMUSG00000001020	65
ENSMUSG00000001021	26
ENSMUSG00000001023	0
ENSMUSG00000001025	750
ENSMUSG00000001027	0
ENSMUSG00000001029	39
ENSMUSG00000001034	45
ENSMUSG00000001036	576
ENSMUSG00000001039	95
ENSMUSG00000001052	1215
ENSMUSG00000001053	43
ENSMUSG00000001054	338
ENSMUSG00000001056	238
ENSMUSG00000001062	206
ENSMUSG00000001065	88
ENSMUSG00000001076	0
ENSMUSG00000001082	200
ENSMUSG00000001089	998
ENSMUSG00000001095	292
ENSMUSG00000001098	62
ENSMUSG00000001100	373
ENSMUSG00000001103	0
ENSMUSG00000001105	233
ENSMUSG00000001119	260
ENSMUSG00000001120	903
ENSMUSG00000001123	132
ENSMUSG00000001127	1286
ENSMUSG00000001128	55
ENSMUSG00000001131	88
ENSMUSG00000001134	46
ENSMUSG00000001138	397
ENSMUSG00000001143	461
ENSMUSG00000001150	368
ENSMUSG00000001151	683
ENSMUSG00000001155	272
ENSMUSG00000001156	142
ENSMUSG00000001157	314
ENSMUSG00000001158	212
ENSMUSG00000001166	51
ENSMUSG00000001168	0
ENSMUSG00000001173	901
ENSMUSG00000001175	4232
ENSMUSG00000001211	2406
ENSMUSG00000001225	49
ENSMUSG00000001227	4
ENSMUSG00000001228	155
ENSMUSG00000001229	258
ENSMUSG00000001240	70
ENSMUSG00000001247	355
ENSMUSG00000001248	267
ENSMUSG00000001249	1041
ENSMUSG00000001260	2
ENSMUSG00000001270	563
ENSMUSG00000001280	2143
ENSMUSG00000001281	31
ENSMUSG00000001285	84
ENSMUSG00000001288	20
ENSMUSG00000001289	781
ENSMUSG00000001300	240
ENSMUSG00000001305	35
ENSMUSG00000001313	26
ENSMUSG00000001323	676
ENSMUSG00000001333	15
ENSMUSG00000001334	15
ENSMUSG00000001348	144
ENSMUSG00000001349	13
ENSMUSG00000001366	361
ENSMUSG00000001376	1157
ENSMUSG00000001379	89
ENSMUSG00000001380	178
ENSMUSG00000001383	364
ENSMUSG00000001403	723
ENSMUSG00000001415	471
ENSMUSG00000001416	396
ENSMUSG00000001417	48
ENSMUSG00000001418	1591
ENSMUSG00000001419	753
ENSMUSG00000001420	0
ENSMUSG00000001424	195
ENSMUSG00000001435	1772
ENSMUSG00000001436	713
ENSMUSG00000001440	1789
ENSMUSG00000001441	797
ENSMUSG00000001444	0
ENSMUSG00000001445	337
ENSMUSG00000001467	332
ENSMUSG00000001472	1204
ENSMUSG00000001473	128
ENSMUSG00000001482	463
ENSMUSG00000001493	70
ENSMUSG00000001494	0
ENSMUSG00000001496	9
ENSMUSG00000001497	334
ENSMUSG00000001504	14
ENSMUSG00000001506	1488
ENSMUSG00000001507	700
ENSMUSG00000001508	0
ENSMUSG00000001510	0
ENSMUSG00000001517	271
ENSMUSG00000001518	97
ENSMUSG00000001520	131
ENSMUSG00000001521	704
ENSMUSG00000001524	26
ENSMUSG00000001525	1560
ENSMUSG00000001542	1071
ENSMUSG00000001552	2302
ENSMUSG00000001555	22
ENSMUSG00000001558	0
ENSMUSG00000001566	0
ENSMUSG00000001569	298
ENSMUSG00000001576	866
ENSMUSG00000001583	28
ENSMUSG00000001588	7
ENSMUSG00000001604	46
ENSMUSG00000001622	20
ENSMUSG00000001627	413
ENSMUSG00000001630	269
ENSMUSG00000001632	313
ENSMUSG00000001642	290
ENSMUSG00000001655	0
ENSMUSG00000001656	0
ENSMUSG00000001657	82
ENSMUSG00000001661	182
ENSMUSG00000001663	337
ENSMUSG00000001665	369
ENSMUSG00000001666	142
ENSMUSG00000001670	0
ENSMUSG00000001672	231
ENSMUSG00000001674	246
ENSMUSG00000001687	967
ENSMUSG00000001700	739
ENSMUSG00000001707	160
ENSMUSG00000001729	545
ENSMUSG00000001739	34
ENSMUSG00000001741	45
ENSMUSG00000001750	416
ENSMUSG00000001751	187
ENSMUSG00000001755	555
ENSMUSG00000001761	766
ENSMUSG00000001763	300
ENSMUSG00000001767	308
ENSMUSG00000001768	791
ENSMUSG00000001773	1241
ENSMUSG00000001774	1350
ENSMUSG00000001783	220
ENSMUSG00000001785	229
ENSMUSG00000001786	438
ENSMUSG00000001794	4721
ENSMUSG00000001802	29
ENSMUSG00000001804	0
ENSMUSG00000001815	0
ENSMUSG00000001819	0
ENSMUSG00000001823	0
ENSMUSG00000001827	1656
ENSMUSG00000001829	505
ENSMUSG00000001833	976
ENSMUSG00000001844	176
ENSMUSG00000001847	5727
ENSMUSG00000001855	1067
ENSMUSG00000001864	1384
ENSMUSG00000001865	9
ENSMUSG00000001870	210
ENSMUSG00000001891	2204
ENSMUSG00000001901	9
ENSMUSG00000001909	155
ENSMUSG00000001910	975
ENSMUSG00000001911	255
ENSMUSG00000001918	210
ENSMUSG00000001924	3031
ENSMUSG00000001930	112
ENSMUSG00000001942	261
ENSMUSG00000001943	82
ENSMUSG00000001946	23
ENSMUSG00000001948	19
ENSMUSG00000001962	176
ENSMUSG00000001964	289
ENSMUSG00000001983	64
ENSMUSG00000001985	55
ENSMUSG00000001986	1154
ENSMUSG00000001988	5
ENSMUSG00000001995	159
ENSMUSG00000001998	583
ENSMUSG00000001999	275
ENSMUSG00000002006	25
ENSMUSG00000002007	57
ENSMUSG00000002010	1031
ENSMUSG00000002012	5
ENSMUSG00000002014	413
ENSMUSG00000002015	719
ENSMUSG00000002017	499
ENSMUSG00000002020	82
ENSMUSG00000002028	2733
ENSMUSG00000002031	401
ENSMUSG00000002032	411
ENSMUSG00000002033	7
ENSMUSG00000002043	59
ENSMUSG00000002052	539
ENSMUSG00000002055	145
ENSMUSG00000002057	2
ENSMUSG00000002058	16
ENSMUSG00000002059	302
ENSMUSG00000002064	804
ENSMUSG00000002068	150
ENSMUSG00000002076	29
ENSMUSG00000002083	2
ENSMUSG00000002100	3
ENSMUSG00000002102	420
ENSMUSG00000002103	890
ENSMUSG00000002104	1
ENSMUSG00000002105	693
ENSMUSG00000002107	364
ENSMUSG00000002108	237
ENSMUSG00000002109	32
ENSMUSG00000002111	65
ENSMUSG00000002129	249
ENSMUSG00000002147	696
ENSMUSG00000002190	0
ENSMUSG00000002204	4820
ENSMUSG00000002205	300
ENSMUSG00000002210	197
ENSMUSG00000002221	584
ENSMUSG00000002222	1123
ENSMUSG00000002227	288
ENSMUSG00000002228	32
ENSMUSG00000002233	181
ENSMUSG00000002240	0
ENSMUSG00000002249	157
ENSMUSG00000002250	176
ENSMUSG00000002257	2
ENSMUSG00000002265	369
ENSMUSG00000002266	2
ENSMUSG00000002274	0
ENSMUSG00000002279	387
ENSMUSG00000002280	297
ENSMUSG00000002289	1991
ENSMUSG00000002290	8
ENSMUSG00000002297	224
ENSMUSG00000002307	71
ENSMUSG00000002308	117
ENSMUSG00000002319	453
ENSMUSG00000002320	251
ENSMUSG00000002324	1
ENSMUSG00000002325	223
ENSMUSG00000002326	45
ENSMUSG00000002329	121
ENSMUSG00000002332	724
ENSMUSG00000002341	15
ENSMUSG00000002342	523
ENSMUSG00000002343	42
ENSMUSG00000002345	295
ENSMUSG00000002346	1872
ENSMUSG00000002365	806
ENSMUSG00000002372	77
ENSMUSG00000002379	380
ENSMUSG00000002384	54
ENSMUSG00000002393	39
ENSMUSG00000002395	70
ENSMUSG00000002396	169
ENSMUSG00000002409	176
ENSMUSG00000002413	2308
ENSMUSG00000002416	260
ENSMUSG00000002428	455
ENSMUSG00000002455	594
ENSMUSG00000002458	99
ENSMUSG00000002459	10
ENSMUSG00000002475	160
ENSMUSG00000002477	267
ENSMUSG00000002486	50
ENSMUSG00000002489	83
ENSMUSG00000002496	854
ENSMUSG00000002500	2
ENSMUSG00000002504	187
ENSMUSG00000002524	307
ENSMUSG00000002546	217
ENSMUSG00000002550	225
ENSMUSG00000002565	1187
ENSMUSG00000002578	23
ENSMUSG00000002580	84
ENSMUSG00000002588	0
ENSMUSG00000002602	567
ENSMUSG00000002603	53
ENSMUSG00000002608	489
ENSMUSG00000002617	342
ENSMUSG00000002625	179
ENSMUSG00000002633	0
ENSMUSG00000002635	33
ENSMUSG00000002658	164
ENSMUSG00000002660	233
ENSMUSG00000002661	120
ENSMUSG00000002664	0
ENSMUSG00000002668	256
ENSMUSG00000002679	123
ENSMUSG00000002688	168
ENSMUSG00000002699	22
ENSMUSG00000002718	994
ENSMUSG00000002728	361
ENSMUSG00000002731	77
ENSMUSG00000002732	6
ENSMUSG00000002733	655
ENSMUSG00000002741	326
ENSMUSG00000002748	1050
ENSMUSG00000002763	243
ENSMUSG00000002767	119
ENSMUSG00000002768	96
ENSMUSG00000002769	43
ENSMUSG00000002771	4
ENSMUSG00000002778	774
ENSMUSG00000002781	112
ENSMUSG00000002791	15
ENSMUSG00000002797	34
ENSMUSG00000002799	4
ENSMUSG00000002803	160
ENSMUSG00000002804	120
ENSMUSG00000002808	165
ENSMUSG00000002812	487
ENSMUSG00000002814	106
ENSMUSG00000002820	50
ENSMUSG00000002825	45
ENSMUSG00000002831	71
ENSMUSG00000002833	75
ENSMUSG00000002835	61
ENSMUSG00000002844	44
ENSMUSG00000002845	388
ENSMUSG00000002846	245
ENSMUSG00000002847	51
ENSMUSG00000002870	196
ENSMUSG00000002871	199
ENSMUSG00000002881	628
ENSMUSG00000002885	194
ENSMUSG00000002897	367
ENSMUSG00000002900	2005
ENSMUSG00000002908	13
ENSMUSG00000002910	19
ENSMUSG00000002930	5
ENSMUSG00000002944	4650
ENSMUSG00000002948	351
ENSMUSG00000002949	296
ENSMUSG00000002957	1928
ENSMUSG00000002963	98
ENSMUSG00000002968	294
ENSMUSG00000002980	1165
ENSMUSG00000002981	1473
ENSMUSG00000002983	198
ENSMUSG00000002984	149
ENSMUSG00000002985	724
ENSMUSG00000002992	19
ENSMUSG00000002996	1428
ENSMUSG00000002997	58
ENSMUSG00000003031	2033
ENSMUSG00000003032	86
ENSMUSG00000003033	415
ENSMUSG00000003037	539
ENSMUSG00000003038	102
ENSMUSG00000003039	412
ENSMUSG00000003051	763
ENSMUSG00000003053	10
ENSMUSG00000003062	465
ENSMUSG00000003068	310
ENSMUSG00000003070	1
ENSMUSG00000003072	1578
ENSMUSG00000003099	231
ENSMUSG00000003119	1296
ENSMUSG00000003123	53
ENSMUSG00000003131	1128
ENSMUSG00000003134	78
ENSMUSG00000003135	302
ENSMUSG00000003153	52
ENSMUSG00000003154	423
ENSMUSG00000003161	659
ENSMUSG00000003166	309
ENSMUSG00000003178	366
ENSMUSG00000003184	761
ENSMUSG00000003190	37
ENSMUSG00000003198	17
ENSMUSG00000003199	75
ENSMUSG00000003200	200
ENSMUSG00000003206	0
ENSMUSG00000003208	2
ENSMUSG00000003226	2969
ENSMUSG00000003227	4
ENSMUSG00000003228	98
ENSMUSG00000003233	837
ENSMUSG00000003234	149
ENSMUSG00000003235	276
ENSMUSG00000003269	162
ENSMUSG00000003271	14
ENSMUSG00000003273	137
ENSMUSG00000003279	24
ENSMUSG00000003282	113
ENSMUSG00000003283	4
ENSMUSG00000003299	412
ENSMUSG00000003308	162
ENSMUSG00000003309	78
ENSMUSG00000003316	3097
ENSMUSG00000003341	0
ENSMUSG00000003344	335
ENSMUSG00000003345	281
ENSMUSG00000003346	164
ENSMUSG00000003348	6
ENSMUSG00000003352	76
ENSMUSG00000003354	0
ENSMUSG00000003355	23
ENSMUSG00000003360	185
ENSMUSG00000003363	791
ENSMUSG00000003378	69
ENSMUSG00000003379	0
ENSMUSG00000003380	252
ENSMUSG00000003382	224
ENSMUSG00000003402	454
ENSMUSG00000003410	9
ENSMUSG00000003411	3
ENSMUSG00000003418	2107
ENSMUSG00000003420	623
ENSMUSG00000003421	148
ENSMUSG00000003423	224
ENSMUSG00000003429	1665
ENSMUSG00000003435	481
ENSMUSG00000003436	4
ENSMUSG00000003437	197
ENSMUSG00000003438	334
ENSMUSG00000003444	51
ENSMUSG00000003452	679
ENSMUSG00000003458	539
ENSMUSG00000003464	602
ENSMUSG00000003469	9
ENSMUSG00000003476	5
ENSMUSG00000003477	762
ENSMUSG00000003484	0
ENSMUSG00000003500	31
ENSMUSG00000003505	0
ENSMUSG00000003518	671
ENSMUSG00000003526	553
ENSMUSG00000003527	57
ENSMUSG00000003528	417
ENSMUSG00000003531	131
ENSMUSG00000003534	892
ENSMUSG00000003541	341
ENSMUSG00000003545	0
ENSMUSG00000003546	231
ENSMUSG00000003549	143
ENSMUSG00000003555	0
ENSMUSG00000003559	562
ENSMUSG00000003573	32
ENSMUSG00000003575	132
ENSMUSG00000003581	59
ENSMUSG00000003585	11
ENSMUSG00000003604	129
ENSMUSG00000003617	7702
ENSMUSG00000003623	3963
ENSMUSG00000003644	343
ENSMUSG00000003657	0
ENSMUSG00000003660	1074
ENSMUSG00000003662	254
ENSMUSG00000003665	17
ENSMUSG00000003680	25
ENSMUSG00000003721	553
ENSMUSG00000003731	1395
ENSMUSG00000003746	2608
ENSMUSG00000003752	70
ENSMUSG00000003762	223
ENSMUSG00000003778	488
ENSMUSG00000003779	62
ENSMUSG00000003808	238
ENSMUSG00000003809	898
ENSMUSG00000003810	1233
ENSMUSG00000003812	87
ENSMUSG00000003813	597
ENSMUSG00000003814	3788
ENSMUSG00000003824	19
ENSMUSG00000003847	7605
ENSMUSG00000003848	105
ENSMUSG00000003849	244
ENSMUSG00000003863	1
ENSMUSG00000003865	287
ENSMUSG00000003868	74
ENSMUSG00000003872	2
ENSMUSG00000003873	230
ENSMUSG00000003882	22
ENSMUSG00000003923	225
ENSMUSG00000003929	354
ENSMUSG00000003934	2
ENSMUSG00000003948	171
ENSMUSG00000003949	1728
ENSMUSG00000003955	116
ENSMUSG00000003970	857
ENSMUSG00000003974	0
ENSMUSG00000003992	952
ENSMUSG00000004018	57
ENSMUSG00000004031	4
ENSMUSG00000004032	1384
ENSMUSG00000004035	28
ENSMUSG00000004038	0
ENSMUSG00000004040	2349
ENSMUSG00000004043	201
ENSMUSG00000004044	178
ENSMUSG00000004054	366
ENSMUSG00000004056	513
ENSMUSG00000004069	298
ENSMUSG00000004070	195
ENSMUSG00000004071	479
ENSMUSG00000004085	658
ENSMUSG00000004096	326
ENSMUSG00000004098	32
ENSMUSG00000004099	273
ENSMUSG00000004100	47
ENSMUSG00000004105	244
ENSMUSG00000004110	4
ENSMUSG00000004113	2
ENSMUSG00000004127	137
ENSMUSG00000004151	668
ENSMUSG00000004187	50
ENSMUSG00000004207	5891
ENSMUSG00000004221	355
ENSMUSG00000004231	361
ENSMUSG00000004233	771
ENSMUSG00000004263	1181
ENSMUSG00000004264	465
ENSMUSG00000004266	98
ENSMUSG00000004267	44
ENSMUSG00000004268	243
ENSMUSG00000004270	975
ENSMUSG00000004285	1079
ENSMUSG00000004296	0
ENSMUSG00000004317	2763
ENSMUSG00000004319	2016
ENSMUSG00000004328	64
ENSMUSG00000004341	194
ENSMUSG00000004344	0
ENSMUSG00000004347	74
ENSMUSG00000004356	1065
ENSMUSG00000004359	110
ENSMUSG00000004360	27
ENSMUSG00000004364	1963
ENSMUSG00000004366	0
ENSMUSG00000004371	23
ENSMUSG00000004383	660
ENSMUSG00000004393	241
ENSMUSG00000004394	671
ENSMUSG00000004415	45
ENSMUSG00000004446	322
ENSMUSG00000004451	840
ENSMUSG00000004455	881
ENSMUSG00000004460	893
ENSMUSG00000004462	259
ENSMUSG00000004473	52
ENSMUSG00000004500	116
ENSMUSG00000004508	488
ENSMUSG00000004530	767
ENSMUSG00000004535	3046
ENSMUSG00000004540	1
ENSMUSG00000004542	0
ENSMUSG00000004552	9
ENSMUSG00000004558	368
ENSMUSG00000004561	317
ENSMUSG00000004562	276
ENSMUSG00000004565	282
ENSMUSG00000004567	402
ENSMUSG00000004568	379
ENSMUSG00000004591	2457
ENSMUSG00000004609	100
ENSMUSG00000004610	960
ENSMUSG00000004612	10
ENSMUSG00000004613	0
ENSMUSG00000004626	627
ENSMUSG00000004630	4
ENSMUSG00000004631	16
ENSMUSG00000004633	208
ENSMUSG00000004637	169
ENSMUSG00000004642	254
ENSMUSG00000004651	125
ENSMUSG00000004654	5
ENSMUSG00000004655	3420
ENSMUSG00000004661	261
ENSMUSG00000004665	98
ENSMUSG00000004667	195
ENSMUSG00000004668	3397
ENSMUSG00000004677	586
ENSMUSG00000004698	23
ENSMUSG00000004707	3
ENSMUSG00000004709	1
ENSMUSG00000004730	95
ENSMUSG00000004748	120
ENSMUSG00000004768	320
ENSMUSG00000004771	1327
ENSMUSG00000004788	135
ENSMUSG00000004789	2476
ENSMUSG00000004791	0
ENSMUSG00000004798	865
ENSMUSG00000004814	0
ENSMUSG00000004815	310
ENSMUSG00000004821	0
ENSMUSG00000004837	22
ENSMUSG00000004842	23
ENSMUSG00000004843	656
ENSMUSG00000004846	326
ENSMUSG00000004849	150
ENSMUSG00000004864	149
ENSMUSG00000004865	2289
ENSMUSG00000004872	17
ENSMUSG00000004880	221
ENSMUSG00000004885	0
ENSMUSG00000004891	116
ENSMUSG00000004892	0
ENSMUSG00000004894	0
ENSMUSG00000004895	125
ENSMUSG00000004896	264
ENSMUSG00000004897	2234
ENSMUSG00000004902	13
ENSMUSG00000004929	95
ENSMUSG00000004931	82
ENSMUSG00000004933	5
ENSMUSG00000004934	345
ENSMUSG00000004936	597
ENSMUSG00000004937	306
ENSMUSG00000004939	50
ENSMUSG00000004945	107
ENSMUSG00000004947	105
ENSMUSG00000004948	0
ENSMUSG00000004951	730
ENSMUSG00000004952	152
ENSMUSG00000004961	0
ENSMUSG00000004980	3738
ENSMUSG00000004988	308
ENSMUSG00000004994	5
ENSMUSG00000004996	115
ENSMUSG00000005034	1250
ENSMUSG00000005043	121
ENSMUSG00000005045	4
ENSMUSG00000005054	2027
ENSMUSG00000005057	20
ENSMUSG00000005069	236
ENSMUSG00000005078	205
ENSMUSG00000005087	802
ENSMUSG00000005089	1457
ENSMUSG00000005102	307
ENSMUSG00000005103	1098
ENSMUSG00000005107	98
ENSMUSG00000005124	140
ENSMUSG00000005125	11929
ENSMUSG00000005131	7
ENSMUSG00000005142	1041
ENSMUSG00000005148	52
ENSMUSG00000005150	4
ENSMUSG00000005161	678
ENSMUSG00000005198	1280
ENSMUSG00000005202	0
ENSMUSG00000005204	965
ENSMUSG00000005220	129
ENSMUSG00000005225	402
ENSMUSG00000005232	1
ENSMUSG00000005233	143
ENSMUSG00000005237	9
ENSMUSG00000005251	272
ENSMUSG00000005262	354
ENSMUSG00000005267	90
ENSMUSG00000005268	1746
ENSMUSG00000005299	741
ENSMUSG00000005312	1243
ENSMUSG00000005320	451
ENSMUSG00000005338	0
ENSMUSG00000005339	0
ENSMUSG00000005354	561
ENSMUSG00000005355	58
ENSMUSG00000005357	0
ENSMUSG00000005360	39
ENSMUSG00000005362	439
ENSMUSG00000005364	167
ENSMUSG00000005370	226
ENSMUSG00000005371	937
ENSMUSG00000005373	4359
ENSMUSG00000005374	295
ENSMUSG00000005378	176
ENSMUSG00000005397	1115
ENSMUSG00000005410	280
ENSMUSG00000005413	405
ENSMUSG00000005417	1329
ENSMUSG00000005442	738
ENSMUSG00000005447	52
ENSMUSG00000005465	3
ENSMUSG00000005469	1118
ENSMUSG00000005470	26
ENSMUSG00000005474	0
ENSMUSG00000005481	108
ENSMUSG00000005483	1208
ENSMUSG00000005493	50
ENSMUSG00000005501	706
ENSMUSG00000005503	0
ENSMUSG00000005505	121
ENSMUSG00000005506	2533
ENSMUSG00000005510	672
ENSMUSG00000005514	1707
ENSMUSG00000005533	2476
ENSMUSG00000005534	1944
ENSMUSG00000005540	18
ENSMUSG00000005547	149
ENSMUSG00000005553	12
ENSMUSG00000005566	1117
ENSMUSG00000005575	333
ENSMUSG00000005580	163
ENSMUSG00000005583	121
ENSMUSG00000005609	395
ENSMUSG00000005610	17240
ENSMUSG00000005611	29
ENSMUSG00000005615	809
ENSMUSG00000005621	1124
ENSMUSG00000005625	241
ENSMUSG00000005628	8
ENSMUSG00000005640	171
ENSMUSG00000005649	2
ENSMUSG00000005656	698
ENSMUSG00000005667	109
ENSMUSG00000005672	216
ENSMUSG00000005674	1
ENSMUSG00000005677	0
ENSMUSG00000005681	0
ENSMUSG00000005682	421
ENSMUSG00000005683	2835
ENSMUSG00000005686	1081
ENSMUSG00000005687	755
ENSMUSG00000005696	0
ENSMUSG00000005698	1028
ENSMUSG00000005699	44
ENSMUSG00000005705	26
ENSMUSG00000005716	63
ENSMUSG00000005718	3
ENSMUSG00000005732	526
ENSMUSG00000005763	5
ENSMUSG00000005774	304
ENSMUSG00000005779	371
ENSMUSG00000005800	0
ENSMUSG00000005802	773
ENSMUSG00000005803	778
ENSMUSG00000005804	442
ENSMUSG00000005813	407
ENSMUSG00000005823	219
ENSMUSG00000005824	0
ENSMUSG00000005836	24
ENSMUSG00000005846	518
ENSMUSG00000005864	0
ENSMUSG00000005871	2845
ENSMUSG00000005873	478
ENSMUSG00000005881	724
ENSMUSG00000005882	325
ENSMUSG00000005883	2
ENSMUSG00000005886	1666
ENSMUSG00000005891	0
ENSMUSG00000005892	0
ENSMUSG00000005893	835
ENSMUSG00000005897	264
ENSMUSG00000005899	464
ENSMUSG00000005907	341
ENSMUSG00000005917	248
ENSMUSG00000005936	338
ENSMUSG00000005947	9
ENSMUSG00000005949	314
ENSMUSG00000005950	64
ENSMUSG00000005951	29
ENSMUSG00000005952	0
ENSMUSG00000005958	73
ENSMUSG00000005968	890
ENSMUSG00000005973	554
ENSMUSG00000005980	656
ENSMUSG00000005981	1130
ENSMUSG00000005982	183
ENSMUSG00000005983	61
ENSMUSG00000005986	1
ENSMUSG00000005994	0
ENSMUSG00000006005	3632
ENSMUSG00000006007	0
ENSMUSG00000006010	566
ENSMUSG00000006014	13
ENSMUSG00000006019	165
ENSMUSG00000006021	23
ENSMUSG00000006024	536
ENSMUSG00000006050	331
ENSMUSG00000006056	0
ENSMUSG00000006057	1761
ENSMUSG00000006058	298
ENSMUSG00000006095	180
ENSMUSG00000006127	632
ENSMUSG00000006134	429
ENSMUSG00000006143	0
ENSMUSG00000006154	32
ENSMUSG00000006169	2610
ENSMUSG00000006179	0
ENSMUSG00000006191	268
ENSMUSG00000006200	0
ENSMUSG00000006204	0
ENSMUSG00000006205	368
ENSMUSG00000006215	38
ENSMUSG00000006216	367
ENSMUSG00000006218	38
ENSMUSG00000006219	308
ENSMUSG00000006221	32
ENSMUSG00000006235	9
ENSMUSG00000006241	14
ENSMUSG00000006262	2278
ENSMUSG00000006269	263
ENSMUSG00000006270	3
ENSMUSG00000006273	2800
ENSMUSG00000006276	410
ENSMUSG00000006281	907
ENSMUSG00000006288	49
ENSMUSG00000006289	205
ENSMUSG00000006299	306
ENSMUSG00000006301	823
ENSMUSG00000006304	1525
ENSMUSG00000006307	612
ENSMUSG00000006310	118
ENSMUSG00000006311	0
ENSMUSG00000006313	6
ENSMUSG00000006315	1112
ENSMUSG00000006333	1500
ENSMUSG00000006335	42
ENSMUSG00000006342	1415
ENSMUSG00000006344	16
