ensemblid	counts
ENSMUSG00000000416	333
ENSMUSG00000000420	2551
ENSMUSG00000000435	0
ENSMUSG00000000439	108
ENSMUSG00000000440	14
ENSMUSG00000000441	1076
ENSMUSG00000000486	3
ENSMUSG00000000489	662
ENSMUSG00000000530	36
ENSMUSG00000000531	17
ENSMUSG00000000532	246
ENSMUSG00000000538	938
ENSMUSG00000000544	0
ENSMUSG00000000552	90
ENSMUSG00000000555	1947
ENSMUSG00000000560	1
ENSMUSG00000000561	625
ENSMUSG00000000562	4
ENSMUSG00000000563	2784
ENSMUSG00000000567	421
ENSMUSG00000000568	727
ENSMUSG00000000579	1251
ENSMUSG00000000581	857
ENSMUSG00000000594	2873
ENSMUSG00000000600	1024
ENSMUSG00000000605	698
ENSMUSG00000000606	0
ENSMUSG00000000617	0
ENSMUSG00000000627	3
ENSMUSG00000000628	48
ENSMUSG00000000631	2269
ENSMUSG00000000632	6
ENSMUSG00000000673	128
ENSMUSG00000000682	9
ENSMUSG00000000686	0
ENSMUSG00000000690	414
ENSMUSG00000000693	15
ENSMUSG00000000701	0
ENSMUSG00000000702	0
ENSMUSG00000000706	2
ENSMUSG00000000708	899
ENSMUSG00000000711	1280
ENSMUSG00000000724	78
ENSMUSG00000000730	6
ENSMUSG00000000731	11
ENSMUSG00000000732	63
ENSMUSG00000000738	414
ENSMUSG00000000739	0
ENSMUSG00000000740	2217
ENSMUSG00000000743	378
ENSMUSG00000000751	252
ENSMUSG00000000753	0
ENSMUSG00000000759	374
ENSMUSG00000000766	2
ENSMUSG00000000776	57
ENSMUSG00000000782	2
ENSMUSG00000000787	4253
ENSMUSG00000000791	27
ENSMUSG00000000792	0
ENSMUSG00000000794	0
ENSMUSG00000000804	1532
ENSMUSG00000000805	112
ENSMUSG00000000811	283
ENSMUSG00000000817	0
ENSMUSG00000000823	413
ENSMUSG00000000826	3590
ENSMUSG00000000827	751
ENSMUSG00000000838	1224
ENSMUSG00000000861	8
ENSMUSG00000000869	3
ENSMUSG00000000876	1830
ENSMUSG00000000881	55
ENSMUSG00000000884	9
ENSMUSG00000000889	0
ENSMUSG00000000901	9
ENSMUSG00000000902	624
ENSMUSG00000000903	0
ENSMUSG00000000915	260
ENSMUSG00000000916	24
ENSMUSG00000000934	106
ENSMUSG00000000938	408
ENSMUSG00000000942	59
ENSMUSG00000000948	142
ENSMUSG00000000957	48
ENSMUSG00000000958	2052
ENSMUSG00000000959	970
ENSMUSG00000000976	976
ENSMUSG00000000982	0
ENSMUSG00000000983	0
ENSMUSG00000001014	0
ENSMUSG00000001016	180
ENSMUSG00000001017	650
ENSMUSG00000001018	428
ENSMUSG00000001020	10
ENSMUSG00000001021	0
ENSMUSG00000001023	0
ENSMUSG00000001025	844
ENSMUSG00000001027	0
ENSMUSG00000001029	10
ENSMUSG00000001034	81
ENSMUSG00000001036	509
ENSMUSG00000001039	100
ENSMUSG00000001052	1434
ENSMUSG00000001053	43
ENSMUSG00000001054	483
ENSMUSG00000001056	256
ENSMUSG00000001062	294
ENSMUSG00000001065	99
ENSMUSG00000001076	0
ENSMUSG00000001082	236
ENSMUSG00000001089	1871
ENSMUSG00000001095	64
ENSMUSG00000001098	92
ENSMUSG00000001100	513
ENSMUSG00000001103	4
ENSMUSG00000001105	591
ENSMUSG00000001119	39
ENSMUSG00000001120	662
ENSMUSG00000001123	63
ENSMUSG00000001127	1306
ENSMUSG00000001128	69
ENSMUSG00000001131	205
ENSMUSG00000001134	220
ENSMUSG00000001138	563
ENSMUSG00000001143	567
ENSMUSG00000001150	342
ENSMUSG00000001151	482
ENSMUSG00000001155	64
ENSMUSG00000001156	65
ENSMUSG00000001157	362
ENSMUSG00000001158	464
ENSMUSG00000001166	46
ENSMUSG00000001168	0
ENSMUSG00000001173	1240
ENSMUSG00000001175	9885
ENSMUSG00000001211	2716
ENSMUSG00000001225	31
ENSMUSG00000001227	28
ENSMUSG00000001228	167
ENSMUSG00000001229	794
ENSMUSG00000001240	83
ENSMUSG00000001247	571
ENSMUSG00000001248	333
ENSMUSG00000001249	605
ENSMUSG00000001260	2
ENSMUSG00000001270	101
ENSMUSG00000001280	2603
ENSMUSG00000001281	3
ENSMUSG00000001285	139
ENSMUSG00000001288	20
ENSMUSG00000001289	393
ENSMUSG00000001300	273
ENSMUSG00000001305	77
ENSMUSG00000001313	88
ENSMUSG00000001323	672
ENSMUSG00000001333	20
ENSMUSG00000001334	3
ENSMUSG00000001348	187
ENSMUSG00000001349	2
ENSMUSG00000001366	258
ENSMUSG00000001376	1301
ENSMUSG00000001379	431
ENSMUSG00000001380	361
ENSMUSG00000001383	428
ENSMUSG00000001403	107
ENSMUSG00000001415	1956
ENSMUSG00000001416	2127
ENSMUSG00000001417	18
ENSMUSG00000001418	2847
ENSMUSG00000001419	1848
ENSMUSG00000001420	1
ENSMUSG00000001424	802
ENSMUSG00000001435	2436
ENSMUSG00000001436	426
ENSMUSG00000001440	2696
ENSMUSG00000001441	1222
ENSMUSG00000001444	0
ENSMUSG00000001445	553
ENSMUSG00000001467	215
ENSMUSG00000001472	1689
ENSMUSG00000001473	490
ENSMUSG00000001482	763
ENSMUSG00000001493	90
ENSMUSG00000001494	0
ENSMUSG00000001496	4
ENSMUSG00000001497	29
ENSMUSG00000001504	0
ENSMUSG00000001506	900
ENSMUSG00000001507	1021
ENSMUSG00000001508	1
ENSMUSG00000001510	0
ENSMUSG00000001517	124
ENSMUSG00000001518	244
ENSMUSG00000001520	257
ENSMUSG00000001521	579
ENSMUSG00000001524	63
ENSMUSG00000001525	2837
ENSMUSG00000001542	2971
ENSMUSG00000001552	2286
ENSMUSG00000001555	36
ENSMUSG00000001558	1
ENSMUSG00000001566	0
ENSMUSG00000001569	375
ENSMUSG00000001576	982
ENSMUSG00000001583	82
ENSMUSG00000001588	6
ENSMUSG00000001604	60
ENSMUSG00000001622	20
ENSMUSG00000001627	858
ENSMUSG00000001630	569
ENSMUSG00000001632	462
ENSMUSG00000001642	1292
ENSMUSG00000001655	0
ENSMUSG00000001656	2
ENSMUSG00000001657	29
ENSMUSG00000001661	154
ENSMUSG00000001663	381
ENSMUSG00000001665	287
ENSMUSG00000001666	113
ENSMUSG00000001670	0
ENSMUSG00000001672	182
ENSMUSG00000001674	227
ENSMUSG00000001687	1393
ENSMUSG00000001700	483
ENSMUSG00000001707	416
ENSMUSG00000001729	797
ENSMUSG00000001739	68
ENSMUSG00000001741	154
ENSMUSG00000001750	459
ENSMUSG00000001751	249
ENSMUSG00000001755	826
ENSMUSG00000001761	1227
ENSMUSG00000001763	226
ENSMUSG00000001767	381
ENSMUSG00000001768	1056
ENSMUSG00000001773	875
ENSMUSG00000001774	1740
ENSMUSG00000001783	398
ENSMUSG00000001785	300
ENSMUSG00000001786	377
ENSMUSG00000001794	5762
ENSMUSG00000001802	46
ENSMUSG00000001804	0
ENSMUSG00000001815	0
ENSMUSG00000001819	0
ENSMUSG00000001823	0
ENSMUSG00000001827	990
ENSMUSG00000001829	441
ENSMUSG00000001833	1702
ENSMUSG00000001844	112
ENSMUSG00000001847	7045
ENSMUSG00000001855	1006
ENSMUSG00000001864	1462
ENSMUSG00000001865	0
ENSMUSG00000001870	163
ENSMUSG00000001891	2372
ENSMUSG00000001901	18
ENSMUSG00000001909	224
ENSMUSG00000001910	1559
ENSMUSG00000001911	496
ENSMUSG00000001918	181
ENSMUSG00000001924	2996
ENSMUSG00000001930	96
ENSMUSG00000001942	239
ENSMUSG00000001943	6
ENSMUSG00000001946	93
ENSMUSG00000001948	6
ENSMUSG00000001962	221
ENSMUSG00000001964	367
ENSMUSG00000001983	93
ENSMUSG00000001985	36
ENSMUSG00000001986	454
ENSMUSG00000001988	0
ENSMUSG00000001995	587
ENSMUSG00000001998	938
ENSMUSG00000001999	975
ENSMUSG00000002006	21
ENSMUSG00000002007	41
ENSMUSG00000002010	1352
ENSMUSG00000002012	0
ENSMUSG00000002014	425
ENSMUSG00000002015	416
ENSMUSG00000002017	642
ENSMUSG00000002020	89
ENSMUSG00000002028	3446
ENSMUSG00000002031	620
ENSMUSG00000002032	98
ENSMUSG00000002033	0
ENSMUSG00000002043	68
ENSMUSG00000002052	1076
ENSMUSG00000002055	53
ENSMUSG00000002057	2
ENSMUSG00000002058	41
ENSMUSG00000002059	335
ENSMUSG00000002064	235
ENSMUSG00000002068	12
ENSMUSG00000002076	53
ENSMUSG00000002083	1
ENSMUSG00000002100	0
ENSMUSG00000002102	430
ENSMUSG00000002103	496
ENSMUSG00000002104	4
ENSMUSG00000002105	364
ENSMUSG00000002107	151
ENSMUSG00000002108	647
ENSMUSG00000002109	31
ENSMUSG00000002111	62
ENSMUSG00000002129	557
ENSMUSG00000002147	1112
ENSMUSG00000002190	1
ENSMUSG00000002204	3211
ENSMUSG00000002205	371
ENSMUSG00000002210	401
ENSMUSG00000002221	455
ENSMUSG00000002222	1099
ENSMUSG00000002227	340
ENSMUSG00000002228	66
ENSMUSG00000002233	455
ENSMUSG00000002240	1
ENSMUSG00000002249	84
ENSMUSG00000002250	193
ENSMUSG00000002257	20
ENSMUSG00000002265	554
ENSMUSG00000002266	3
ENSMUSG00000002274	4
ENSMUSG00000002279	258
ENSMUSG00000002280	76
ENSMUSG00000002289	2200
ENSMUSG00000002290	26
ENSMUSG00000002297	125
ENSMUSG00000002307	220
ENSMUSG00000002308	305
ENSMUSG00000002319	692
ENSMUSG00000002320	169
ENSMUSG00000002324	2
ENSMUSG00000002325	348
ENSMUSG00000002326	231
ENSMUSG00000002329	364
ENSMUSG00000002332	1106
ENSMUSG00000002341	20
ENSMUSG00000002342	237
ENSMUSG00000002343	113
ENSMUSG00000002345	313
ENSMUSG00000002346	825
ENSMUSG00000002365	844
ENSMUSG00000002372	260
ENSMUSG00000002379	466
ENSMUSG00000002384	14
ENSMUSG00000002393	210
ENSMUSG00000002395	435
ENSMUSG00000002396	209
ENSMUSG00000002409	177
ENSMUSG00000002413	3613
ENSMUSG00000002416	230
ENSMUSG00000002428	714
ENSMUSG00000002455	187
ENSMUSG00000002458	39
ENSMUSG00000002459	21
ENSMUSG00000002475	354
ENSMUSG00000002477	336
ENSMUSG00000002486	69
ENSMUSG00000002489	69
ENSMUSG00000002496	900
ENSMUSG00000002500	0
ENSMUSG00000002504	308
ENSMUSG00000002524	565
ENSMUSG00000002546	357
ENSMUSG00000002550	191
ENSMUSG00000002565	830
ENSMUSG00000002578	56
ENSMUSG00000002580	79
ENSMUSG00000002588	0
ENSMUSG00000002602	490
ENSMUSG00000002603	129
ENSMUSG00000002608	448
ENSMUSG00000002617	154
ENSMUSG00000002625	98
ENSMUSG00000002633	19
ENSMUSG00000002635	50
ENSMUSG00000002658	221
ENSMUSG00000002660	142
ENSMUSG00000002661	22
ENSMUSG00000002664	0
ENSMUSG00000002668	120
ENSMUSG00000002679	95
ENSMUSG00000002688	59
ENSMUSG00000002699	59
ENSMUSG00000002718	1413
ENSMUSG00000002728	409
ENSMUSG00000002731	83
ENSMUSG00000002732	26
ENSMUSG00000002733	746
ENSMUSG00000002741	571
ENSMUSG00000002748	1448
ENSMUSG00000002763	1388
ENSMUSG00000002767	228
ENSMUSG00000002768	88
ENSMUSG00000002769	6
ENSMUSG00000002771	12
ENSMUSG00000002778	1228
ENSMUSG00000002781	130
ENSMUSG00000002791	8
ENSMUSG00000002797	51
ENSMUSG00000002799	10
ENSMUSG00000002803	340
ENSMUSG00000002804	58
ENSMUSG00000002808	142
ENSMUSG00000002812	1404
ENSMUSG00000002814	50
ENSMUSG00000002820	70
ENSMUSG00000002825	40
ENSMUSG00000002831	45
ENSMUSG00000002833	62
ENSMUSG00000002835	6
ENSMUSG00000002844	192
ENSMUSG00000002845	487
ENSMUSG00000002846	198
ENSMUSG00000002847	50
ENSMUSG00000002870	331
ENSMUSG00000002871	136
ENSMUSG00000002881	1097
ENSMUSG00000002885	414
ENSMUSG00000002897	504
ENSMUSG00000002900	1238
ENSMUSG00000002908	0
ENSMUSG00000002910	12
ENSMUSG00000002930	5
ENSMUSG00000002944	8516
ENSMUSG00000002948	360
ENSMUSG00000002949	284
ENSMUSG00000002957	2353
ENSMUSG00000002963	51
ENSMUSG00000002968	245
ENSMUSG00000002980	617
ENSMUSG00000002981	2781
ENSMUSG00000002983	247
ENSMUSG00000002984	348
ENSMUSG00000002985	103
ENSMUSG00000002992	4
ENSMUSG00000002996	1558
ENSMUSG00000002997	76
ENSMUSG00000003031	536
ENSMUSG00000003032	115
ENSMUSG00000003033	572
ENSMUSG00000003037	752
ENSMUSG00000003038	88
ENSMUSG00000003039	502
ENSMUSG00000003051	195
ENSMUSG00000003053	14
ENSMUSG00000003062	377
ENSMUSG00000003068	90
ENSMUSG00000003070	3
ENSMUSG00000003072	1786
ENSMUSG00000003099	275
ENSMUSG00000003119	1273
ENSMUSG00000003123	160
ENSMUSG00000003131	1839
ENSMUSG00000003134	109
ENSMUSG00000003135	569
ENSMUSG00000003153	80
ENSMUSG00000003154	337
ENSMUSG00000003161	915
ENSMUSG00000003166	220
ENSMUSG00000003178	487
ENSMUSG00000003184	537
ENSMUSG00000003190	21
ENSMUSG00000003198	78
ENSMUSG00000003199	100
ENSMUSG00000003200	308
ENSMUSG00000003206	0
ENSMUSG00000003208	49
ENSMUSG00000003226	3716
ENSMUSG00000003227	119
ENSMUSG00000003228	85
ENSMUSG00000003233	571
ENSMUSG00000003234	159
ENSMUSG00000003235	587
ENSMUSG00000003269	148
ENSMUSG00000003271	1
ENSMUSG00000003273	32
ENSMUSG00000003279	36
ENSMUSG00000003282	70
ENSMUSG00000003283	21
ENSMUSG00000003299	406
ENSMUSG00000003308	68
ENSMUSG00000003309	762
ENSMUSG00000003316	3225
ENSMUSG00000003341	0
ENSMUSG00000003344	257
ENSMUSG00000003345	362
ENSMUSG00000003346	122
ENSMUSG00000003348	11
ENSMUSG00000003352	23
ENSMUSG00000003354	0
ENSMUSG00000003355	57
ENSMUSG00000003360	188
ENSMUSG00000003363	999
ENSMUSG00000003378	21
ENSMUSG00000003379	0
ENSMUSG00000003380	387
ENSMUSG00000003382	285
ENSMUSG00000003402	793
ENSMUSG00000003410	11
ENSMUSG00000003411	28
ENSMUSG00000003418	1879
ENSMUSG00000003420	652
ENSMUSG00000003421	134
ENSMUSG00000003423	188
ENSMUSG00000003429	2127
ENSMUSG00000003435	1251
ENSMUSG00000003436	5
ENSMUSG00000003437	333
ENSMUSG00000003438	583
ENSMUSG00000003444	104
ENSMUSG00000003452	894
ENSMUSG00000003458	733
ENSMUSG00000003464	649
ENSMUSG00000003469	7
ENSMUSG00000003476	3
ENSMUSG00000003477	205
ENSMUSG00000003484	1
ENSMUSG00000003500	53
ENSMUSG00000003505	0
ENSMUSG00000003518	1929
ENSMUSG00000003526	473
ENSMUSG00000003527	94
ENSMUSG00000003528	611
ENSMUSG00000003531	260
ENSMUSG00000003534	1150
ENSMUSG00000003541	358
ENSMUSG00000003545	15
ENSMUSG00000003546	86
ENSMUSG00000003549	346
ENSMUSG00000003555	10
ENSMUSG00000003559	730
ENSMUSG00000003573	28
ENSMUSG00000003575	209
ENSMUSG00000003581	71
ENSMUSG00000003585	61
ENSMUSG00000003604	131
ENSMUSG00000003617	9818
ENSMUSG00000003623	4125
ENSMUSG00000003644	182
ENSMUSG00000003657	3
ENSMUSG00000003660	1342
ENSMUSG00000003662	180
ENSMUSG00000003665	9
ENSMUSG00000003680	49
ENSMUSG00000003721	347
ENSMUSG00000003731	1626
ENSMUSG00000003746	3542
ENSMUSG00000003752	100
ENSMUSG00000003762	76
ENSMUSG00000003778	846
ENSMUSG00000003779	27
ENSMUSG00000003808	421
ENSMUSG00000003809	645
ENSMUSG00000003810	2278
ENSMUSG00000003812	140
ENSMUSG00000003813	453
ENSMUSG00000003814	4764
ENSMUSG00000003824	29
ENSMUSG00000003847	12329
ENSMUSG00000003848	128
ENSMUSG00000003849	509
ENSMUSG00000003863	8
ENSMUSG00000003865	228
ENSMUSG00000003868	149
ENSMUSG00000003872	0
ENSMUSG00000003873	245
ENSMUSG00000003882	3
ENSMUSG00000003923	563
ENSMUSG00000003929	438
ENSMUSG00000003934	8
ENSMUSG00000003948	218
ENSMUSG00000003949	246
ENSMUSG00000003955	239
ENSMUSG00000003970	1324
ENSMUSG00000003974	0
ENSMUSG00000003992	951
ENSMUSG00000004018	94
ENSMUSG00000004031	3
ENSMUSG00000004032	1473
ENSMUSG00000004035	4
ENSMUSG00000004038	0
ENSMUSG00000004040	3317
ENSMUSG00000004043	130
ENSMUSG00000004044	75
ENSMUSG00000004054	419
ENSMUSG00000004056	752
ENSMUSG00000004069	595
ENSMUSG00000004070	122
ENSMUSG00000004071	492
ENSMUSG00000004085	427
ENSMUSG00000004096	449
ENSMUSG00000004098	44
ENSMUSG00000004099	377
ENSMUSG00000004100	138
ENSMUSG00000004105	301
ENSMUSG00000004110	6
ENSMUSG00000004113	5
ENSMUSG00000004127	183
ENSMUSG00000004151	1246
ENSMUSG00000004187	18
ENSMUSG00000004207	10640
ENSMUSG00000004221	818
ENSMUSG00000004231	263
ENSMUSG00000004233	919
ENSMUSG00000004263	1755
ENSMUSG00000004264	553
ENSMUSG00000004266	88
ENSMUSG00000004267	121
ENSMUSG00000004268	318
ENSMUSG00000004270	2232
ENSMUSG00000004285	763
ENSMUSG00000004296	0
ENSMUSG00000004317	5767
ENSMUSG00000004319	2126
ENSMUSG00000004328	87
ENSMUSG00000004341	8
ENSMUSG00000004344	0
ENSMUSG00000004347	29
ENSMUSG00000004356	1491
ENSMUSG00000004359	97
ENSMUSG00000004360	26
ENSMUSG00000004364	2363
ENSMUSG00000004366	43
ENSMUSG00000004371	60
ENSMUSG00000004383	832
ENSMUSG00000004393	198
ENSMUSG00000004394	1477
ENSMUSG00000004415	53
ENSMUSG00000004446	521
ENSMUSG00000004451	2047
ENSMUSG00000004455	1455
ENSMUSG00000004460	695
ENSMUSG00000004462	84
ENSMUSG00000004473	10
ENSMUSG00000004500	99
ENSMUSG00000004508	363
ENSMUSG00000004530	2030
ENSMUSG00000004535	4156
ENSMUSG00000004540	0
ENSMUSG00000004542	0
ENSMUSG00000004552	27
ENSMUSG00000004558	170
ENSMUSG00000004561	685
ENSMUSG00000004562	331
ENSMUSG00000004565	888
ENSMUSG00000004567	848
ENSMUSG00000004568	622
ENSMUSG00000004591	3295
ENSMUSG00000004609	7
ENSMUSG00000004610	569
ENSMUSG00000004612	0
ENSMUSG00000004613	0
ENSMUSG00000004626	820
ENSMUSG00000004630	34
ENSMUSG00000004631	33
ENSMUSG00000004633	220
ENSMUSG00000004637	176
ENSMUSG00000004642	467
ENSMUSG00000004651	149
ENSMUSG00000004654	19
ENSMUSG00000004655	600
ENSMUSG00000004661	85
ENSMUSG00000004665	85
ENSMUSG00000004667	192
ENSMUSG00000004668	452
ENSMUSG00000004677	874
ENSMUSG00000004698	62
ENSMUSG00000004707	12
ENSMUSG00000004709	1
ENSMUSG00000004730	12
ENSMUSG00000004748	31
ENSMUSG00000004768	439
ENSMUSG00000004771	1925
ENSMUSG00000004788	155
ENSMUSG00000004789	2499
ENSMUSG00000004791	1
ENSMUSG00000004798	1483
ENSMUSG00000004814	0
ENSMUSG00000004815	260
ENSMUSG00000004821	0
ENSMUSG00000004837	14
ENSMUSG00000004842	22
ENSMUSG00000004843	944
ENSMUSG00000004846	752
ENSMUSG00000004849	409
ENSMUSG00000004864	125
ENSMUSG00000004865	2773
ENSMUSG00000004872	16
ENSMUSG00000004880	117
ENSMUSG00000004885	5
ENSMUSG00000004891	1272
ENSMUSG00000004892	1
ENSMUSG00000004894	0
ENSMUSG00000004895	262
ENSMUSG00000004896	289
ENSMUSG00000004897	3502
ENSMUSG00000004902	23
ENSMUSG00000004929	95
ENSMUSG00000004931	109
ENSMUSG00000004933	10
ENSMUSG00000004934	416
ENSMUSG00000004936	932
ENSMUSG00000004937	591
ENSMUSG00000004939	40
ENSMUSG00000004945	285
ENSMUSG00000004947	144
ENSMUSG00000004948	0
ENSMUSG00000004951	1024
ENSMUSG00000004952	34
ENSMUSG00000004961	3
ENSMUSG00000004980	6128
ENSMUSG00000004988	125
ENSMUSG00000004994	46
ENSMUSG00000004996	172
ENSMUSG00000005034	1347
ENSMUSG00000005043	104
ENSMUSG00000005045	7
ENSMUSG00000005054	9324
ENSMUSG00000005057	26
ENSMUSG00000005069	509
ENSMUSG00000005078	303
ENSMUSG00000005087	523
ENSMUSG00000005089	783
ENSMUSG00000005102	554
ENSMUSG00000005103	1409
ENSMUSG00000005107	74
ENSMUSG00000005124	265
ENSMUSG00000005125	11831
ENSMUSG00000005131	11
ENSMUSG00000005142	1211
ENSMUSG00000005148	88
ENSMUSG00000005150	22
ENSMUSG00000005161	530
ENSMUSG00000005198	1211
ENSMUSG00000005202	0
ENSMUSG00000005204	327
ENSMUSG00000005220	50
ENSMUSG00000005225	728
ENSMUSG00000005232	0
ENSMUSG00000005233	69
ENSMUSG00000005237	31
ENSMUSG00000005251	161
ENSMUSG00000005262	562
ENSMUSG00000005267	63
ENSMUSG00000005268	326
ENSMUSG00000005299	882
ENSMUSG00000005312	2141
ENSMUSG00000005320	464
ENSMUSG00000005338	11
ENSMUSG00000005339	0
ENSMUSG00000005354	1215
ENSMUSG00000005355	0
ENSMUSG00000005357	0
ENSMUSG00000005360	71
ENSMUSG00000005362	355
ENSMUSG00000005364	141
ENSMUSG00000005370	193
ENSMUSG00000005371	1925
ENSMUSG00000005373	4271
ENSMUSG00000005374	206
ENSMUSG00000005378	350
ENSMUSG00000005397	1111
ENSMUSG00000005410	81
ENSMUSG00000005413	2819
ENSMUSG00000005417	2120
ENSMUSG00000005442	1689
ENSMUSG00000005447	134
ENSMUSG00000005465	0
ENSMUSG00000005469	1042
ENSMUSG00000005470	28
ENSMUSG00000005474	0
ENSMUSG00000005481	194
ENSMUSG00000005483	409
ENSMUSG00000005493	38
ENSMUSG00000005501	1421
ENSMUSG00000005503	0
ENSMUSG00000005505	157
ENSMUSG00000005506	4247
ENSMUSG00000005510	454
ENSMUSG00000005514	1032
ENSMUSG00000005533	2155
ENSMUSG00000005534	3024
ENSMUSG00000005540	14
ENSMUSG00000005547	1101
ENSMUSG00000005553	0
ENSMUSG00000005566	1792
ENSMUSG00000005575	841
ENSMUSG00000005580	76
ENSMUSG00000005583	143
ENSMUSG00000005609	1463
ENSMUSG00000005610	23465
ENSMUSG00000005611	9
ENSMUSG00000005615	1857
ENSMUSG00000005621	1048
ENSMUSG00000005625	510
ENSMUSG00000005628	12
ENSMUSG00000005640	269
ENSMUSG00000005649	2
ENSMUSG00000005656	1050
ENSMUSG00000005667	135
ENSMUSG00000005672	65
ENSMUSG00000005674	9
ENSMUSG00000005677	0
ENSMUSG00000005681	0
ENSMUSG00000005682	621
ENSMUSG00000005683	3664
ENSMUSG00000005686	1246
ENSMUSG00000005687	427
ENSMUSG00000005696	5
ENSMUSG00000005698	815
ENSMUSG00000005699	4
ENSMUSG00000005705	13
ENSMUSG00000005716	19
ENSMUSG00000005718	56
ENSMUSG00000005732	470
ENSMUSG00000005763	2
ENSMUSG00000005774	228
ENSMUSG00000005779	969
ENSMUSG00000005800	10
ENSMUSG00000005802	1829
ENSMUSG00000005803	657
ENSMUSG00000005804	576
ENSMUSG00000005813	1157
ENSMUSG00000005823	230
ENSMUSG00000005824	0
ENSMUSG00000005836	2
ENSMUSG00000005846	1185
ENSMUSG00000005864	0
ENSMUSG00000005871	4041
ENSMUSG00000005873	613
ENSMUSG00000005881	796
ENSMUSG00000005882	561
ENSMUSG00000005883	1
ENSMUSG00000005886	2331
ENSMUSG00000005891	0
ENSMUSG00000005892	0
ENSMUSG00000005893	1226
ENSMUSG00000005897	290
ENSMUSG00000005899	645
ENSMUSG00000005907	905
ENSMUSG00000005917	263
ENSMUSG00000005936	533
ENSMUSG00000005947	2
ENSMUSG00000005949	382
ENSMUSG00000005950	53
ENSMUSG00000005951	44
ENSMUSG00000005952	0
ENSMUSG00000005958	9
ENSMUSG00000005968	2583
ENSMUSG00000005973	684
ENSMUSG00000005980	4232
ENSMUSG00000005981	1609
ENSMUSG00000005982	190
ENSMUSG00000005983	80
ENSMUSG00000005986	188
ENSMUSG00000005994	0
ENSMUSG00000006005	4473
ENSMUSG00000006007	0
ENSMUSG00000006010	630
ENSMUSG00000006014	50
ENSMUSG00000006019	133
ENSMUSG00000006021	149
ENSMUSG00000006024	448
ENSMUSG00000006050	597
ENSMUSG00000006056	0
ENSMUSG00000006057	1325
ENSMUSG00000006058	211
ENSMUSG00000006095	300
ENSMUSG00000006127	655
ENSMUSG00000006134	297
ENSMUSG00000006143	0
ENSMUSG00000006154	6
ENSMUSG00000006169	2785
ENSMUSG00000006179	2
ENSMUSG00000006191	758
ENSMUSG00000006200	0
ENSMUSG00000006204	0
ENSMUSG00000006205	582
ENSMUSG00000006215	47
ENSMUSG00000006216	197
ENSMUSG00000006218	28
ENSMUSG00000006219	817
ENSMUSG00000006221	33
ENSMUSG00000006235	2
ENSMUSG00000006241	8
ENSMUSG00000006262	4753
ENSMUSG00000006269	37
ENSMUSG00000006270	1
ENSMUSG00000006273	7094
ENSMUSG00000006276	496
ENSMUSG00000006281	783
ENSMUSG00000006288	160
ENSMUSG00000006289	116
ENSMUSG00000006299	419
ENSMUSG00000006301	760
ENSMUSG00000006304	3369
ENSMUSG00000006307	1817
ENSMUSG00000006310	34
ENSMUSG00000006311	0
ENSMUSG00000006313	12
ENSMUSG00000006315	418
ENSMUSG00000006333	2555
